obf,edax_d20_score,edax_d20_depth_observed,edax_d20_best_move,parse_ok
-------------------XXX---X-OOOO---XOXX----OX-------------------- X;,-13,20,g3,1
----X------X------XOX-----XOX-----XOOX------OO------------------ X;,-15,20,e2,1
--X--------X------XOX-----XOX-----XOOX------OO------------------ X;,-15,20,e2,1
-------------------XXX-----XOOO---XOXX---XOX-------------------- X;,-23,20,c7,1
-------------X----OOXX----XOOX-----XOO-----XO------------------- X;,-10,20,e2,1
------------------XX------XXXX----XOOO----XOO------O------------ X;,-12,20,c7,1
------------X------XOX----XOOX----OOOO-----XO------------------- X;,-12,20,d2,1
----------X--------XX-----OOX-----XOOX----XOOO------------------ X;,-16,20,b5,1
-----------X-------XXX----XXOX----OOOO-----XO------------------- X;,-15,20,e7,1
-------------------OX----XXXXO----XOOX----XOO------------------- X;,-16,20,c3,1
------------------XXX-----XXX----OOOXX----XOO------------------- X;,-14,20,c7,1
----------X--------XX-----OXX-----XXOX-----OOO----O------------- X;,-11,20,e7,1
----------X-------XXX-----XOX-----XOOOO-----OO------------------ X;,-13,20,d6,1
-------------------XO-X----OOX----OOOX---XXXO------------------- X;,-15,20,f6,1
-------------------XO-X----OOX---XXXOX----OX-O------------------ X;,-16,20,b6,1
----------X--------XX-----XOX----XXOOOO-----OO------------------ X;,-14,20,d6,1
-------------------XO-X--X-OOX---OOOXX----OX-------------------- X;,-17,20,c4,1
-------------X-----XX------XXXX---XOOOO---OO-------------------- X;,-17,20,e6,1
-----------X------OOOX----XOOX-----XOO-----XO------------------- X;,-12,20,c2,1
-----------------XXX-----XXOXX-----OOO-----OO------O------------ X;,-13,20,f6,1
-----------X------XXO----XXOOX-----OOO-----XO------------------- X;,-14,20,f3,1
----------X-------XX-----XXOXX-----OOO----OOO------------------- X;,-14,20,g6,1
-------------------XO-X---OOOX---XOOXX----OX-------------------- X;,-14,20,c3,1
-------------------XXX----OOOX---XOOXX----OX-------------------- X;,-16,20,c3,1
------------X------XX------OXO---XXOXX----OOO------------------- X;,-19,20,c4,1
------------X-------XO----XXOX----XOX----X-OOO------------------ X;,-21,20,f2,1
-----------OX-----OO-X----XOXX-----XOO-----XO------------------- X;,-15,20,d1,1
----------X-------XX------XOXX---X-OOO-----OO------O------------ X;,-15,20,f6,1
-----------------XXX------XOXX---X-OOO----OOO------------------- X;,-13,20,f6,1
-------------------XXX---XOOOX----OOXX----OX-------------------- X;,-17,20,c3,1
-------------X-----XX----X-XOO---OOOXX----OX-------------------- X;,-21,20,g3,1
------------X------XXO---X-OOO----XOXX----OX-------------------- X;,-19,20,g5,1
----------O-X-----XOO-----XXOX----XOOX------O------------------- X;,-5,20,c1,1
--------------------OX----XOXX---OOOOX----XOO------------------- X;,-7,20,f7,1
-------------------OOX----XOXX----XXOX-----OOO------------------ X;,-8,20,c7,1
------------------XXXX----XOOOO---XOOX-----O-------------------- X;,-8,20,c6,1
-----------X--------X-----XOOX---OOOOX----XOO------------------- X;,-7,20,f3,1
-------------X----XOX-----XXOX----XOOO------O-O----------------- X;,-5,20,d6,1
----------X-------XXOO----XXOX----XOOX------O------------------- X;,-10,20,d2,1
-----------X------XXX-----XXOX----XOOOO-----O------------------- X;,-12,20,f6,1
-------------X-----OX-----XOOX----XOOX----XOO------------------- X;,-12,20,e2,1
------------X-----XXX-----XXOO----XOOO------OO------------------ X;,-6,20,d6,1
------------X-----XXO-----XXOX----XOOX------OO------------------ X;,-12,20,f3,1
------------------XXX-----XXXX---X-OOO-----OOO------------------ X;,-15,20,c7,1
-------------------XXX---XOOOX----OOO-X---OX-------------------- X;,-18,20,e6,1
-------------------XXX----OOOX----XOO-X--XXX-------------------- X;,-22,20,b5,1
------------O-X-----OX---X-OOO----XXO-----XXX------------------- X;,-31,20,d3,1
-------------X------XX-----XXX----XXXOO----OOO------------------ X;,-15,20,h6,1
----------X-------XX------XOX----XOOOX--X---OO------------------ X;,-16,20,d6,1
----------X-------XX------XOX----OOXXX---OX-O------------------- X;,-19,20,a5,1
--------------------X------XXX----XOO-X--XXOO------OO----------- X;,-18,20,f5,1
--------------------X------XXXX---XOO----XXOO------OO----------- X;,-19,20,f5,1
-----------O-------OXXX----XOX----XOX----XOX-------------------- X;,-22,20,c7,1
----------X-------XX------XOX---XXXXOX------OO------------------ X;,-22,20,e7,1
--------------------X-----XXXXX---XXOO----XOO------O------------ X;,-13,20,c7,1
------------X-----O-X-----OOXX---XOOO---X-XO-------------------- X;,-17,20,d3,1
------------X-------XO--X-XOOX---XOOO-----XO-------------------- X;,-17,20,f5,1
------------X-----O-X-----XOXX---OXOO----XXO-------------------- X;,-17,20,b4,1
--------------------X-----XXXX----XXOOX---XOO------O------------ X;,-15,20,c7,1
-----------X--------XO----XOOX---XOOO---X-XO-------------------- X;,-16,20,b6,1
-----------X--------XO--X-XOOX---XOOO-----XO-------------------- X;,-17,20,b6,1
-----------X-------OX-----OOXX---OXOO----XXO-------------------- X;,-16,20,e6,1
------------O-----X-OOX----XOX----OOX-----XXX------------------- X;,-17,20,b4,1
-------------X-----OXXX---XOOX----XOO-----XO-------------------- X;,-17,20,e2,1
-------------X------XO----XXOX----XXOX----XOO------------------- X;,-17,20,d3,1
-------------------XXX-----XOX----XOO-X--XOOO------------------- X;,-20,20,d7,1
-------------------XXX----OXXXX---OOO----XOX-------------------- X;,-23,20,b4,1
-------------------XXXX----XOX---OOOX----XOX-------------------- X;,-26,20,f5,1
-------------------XXX----OXXX----OXXX---XOX-------------------- X;,-24,20,b3,1
------------OXX-----OX----XXOX----XXO-----XO-------------------- X;,-31,20,d3,1
-------------------X-O---XXXXO-----OOO----OOOO------------------ X;,-8,20,e7,1
-------------X-----X-X---XXXOOO----OO-----OOO------------------- X;,-6,20,h5,1
-----------X-------X-OX---XXOX-----OOO----OOO------------------- X;,-7,20,e3,1
------------X-----O-X-----OOXX----OOO-----XOOO------------------ X;,-9,20,c7,1
-----------X-------XOO----XXOXX----OOO----OX-------------------- X;,-14,20,f6,1
-------------X----OOOO-----XO----XXXOX-----X-O------------------ X;,-15,20,f4,1
--------------------X-----OXXXX--OOOO-----XOOO------------------ X;,-9,20,c3,1
------------X-----O-X-----OOXX---XXOX------OO------O------------ X;,-10,20,c6,1
--------------------X----O-XXXX--OOOO----X-OOO------------------ X;,-10,20,c6,1
-----------X-------X-OO---XXXOX----XOO------O-------O----------- X;,-13,20,g5,1
------------X-----O-X-----OXXX----OOX----XOO-------O------------ X;,-19,20,b4,1
-----------X-OX----X-O----XXXO-----XOO------O-------O----------- X;,-29,20,g5,1
--------------------X-----XXXXX--OOOO-----XOOO------------------ X;,-12,20,d7,1
------------------O-X------OXXX---XOO----XXOOO------------------ X;,-15,20,c4,1
------------X----OO-X----XOXXX----OOO-----XO-------------------- X;,-17,20,f6,1
------------X-----O-X----OOXXX----OOO----XXO-------------------- X;,-18,20,d7,1
----------X-X----OX-X-----OOXX----XOO-----XO-------------------- X;,-18,20,e7,1
------------X----OOOX----XOXXX----XOO----X---------------------- X;,-14,20,c6,1
----------XOX-----XOX----XXOXX----OOO--------------------------- X;,-19,20,b6,1
-----------XX-----XOX----XXOOX----OOOO-------------------------- X;,-18,20,b6,1
-----------OX----XXOX----XXOXX----OOO--------------------------- X;,-19,20,c6,1
------------X----OOOX----XOOXX----XOX------X-------------------- X;,-21,20,c6,1
-----------X-------XOO----XXOXX----XOO-----XO------------------- X;,-21,20,e2,1
------------X-----OOOO---XXOXX----XXO-----X--------------------- X;,-19,20,g4,1
------------X-----OOX-----OOXX----XOO----XXO-------------------- X;,-15,20,b4,1
-------------X----OOX-----OOOX---XXOX------O-------O------------ X;,-14,20,b4,1
------------X-----OOX-----OOXX----OXXX---XO--------------------- X;,-18,20,d2,1
----------O-X----XOXX-----OOXX----XOO----X---------------------- X;,-21,20,b4,1
-----------OX-----OOX-----XOXX---XXOO----X---------------------- X;,-20,20,d6,1
----------XOX-----XOX-----XOXX----XOO----X---------------------- X;,-22,20,f6,1
------------OX----OOO-----OOO----XXXXX-----X-------------------- X;,-21,20,b3,1
-----------------XXX-O----XOOX---X-OO-----OOO------------------- X;,-9,20,f5,1
----------X-------XX-O----XOOX---X-OO-----OOO------------------- X;,-11,20,f2,1
------------OX----OOO----X-XO-----XOXX----OX-------------------- X;,-15,20,f4,1
------------X-----OX-XO---XXXOX----XOO-----X-------------------- X;,-19,20,h3,1
------------X-----OOOOX---XOOX-----XXO-----X-------------------- X;,-20,20,f2,1
------------X-----OOX----XOOX-----OOXX----OX-------------------- X;,-23,20,c2,1
------------XOX---OX-O----XOXO-----XOO-----X-------------------- X;,-31,20,c2,1
-----------------XXX-O----XOO----X-OOX----OOO------------------- X;,-8,20,c5,1
----------X-------XX------XOX----X-OOOO---OOO------------------- X;,-9,20,f6,1
------------X-----OOX----XOOXX----OOX-----OX-------------------- X;,-22,20,c2,1
------------OX----OOO----X-XOX----XOX-----OX-------------------- X;,-24,20,e1,1
-----------X-----OX-XO---XOXXX----XOX------X-------------------- X;,-25,20,a3,1
---------XOX------O-XO----OXOX----OOX------X-------------------- X;,-35,20,f2,1
--------------------XO----XXOX----XOO-X---XOOO------------------ X;,-12,20,g3,1
--------------------XO-----XOX----XOO-X--XXOOO------------------ X;,-13,20,f5,1
-----------X------OOX-----OOXX----XOO----XXO-------------------- X;,-19,20,b4,1
-----------X-----OX-X----XOXXX----OOO-----XO-------------------- X;,-20,20,b6,1
----------XX-----OX-X-----OOXX----XOO-----XO-------------------- X;,-19,20,b4,1
-----------X-----XXXX-----OOXX----OOO----XO--------------------- X;,-16,20,f6,1
-------------X----OOOO---XOOO-----XXXX-----X-------------------- X;,-19,20,b3,1
-----------X------OOX-----OOXX----OXXX---XO--------------------- X;,-18,20,d6,1
----------XX------XXXO----XOOX----XOO----X---------------------- X;,-21,20,f2,1
-----------X------XOX----XXXOX----XOOO---X---------------------- X;,-22,20,e2,1
-------------X----OOX----XOXXX---OXXX------X-------------------- X;,-25,20,b3,1
-----------X----XXX-XO---XOXOX----OOO--------------------------- X;,-22,20,c6,1
-----------X-----OX-X----XOXXX----XOO-----X-O------------------- X;,-22,20,a3,1
------------XO-----X-OO---XXXOX----XOO-----X-------------------- X;,-25,20,g6,1
----------OX-----OO-X----XOXXX----XOO----X---------------------- X;,-18,20,c6,1
------------X------X-XOO--XXXOO----XOO----X--------------------- X;,-23,20,h5,1
O--------O-X-----XO-X----XOOXX----OOO--------------------------- X;,-33,20,c6,1
----------OX------OOX----XOXXX----XXX------X-------------------- X;,-25,20,b3,1
-------------------OOX----XOOX----XXOX-----OO-------O----------- X;,-4,20,c2,1
-----------O-X----OOX-----XOO-----XXOX----X-O------------------- X;,-10,20,f4,1
-----------X------XOX-----XOOX----XOO------OO------O------------ X;,-9,20,e2,1
-------------------O-X----XOXX----OOOX----XOO-------O----------- X;,-12,20,b5,1
-----------OX------XO-----XOO-----XOOX----XOO------------------- X;,-11,20,f7,1
-------------X----XOX-----XOOX----XOO------OO------O------------ X;,-12,20,e2,1
---X-------X------OOO-----XOO-----XXOX----X-O------------------- X;,-14,20,e2,1
----------XO-------XO-----XOOO----XXOX----X-O------------------- X;,-16,20,g4,1
-----------O------OOOX----XOXX----XXOO----X--------------------- X;,-5,20,d6,1
------------------XXX-----XXXOO----XOO-----OOO------------------ X;,-6,20,g5,1
-------------------XXX---OXXX----XOOO-----OOO------------------- X;,-9,20,f5,1
------------------X--X----XXXX----XXOOO----OO------O------------ X;,-6,20,e7,1
------------------X-------XXXXX---XXOOO----OO------O------------ X;,-10,20,h6,1
-------------------XXX---OOXX-----OOO----XOOO------------------- X;,-10,20,d7,1
----------------X--XXX---XOXX-----OOO-----OOO------------------- X;,-10,20,b5,1
-------------------XXX--XXXXX-----OOO-----OOO------------------- X;,-14,20,f7,1
------------------OXXX---OXOOO---XXOO----X---------------------- X;,-6,20,d6,1
-----------OX------XXX----XOX----OOOO-----XO-------------------- X;,-10,20,d7,1
-------------------XXX---OXOOOO--XXXXX-------------------------- X;,-10,20,g3,1
------------------OXXX---OOOXXX--XOOO--------------------------- X;,-12,20,e6,1
-----------OX------XOO----XXOX----XOO-----XO-------------------- X;,-10,20,g4,1
-----------OX-----OOO-----XOX-----XXXX----XO-------------------- X;,-12,20,d1,1
------------O------XOX--XXXOOO---XOOO--------------------------- X;,-13,20,f1,1
------------O----X-XOX---XXOOO---XOOO--------------------------- X;,-13,20,f1,1
------------------XXXO----XOOOO--X-OOOX------------------------- X;,-13,20,d6,1
------------------XXXX---OXOX----OOOO-----XO-------------------- X;,-7,20,b6,1
--------------------OX----XXOX----XOOX----XOO-------O----------- X;,-8,20,d7,1
-------------------XXX---OXOX----XOOO-----OO------O------------- X;,-9,20,b6,1
-----------O-X----OOXX----XOOO----XXO-----X--------------------- X;,-11,20,e2,1
-----------O-------OOX----XXOXX---XXOO----X--------------------- X;,-10,20,d6,1
-------------------XXX--XXXXX-----OOO----OOO-------------------- X;,-14,20,e6,1
-----------O------OOXX--XXOOX-----OXO-----X--------------------- X;,-10,20,d6,1
-----------------XXXXX--XXOOOO----OOO--------------------------- X;,-11,20,b5,1
-----------X------XXXX--XXOOOO----OOO--------------------------- X;,-10,20,f5,1
-----------------OOXXX--XXOOX----XOOO--------------------------- X;,-10,20,b6,1
------------------OXXX--XXOXX-----OOO----XO--------------------- X;,-13,20,b5,1
---X-------X------OOX-----XXOX----XXOO----X--------------------- X;,-12,20,f3,1
---X-------X------OOO-----OOO----OXXXX----X--------------------- X;,-13,20,f3,1
-----------O-X----OOOO----XXXX----XXO-----X--------------------- X;,-8,20,c2,1
----------O------XOXXX---OOOX-----XOO----X---------------------- X;,-12,20,a4,1
-----------O----X-OOXX---XOOX-----XOO----X---------------------- X;,-10,20,c2,1
-----------O-X----OOOX----XOOO----XXO-----X--------------------- X;,-11,20,e2,1
------------------OXXX---OOOX----XOOO----XO--------------------- X;,-13,20,a4,1
----------X-------XXXX---OXOX-----OOO----X-O-------------------- X;,-13,20,e6,1
-----------O-X----OOX----OOOO-----XXXX----X--------------------- X;,-11,20,f3,1
------------------OXXX---OOOOO----XXXX---X---------------------- X;,-17,20,b5,1
------------O------XOX-----XOOX----XOOO---XO-------------------- X;,-8,20,f2,1
-----------OX------OO------OOO---XXXOX----X-O------------------- X;,-11,20,f3,1
-----------OX-----XOO-----OOOO----OXXX----X--------------------- X;,-13,20,e1,1
-----------OX-----OOO-----XXXO----XXXX----X--------------------- X;,-15,20,f3,1
------------X------XX------XXOX---OOOOO---XO-------------------- X;,-12,20,d7,1
-------------X-----XX------XXOX---OOOOO---XO-------------------- X;,-14,20,d7,1
----------XXX-----OOO------OXO----OXXX----X--------------------- X;,-20,20,b4,1
---X-------XX------XO-----OOOO----OXXX----X--------------------- X;,-19,20,c3,1
------------X-----XXX-----OOXO----OOXX----X-O------------------- X;,-10,20,d6,1
-----------------XXXO----OOOOO----OXXX----X--------------------- X;,-13,20,a5,1
-----------O------XOO-X---OOOX----OXXX----X--------------------- X;,-15,20,b4,1
------------------XXXX----OOXX----OOXX----XO-------------------- X;,-17,20,b4,1
------------------X------XXXXX----XOOO----XOO------O------------ X;,-19,20,g6,1
------------------XXXX----XXX-----XXOO------OO-------O---------- X;,-14,20,g6,1
-------------------XXX-----OXX---XOXXX---OOO-------------------- X;,-14,20,d7,1
-------------------XXX----XXXX---OOOXX----XO-------------------- X;,-15,20,d7,1
------------------OXXX----XOXX----XOOX----XO-------------------- X;,-15,20,d7,1
-------------------XXX-----XXX---OOOOX---XXO-------------------- X;,-14,20,c4,1
-------------------XXX-----XXX---XXXXX---OOO-------------------- X;,-19,20,d7,1
------------------XXX-----XXX-----XXOX------OOOO---------------- X;,-20,20,g7,1
------------------XXO-X---OOOX----OOXX----XO-------------------- X;,-14,20,d7,1
-------------X----OXX-----XOOO----XOOX----XO-------------------- X;,-13,20,d7,1
-------------X----OXXX-----OXX----OXOX----XO-------------------- X;,-12,20,b5,1
-------------X-----XX-----OOOO----XOOX---XXO-------------------- X;,-15,20,b5,1
-------------------XO-X----OOX---XXXOX----XOO------------------- X;,-15,20,f6,1
-------------------XOOX---XXOX----XOXX----XO-------------------- X;,-16,20,e2,1
----------X--------XX----XXXX-----XOOO------OO-------O---------- X;,-16,20,d6,1
-----------X-------XX-X----OOX----OOOX----XOO------------------- X;,-19,20,f6,1
-------------X-----XX------XOO---XXXOX----XOO------------------- X;,-20,20,g5,1
------------X-------XX----XOX-----XOOO----XOO------O------------ X;,-15,20,f7,1
-----------X------XX-------XOX----XOOO---XOOO------------------- X;,-20,20,g5,1
-------------X----OXX------OOO---XXXOX----X-O------------------- X;,-18,20,g5,1
-----------X------XX-----X-XOX----XOOO----OOO------------------- X;,-20,20,f6,1
------------O------XOX----XXXOX---XXO-O---X--------------------- X;,-11,20,f5,1
-----X------X------XOX----XOOO----XOO-----XO-------------------- X;,-14,20,f2,1
-------------------XXX--X-XOOO---XOOO-----XO-------------------- X;,-15,20,b6,1
---------------------X----XXXX----XXOX----XOOO-----O------------ X;,-13,20,e7,1
-----------OOX-----XOX----XXOO----XXO-----X--------------------- X;,-15,20,f6,1
-------------------OOX----XOXX----XOOX----XOO------------------- X;,-10,20,c3,1
------------O-----XXOX----XOOX-----OOX----XO-------------------- X;,-11,20,c5,1
-------------X-----OXX----XOO-----XOOX----XOO------------------- X;,-11,20,c3,1
-----------XO------OOX----XOOX-----OOX----XO-------------------- X;,-12,20,c3,1
----------X-------OOOX----XOXX-----OOX----XO-------------------- X;,-11,20,c5,1
------------X------XXX----XOOOO----OOX----XO-------------------- X;,-13,20,e6,1
------------------OXXX----XOX-----XXOX----XOO------------------- X;,-17,20,f6,1
---------------------X---X-OXX----XXOX----XOOO-----O------------ X;,-12,20,e7,1
------------O------XOOO----OOO---XXXO-X---X--------------------- X;,-13,20,f1,1
-----------X--------XX-X---OOOX----XOOO---XO-------------------- X;,-14,20,c5,1
---X--------X------XOX-----OOX----OOO-X---XO-------------------- X;,-12,20,f5,1
--------------------XX---X-XXO----XOO-----XOOO-----O------------ X;,-13,20,g4,1
-----------X-------XXX-----XXOO----XOO----XOO------------------- X;,-13,20,d7,1
-----------XO------OXX----OOOX----OXO-X---X--------------------- X;,-15,20,f5,1
-----X------X-----OOOX-----OOO---XXXO-----X--------------------- X;,-17,20,c4,1
------------X-----O-XX--X-OOX----XOOO-----XO-------------------- X;,-15,20,d3,1
---------------------X----XXXXX---XXOO----XOO------O------------ X;,-14,20,f6,1
-----------OOX-----XOX-----XOO---XXXO-----X--------------------- X;,-16,20,f1,1
-------------X-----OXX----XOOO----XXOX----XO-------------------- X;,-14,20,e6,1
-------------X----XXXX----XOOO----XOO-----XO-------------------- X;,-17,20,g4,1
------------XX-----XXX----XOOO----XOO-----XO-------------------- X;,-16,20,e6,1
-------------------XXX----OOOX----XOO-X--XXO-------------------- X;,-19,20,b5,1
-------------------XXX----OOXX----XOXX---XXO-------------------- X;,-17,20,b4,1
----------X--X-----XXX----XOX----OOOO-----XO-------------------- X;,-22,20,d7,1
-------------------O-X----XOXXX---OOO-----XOO-------O----------- X;,-11,20,f7,1
-----------XO-----X-O----XXXOX-----OO------OO------O------------ X;,-12,20,f6,1
---X-------X------OOO------OO----XXXOX----X-O------------------- X;,-13,20,f3,1
-----------O-X----OOX------OO----XXXOX----X-O------------------- X;,-12,20,d1,1
----------XO-------XO------OX----XXOOX----XOO------------------- X;,-14,20,c4,1
------------OX----X-O----XXXOX-----OO------OO------O------------ X;,-14,20,d8,1
------------X-----X-XX---OXOX-----OOO----OX-O------------------- X;,-12,20,a4,1
------------X-----O-XX--XXOOX-----OOO-----X-O------------------- X;,-15,20,d2,1
-----------O-X-----OOX-----XOO---XXXOO----X--------------------- X;,-15,20,g4,1
-------------------O-X---XXOXXX----OO-----XOO-------O----------- X;,-19,20,e8,1
------------X----OXXXX---OOOX-----XOO----X---------------------- X;,-12,20,c6,1
------------X---X--OXX---XOOOO----XOO----X---------------------- X;,-14,20,c3,1
------------X----O-XXX---OOOX----XXOO----X---------------------- X;,-14,20,c3,1
-----------O-X-----OOX----OOOO---XXXO-----X--------------------- X;,-15,20,f5,1
-----------O-X-----OOO----OOO----XXXXX----X--------------------- X;,-14,20,c3,1
------------X------OXX---OOOX-----OXXX---XO--------------------- X;,-17,20,d6,1
----------X-X------XXX---OOOX-----OOO----XO--------------------- X;,-18,20,d6,1
------------X-----OOXX--XXXOX-----XOO----X---------------------- X;,-26,20,b3,1
-----------OX-----XOXX--XXXOX-----OOO--------------------------- X;,-14,20,d6,1
---X-------X-------XX-----OOOX---XXOO-----XO-------------------- X;,-18,20,c3,1
----------X-XO-----XOX--XXXOX-----OOO--------------------------- X;,-19,20,f1,1
---X-------X-------XXX----OOX----XXOO-----XO-------------------- X;,-20,20,c3,1
---X-------X------OOO-----OOX----XXXXX----X--------------------- X;,-23,20,b4,1
-----------------XXX-----XXXXX---OOOO------X-O------------------ X;,-10,20,c6,1
-----------------X-X-O----XOO-----XOXX---XXO-------O------------ X;,-11,20,c7,1
----------X-------XXXX----XXXX----OOO------X-O------------------ X;,-13,20,c6,1
----------X-------XXO-----XXOX-----XOX-----XOO------------------ X;,-20,20,d2,1
--------------X----X-X----OOX-----XOXX---XXXO------------------- X;,-34,20,f6,1
----------XX-----XXXX------OOX-----OO-----OX-O------------------ X;,-14,20,f5,1
----------XO-----XXOXX-----OXX-----XO------X-O------------------ X;,-14,20,f5,1
----------X------XXXO-----XOXX----OOO------X-O------------------ X;,-16,20,f3,1
----------X------XXXO------OOX-----XOX-----XOO------------------ X;,-18,20,c4,1
-------------X------OXX---XXOX-----XOO----X-X----X-------------- X;,-37,20,g4,1
-----------------O-XXO---XOXX-----OOXX---XO--------------------- X;,-15,20,d6,1
----------X-------XOO-----XXOX-----XOX-----XOO------------------ X;,-15,20,e2,1
-----------------XXXX------XXO----XXOO-------OOO---------------- X;,-14,20,e6,1
-------------------XXO----XXX----XXXXX--OOO--------------------- X;,-21,20,d7,1
-----------O--X----OXX----OOX-----OOXX---XO--------------------- X;,-27,20,d6,1
---------XX-------XOO------XOX-----XOX-----XOO------------------ X;,-33,20,f2,1
----------O------XOX-----OOXXX-----XXX-----X-O------------------ X;,-18,20,a4,1
-----------------XXXX------XX-----XXO-------OO------OO-------O-- X;,-14,20,f5,1
-------------------X-O-----XXX--XXXXXX--OOO--------------------- X;,-23,20,a7,1
--------------X----XOX-----OXX---OOOXX---XO--------------------- X;,-27,20,c4,1
-------------------X-O---X-XXX---XOOXX---OO-----O--------------- X;,-24,20,d6,1
---------XO------XO------OOXXX-----XXX-----X-O------------------ X;,-37,20,d2,1
-----------OXX----OOX-----XOXX----XOO-----O--------------------- X;,-11,20,b3,1
-------------X----OOX-----XOXX----XOX-----OOO------------------- X;,-14,20,f7,1
-------------X---XXXXO----XOOX----XOO-----O--------------------- X;,-16,20,d6,1
----------X--------XOO----XXOOO---XXXX-------O------------------ X;,-13,20,e2,1
-------------O----OXOXX---OOO-----XXO----X-X-------------------- X;,-15,20,f4,1
----------X--X----XXX----OOOXX----XOO-----O--------------------- X;,-18,20,d6,1
----------X--------XOO----XXOX-----XOX-----XOO------------------ X;,-20,20,d7,1
--------------X---OXXX----OOOO----XXO----X-X-------------------- X;,-31,20,e6,1
----------X-OX----X-O----XOOOX--X--OO-----O--------------------- X;,-14,20,d6,1
-----------------X-X-O----XXOX-----OO----XXO-O-----O------------ X;,-14,20,f2,1
-----------------X-X-X----XXX----O-XO----XOO-O-----O------------ X;,-16,20,f5,1
----------X--X---OX-X----OOXXX----XOO-----O--------------------- X;,-17,20,a5,1
----------X--X----X-X-O-XXXXXO-----OO-----O--------------------- X;,-17,20,g4,1
----------X--X-----X-X----XXOOO----XO------OOO------------------ X;,-18,20,f5,1
-----------O--X--XXOOX-----OO-----XXO----X-X-------------------- X;,-36,20,f4,1
----------X--------X-O----XXXXO----XXO-----OOO------------------ X;,-12,20,g5,1
-----------------XOX--X---XOXX-----OOO----OX-O------------------ X;,-14,20,e6,1
------------------OX-OX----OOOO---XXXO---X-X-------------------- X;,-18,20,e3,1
-----------------X-XO-----XXOXX----OOO----OX-O------------------ X;,-20,20,f3,1
--------------X---OOOX-----OXO----XXXO---X-X-------------------- X;,-27,20,c4,1
----------X---X---OX-X----XOXX-----XO------OOO------------------ X;,-30,20,f5,1
----------X--X----OX-X----XOOX-----XO------XOO------------------ X;,-18,20,f5,1
-------------X----OOOX-----OOX----XXXX---X-X-------------------- X;,-20,20,c4,1
------------------OX-OX----OOOO---XXXX---X-X-------------------- X;,-22,20,f2,1
--------------X---OOOX-----OXO----XXXX---X-X-------------------- X;,-32,20,g4,1
----------X---X----X-XO---XXXO-----XO------XOO------------------ X;,-35,20,e7,1
------------O-X---OXOX-----XOO----XXO----X-X-------------------- X;,-33,20,f6,1
-------------OX--XXX-O-----OOO----XXO----X-X-------------------- X;,-35,20,f5,1
--------------X---OOOX-----OXX----XXXX---X-X-------------------- X;,-35,20,c4,1
--------------X---OOOXX----OOX----XXX----X-X-------------------- X;,-40,20,c4,1
-------------X----OOX----XOOO-----OXXX----OX-------------------- X;,-14,20,d2,1
-----------X-X-----XXX----OOOX----OOO----XO--------------------- X;,-14,20,f5,1
-------------X----XXX----XXOO-----XOO-----OOO------------------- X;,-14,20,d7,1
-----------XO------OOXX---OOOX----XOO----X---------------------- X;,-16,20,f5,1
------------XX-----XX----XXOO-----XOO-----OOO------------------- X;,-18,20,d7,1
-----------XO------XOO---XXXOX----XOO----X---------------------- X;,-17,20,f1,1
-----------X------OOOO----OOXX----XXXX---X---------------------- X;,-18,20,b4,1
-------------X-----OX----XOXXX---OOOX-----OX-------------------- X;,-21,20,c3,1
-----------------X--OX----XXXXO----XXO-----XOO------------------ X;,-13,20,d3,1
----------X--------X-------OXXX---OOOX----XOOO------------------ X;,-17,20,e7,1
------------------XXX-X----XXX----XOX-----OOOO------------------ X;,-17,20,d7,1
------------------XO--X----OOX----XOOO---XXXX------------------- X;,-17,20,g4,1
-------------X-----XXX----OOOX----XOO----X--OX------------------ X;,-17,20,b5,1
----------X-------OXOO-----XOX----XOXX---XO--------------------- X;,-15,20,d2,1
------------X-----OOXO-----XOX----XOXX---XO--------------------- X;,-14,20,c4,1
-------------X----OOXX-----XOX----XXXO---X----O----------------- X;,-19,20,f6,1
-----------X------OXXO-----XOX----XOXX---XO--------------------- X;,-22,20,c7,1
---------X-------OOOOO-----XXX----XXXX---X---------------------- X;,-34,20,c2,1
--------------X---OOOOO----XXX----XXXX---X---------------------- X;,-31,20,e2,1
-------------X-----OOO----XOO-----XXXX---XXX-------------------- X;,-17,20,c3,1
------------OX----XXOX----XOOX----XOO----X---------------------- X;,-20,20,d6,1
-------------X-----XXX----OOOOO---XXXX---X---------------------- X;,-19,20,g5,1
------------OX-----XOX----XOOX---XXOO----X---------------------- X;,-22,20,d2,1
-------------X-----XXX----OOXX----XOO----XXO-------------------- X;,-20,20,c3,1
-------------X----OXXX---XXOXX----XOO----X---------------------- X;,-23,20,d2,1
-------------X-----XXX----OXOX----OOX----XOX-------------------- X;,-20,20,f5,1
-----------O-------OXXX---OOXX----XXO----XX--------------------- X;,-16,20,f5,1
-------------------XXXX---OOXX----OOX----XO-X------------------- X;,-18,20,c3,1
-----------O------XOXXX---XOOX----XOO----X---------------------- X;,-20,20,f6,1
------------O------XOXX---XOOX---XXOO----X---------------------- X;,-20,20,e6,1
------------------OXXXX--XXOXX----XOO----X---------------------- X;,-22,20,b3,1
-------------------XXXX---OXOX----OOX----XOX-------------------- X;,-22,20,b5,1
-------------------XXXX---OOOOO---XXXX---X---------------------- X;,-21,20,b3,1
-------------X------XO----XXOX---XXOX-----OOO------------------- X;,-22,20,f7,1
