game,ply,side_to_move,chosen_idx,n_legal,n_empties,i_move_bits,log2_m_bits,p_chosen,total_raw_count,chosen_raw_count,in_book,chosen_in_book,a1_minus_energy,e_minus_energy,d4_a1_occupation_energy,d4_a2_occupation_energy,d4_b1_occupation_energy,d4_b2_occupation_energy,d4_e_occupation_energy
17,12,1,52,11,48,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,2.625,10.000000000000002,12.625,0.375,0.375,0.625,2.0
17,13,-1,29,8,47,5.169925001442312,3.0,0.2222222222222222,1,1,1,1,1.4999999999999998,12.500000000000002,13.0,0.25,0.25,1.0,2.5
17,14,1,21,8,46,4.7369655941662066,3.0,0.3,2,2,1,1,4.875000000000001,10.000000000000002,14.875,0.125,0.125,0.875,2.0
17,15,-1,12,11,45,6.159871336778389,3.4594316186372973,0.15384615384615385,2,1,1,1,4.125000000000001,13.5,16.625,0.125,0.125,0.625,1.5
17,16,1,4,12,44,7.285402218862249,3.584962500721156,0.07692307692307693,1,0,1,0,4.750000000000001,11.999999999999998,17.25,0.25,0.25,0.25,2.0
17,17,-1,30,10,43,6.643856189774724,3.321928094887362,0.1,0,0,0,0,0.37499999999999994,18.5,17.375,0.375,0.375,0.375,2.5
17,18,1,38,12,42,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,1.7500000000000002,15.000000000000002,18.25,0.25,0.25,0.25,3.0
17,19,-1,51,12,41,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,1.375,18.5,19.375,0.375,0.375,0.375,2.5
17,20,1,31,11,40,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,3.2499999999999996,16.0,20.75,0.75,0.25,0.25,2.0
17,21,-1,60,11,39,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,4.125000000000001,16.500000000000004,21.125,0.625,0.125,0.625,2.5
17,22,1,50,9,38,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,3.2499999999999996,17.0,21.75,0.75,0.25,0.25,3.0
17,23,-1,39,11,37,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,2.125,14.500000000000002,22.125,1.125,0.625,0.625,2.5
17,24,1,61,15,36,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,2.5000000000000004,12.999999999999998,23.0,1.0,0.5,0.5,3.0
17,25,-1,23,14,35,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,2.125,13.5,23.125,1.125,0.625,0.625,3.5
17,26,1,47,11,34,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,2.9999999999999996,14.0,23.5,1.5,0.5,0.5,4.0
17,27,-1,55,13,33,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,2.625,16.500000000000004,24.125,1.125,0.625,0.625,4.5
17,28,1,59,11,32,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,2.75,17.0,24.25,1.25,0.75,0.75,5.0
17,29,-1,53,10,31,6.643856189774724,3.321928094887362,0.1,0,0,0,0,2.875,14.500000000000002,25.375,1.375,0.875,0.875,4.5
17,30,1,46,12,30,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,3.5,12.999999999999998,26.0,1.0,1.5,0.5,5.0
17,31,-1,22,9,29,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,3.875,17.5,26.875,1.375,0.875,0.375,5.5
17,32,1,11,10,28,6.643856189774724,3.321928094887362,0.1,0,0,0,0,4.499999999999999,17.999999999999996,28.0,1.0,0.5,0.5,6.0
17,33,-1,10,9,27,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,5.125000000000001,13.5,29.625,0.625,0.625,0.625,5.5
17,34,1,1,12,26,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,4.0,17.0,31.0,0.5,1.0,0.5,5.0
17,35,-1,3,8,25,6.0,3.0,0.125,0,0,0,0,10.375000000000002,13.5,31.375,0.375,0.875,0.875,5.5
17,36,1,2,12,24,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,9.249999999999998,17.0,32.75,0.25,1.25,0.75,5.0
17,37,-1,5,8,23,6.0,3.0,0.125,0,0,0,0,9.625,14.500000000000002,33.625,0.625,1.125,1.125,4.5
17,38,1,6,11,22,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,8.25,17.0,34.75,0.25,1.25,0.75,5.0
17,39,-1,54,6,21,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,9.875,15.5,35.375,0.375,1.375,0.375,5.5
17,40,1,24,9,20,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,7.625000000000001,11.999999999999998,35.625,0.375,1.375,0.625,6.0
17,41,-1,33,8,19,6.0,3.0,0.125,0,0,0,0,11.75,15.5,37.25,0.5,1.0,0.75,5.5
17,42,1,40,9,18,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,7.625000000000001,19.000000000000004,39.125,0.375,0.875,0.625,5.0
17,43,-1,16,5,17,4.643856189774724,2.321928094887362,0.2,0,0,0,0,14.0,16.500000000000004,40.5,0.75,0.75,0.5,4.5
17,44,1,63,9,16,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,12.125,14.0,42.125,0.375,0.875,0.625,4.0
17,45,-1,62,6,15,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,12.375,14.500000000000002,42.375,0.375,0.875,0.875,4.5
17,46,1,32,8,14,6.0,3.0,0.125,0,0,0,0,12.25,16.0,43.25,0.25,1.25,1.25,4.0
17,47,-1,48,6,13,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,13.625,17.5,45.125,0.125,1.125,1.125,3.5
17,48,1,41,4,12,4.0,2.0,0.25,0,0,0,0,11.75,11.999999999999998,46.25,0.25,0.75,0.75,4.0
17,49,-1,58,5,11,4.643856189774724,2.321928094887362,0.2,0,0,0,0,16.875,13.5,47.875,0.375,0.375,0.875,3.5
17,50,1,57,3,10,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,13.25,27.0,49.75,0.25,0.25,0.75,3.0
17,51,-1,49,3,9,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,9.625,16.500000000000004,51.125,0.125,0.625,0.625,2.5
17,52,1,14,2,8,2.0,1.0,0.5,0,0,0,0,4.375,17.0,51.875,0.125,0.625,0.375,3.0
17,53,-1,7,3,7,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,10.625000000000002,12.500000000000002,53.125,0.125,0.625,0.625,2.5
17,54,1,15,1,6,0.0,0.0,1.0,0,0,0,0,10.375000000000002,11.0,53.875,0.125,0.625,0.375,3.0
17,55,-1,17,2,5,2.0,1.0,0.5,0,0,0,0,17.0,22.5,55.5,0.25,0.25,0.5,2.5
17,56,1,56,3,4,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,9.875,30.0,57.375,0.125,0.125,0.375,2.0
17,57,-1,0,1,3,0.0,0.0,1.0,0,0,0,0,16.125,29.5,58.625,0.125,0.125,0.625,1.5
17,58,1,8,2,2,2.0,1.0,0.5,0,0,0,0,8.875,42.99999999999999,60.375,0.125,0.125,0.375,1.0
17,59,-1,9,1,1,0.0,0.0,1.0,0,0,0,0,15.750000000000002,32.5,62.25,0.0,0.0,0.25,0.5
18,0,1,19,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0
18,1,-1,34,3,59,2.2346638063499955,1.584962500721156,0.6374122693007538,61549,39233,1,1,1.1249999999999998,2.5000000000000004,4.125,0.125,0.125,0.125,0.5
18,2,1,43,5,58,4.496253552987338,2.321928094887362,0.2215454406442734,39233,8692,1,1,0.0,5.000000000000001,4.5,0.5,0.0,0.0,1.0
18,3,-1,18,4,57,7.6598714703252115,2.0,0.019779208831646734,8692,171,1,1,1.1249999999999998,3.5,5.125,0.125,0.125,0.125,1.5
18,4,1,26,7,56,3.143537000625208,2.807354922057604,0.7921348314606742,171,140,1,1,0.37499999999999994,2.0000000000000004,5.375,0.125,0.125,0.375,2.0
18,5,-1,20,3,55,2.422905742612183,1.584962500721156,0.5594405594405595,140,79,1,1,1.7500000000000002,4.499999999999999,6.25,0.0,0.0,0.25,2.5
18,6,1,42,9,54,4.06495544184077,3.169925001442312,0.5377358490566038,97,56,1,1,1.375,5.999999999999999,7.375,0.125,0.125,0.375,2.0
18,7,-1,25,6,53,3.3527890585921227,2.584962500721156,0.5873015873015873,57,36,1,1,1.1249999999999998,6.499999999999999,8.125,0.125,0.125,0.125,2.5
18,8,1,17,8,52,4.552541023028779,3.0,0.3409090909090909,36,14,1,1,1.2500000000000002,7.000000000000001,8.25,0.25,0.25,0.25,3.0
18,9,-1,16,8,51,5.146841388329271,3.0,0.22580645161290322,23,6,1,1,1.375,7.5,8.375,0.375,0.375,0.375,3.5
18,10,1,11,9,50,5.076815597050831,3.169925001442312,0.26666666666666666,6,3,1,1,1.4999999999999998,8.000000000000002,8.5,0.5,0.5,0.5,4.0
18,11,-1,10,9,49,5.285402218862249,3.169925001442312,0.23076923076923078,4,2,1,1,1.375,10.5,8.875,0.375,0.375,0.875,4.5
18,12,1,12,11,48,5.574908836057233,3.4594316186372973,0.23076923076923078,2,2,1,1,0.7499999999999999,11.0,9.25,0.25,0.25,1.25,5.0
18,13,-1,41,9,47,6.6293566200796095,3.169925001442312,0.09090909090909091,2,0,1,0,1.875,11.5,9.875,0.375,0.375,0.875,5.5
18,14,1,33,12,46,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,2.5000000000000004,10.000000000000002,10.5,0.5,0.5,0.5,6.0
18,15,-1,50,10,45,6.643856189774724,3.321928094887362,0.1,0,0,0,0,3.875,10.5,11.375,0.375,0.375,0.375,6.5
18,16,1,29,10,44,6.643856189774724,3.321928094887362,0.1,0,0,0,0,5.749999999999999,9.0,12.25,0.25,0.25,0.25,7.0
18,17,-1,44,11,43,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,4.625,12.500000000000002,13.625,0.125,0.125,0.625,6.5
18,18,1,24,10,42,6.643856189774724,3.321928094887362,0.1,0,0,0,0,7.749999999999999,11.999999999999998,15.25,0.25,0.25,0.25,6.0
18,19,-1,37,7,41,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,5.375,16.500000000000004,15.375,0.375,0.375,0.375,6.5
18,20,1,51,13,40,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,6.75,14.0,17.25,0.25,0.25,0.25,6.0
18,21,-1,58,13,39,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,5.375,13.5,18.375,0.375,0.375,0.375,5.5
18,22,1,53,15,38,7.813781191217037,3.9068905956085187,0.06666666666666667,0,0,0,0,3.7500000000000004,16.0,18.75,0.75,0.25,0.25,6.0
18,23,-1,52,13,37,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,3.375,19.500000000000004,19.875,0.875,0.375,0.375,5.5
18,24,1,40,14,36,7.614709844115208,3.807354922057604,0.07142857142857142,0,0,0,0,2.75,21.0,21.25,0.75,0.75,0.25,5.0
18,25,-1,32,12,35,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,1.375,21.5,21.875,0.375,0.875,0.375,5.5
18,26,1,21,11,34,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,2.75,22.0,22.25,0.25,1.25,0.25,6.0
18,27,-1,48,9,33,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,4.0,19.500000000000004,23.5,0.25,1.25,0.5,5.5
18,28,1,46,11,32,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,5.125000000000001,20.000000000000004,23.625,0.375,1.375,0.625,6.0
18,29,-1,38,10,31,6.643856189774724,3.321928094887362,0.1,0,0,0,0,4.0,19.500000000000004,25.0,0.25,1.25,1.0,5.5
18,30,1,47,12,30,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,5.125000000000001,21.0,26.625,0.375,0.875,1.125,5.0
18,31,-1,30,10,29,6.643856189774724,3.321928094887362,0.1,0,0,0,0,3.5,24.5,27.5,0.75,1.25,1.0,4.5
18,32,1,39,10,28,6.643856189774724,3.321928094887362,0.1,0,0,0,0,7.875,20.000000000000004,29.375,0.625,1.125,0.875,4.0
18,33,-1,3,13,27,7.400879436282184,3.700439718141092,0.07692307692307693,0,0,0,0,7.000000000000001,23.500000000000004,30.0,0.75,1.75,1.0,3.5
18,34,1,45,8,26,6.0,3.0,0.125,0,0,0,0,7.875,22.0,30.875,0.625,1.125,1.375,4.0
18,35,-1,23,11,25,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,4.625,27.5,32.625,0.625,1.125,1.125,3.5
18,36,1,61,11,24,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,6.75,21.0,33.75,0.25,1.75,1.25,3.0
18,37,-1,60,10,23,6.643856189774724,3.321928094887362,0.1,0,0,0,0,4.625,23.500000000000004,35.125,0.125,1.125,1.125,3.5
18,38,1,1,9,22,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,6.75,21.0,36.25,0.25,0.75,1.75,3.0
18,39,-1,31,9,21,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,5.125000000000001,21.5,36.625,0.625,0.625,1.625,3.5
18,40,1,15,7,20,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,7.5,17.0,38.0,1.0,1.0,1.0,3.0
18,41,-1,22,8,19,6.0,3.0,0.125,0,0,0,0,5.625,22.5,38.625,1.625,1.125,1.125,2.5
18,42,1,13,7,18,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,8.25,22.0,40.25,1.75,1.25,0.75,2.0
18,43,-1,4,9,17,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,6.125,25.499999999999996,42.125,1.625,1.125,0.625,1.5
18,44,1,59,5,16,4.643856189774724,2.321928094887362,0.2,0,0,0,0,10.25,23.999999999999996,43.75,1.25,0.75,0.25,2.0
18,45,-1,62,7,15,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,2.625,35.5,45.625,1.125,0.625,0.125,1.5
18,46,1,9,6,14,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,4.499999999999999,35.0,46.5,2.0,0.5,0.0,1.0
18,47,-1,54,7,13,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,11.75,33.5,46.75,2.0,0.5,0.25,1.5
18,48,1,2,6,12,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,13.5,30.999999999999996,47.5,2.0,0.5,1.0,1.0
18,49,-1,5,5,11,4.643856189774724,2.321928094887362,0.2,0,0,0,0,11.125,28.5,49.125,2.125,0.125,1.125,0.5
18,50,1,14,7,10,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,11.0,25.999999999999996,51.0,2.0,0.0,1.0,0.0
18,51,-1,0,2,9,2.0,1.0,0.5,0,0,0,0,10.25,24.5,52.25,2.0,0.0,0.25,0.5
18,52,1,49,4,8,4.0,2.0,0.25,0,0,0,0,7.5,17.0,52.5,2.0,0.0,0.5,1.0
18,53,-1,57,2,7,2.0,1.0,0.5,0,0,0,0,6.75,14.500000000000002,54.25,2.0,0.0,0.25,0.5
18,54,1,56,3,6,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,11.375,21.0,55.375,1.125,0.125,0.375,1.0
18,55,-1,6,1,5,0.0,0.0,1.0,0,0,0,0,10.125,19.500000000000004,56.125,1.125,0.125,0.125,1.5
18,56,1,63,4,4,4.0,2.0,0.25,0,0,0,0,19.500000000000004,15.000000000000002,57.5,0.5,0.5,0.5,1.0
18,58,1,55,3,3,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,13.75,28.5,58.75,0.5,0.5,0.75,0.5
18,60,1,7,2,2,2.0,1.0,0.5,0,0,0,0,5.375,33.0,60.375,0.125,0.125,0.375,1.0
18,62,1,8,1,1,0.0,0.0,1.0,0,0,0,0,7.125,30.500000000000004,62.125,0.125,0.125,0.125,0.5
19,0,1,26,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0
19,1,-1,18,3,59,3.090070792267306,1.584962500721156,0.35230374317650115,61549,21684,1,1,1.1249999999999998,2.5000000000000004,4.125,0.125,0.125,0.125,0.5
19,2,1,19,4,58,2.0238777851547174,2.0,0.9835853928439691,21684,21331,1,1,0.37499999999999994,1.0,4.375,0.125,0.125,0.375,1.0
19,3,-1,34,2,57,2.0,1.0,0.5,42662,21331,1,1,1.7500000000000002,3.5,4.75,0.0,0.0,0.75,1.5
19,4,1,25,9,56,4.875260881868467,3.169925001442312,0.3066498434506285,21390,6561,1,1,0.37499999999999994,5.999999999999999,5.375,0.125,0.125,0.375,2.0
19,5,-1,17,6,55,6.034760059912073,2.584962500721156,0.09151819704583523,6561,600,1,1,0.5000000000000001,6.499999999999999,5.5,0.25,0.25,0.5,2.5
19,6,1,16,9,54,7.804518269888069,3.169925001442312,0.040257648953301126,612,24,1,1,0.6250000000000001,7.000000000000001,5.625,0.375,0.375,0.625,3.0
19,7,-1,20,9,53,8.214319120800766,3.169925001442312,0.030303030303030304,24,0,1,0,0.7499999999999999,7.5,5.75,0.5,0.5,0.75,3.5
19,8,1,33,8,52,6.0,3.0,0.125,0,0,0,0,5.125000000000001,4.0,6.625,0.375,0.375,0.625,4.0
19,9,-1,32,6,51,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,5.000000000000001,4.499999999999999,7.0,0.25,0.75,0.5,4.5
19,10,1,41,9,50,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,4.625,5.000000000000001,7.125,0.375,0.875,0.625,5.0
19,11,-1,11,7,49,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,5.5,5.5,7.5,0.25,1.25,0.5,5.5
19,12,1,10,10,48,6.643856189774724,3.321928094887362,0.1,0,0,0,0,5.625,5.999999999999999,8.125,0.375,0.875,0.625,6.0
19,13,-1,40,8,47,6.0,3.0,0.125,0,0,0,0,6.25,6.499999999999999,8.75,0.5,0.5,0.75,6.5
19,14,1,42,9,46,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,8.625,7.000000000000001,9.125,0.375,0.875,0.625,7.0
19,15,-1,50,8,45,6.0,3.0,0.125,0,0,0,0,7.375,7.5,9.875,0.375,0.875,0.375,7.5
19,16,1,4,12,44,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,6.25,8.000000000000002,10.75,0.25,0.75,0.25,8.0
19,17,-1,51,8,43,6.0,3.0,0.125,0,0,0,0,5.125000000000001,8.5,11.125,0.125,0.625,0.625,8.5
19,18,1,12,12,42,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,4.499999999999999,9.0,12.0,0.0,0.5,0.5,9.0
19,19,-1,43,7,41,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,4.625,10.5,13.125,0.125,0.625,0.625,8.5
19,20,1,21,10,40,6.643856189774724,3.321928094887362,0.1,0,0,0,0,4.25,10.000000000000002,14.25,0.25,0.75,0.75,8.0
19,21,-1,2,8,39,6.0,3.0,0.125,0,0,0,0,4.499999999999999,13.5,15.5,0.25,0.75,1.0,7.5
19,22,1,3,9,38,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,5.125000000000001,14.0,16.125,0.375,0.375,1.125,8.0
19,23,-1,5,8,37,6.0,3.0,0.125,0,0,0,0,4.750000000000001,14.500000000000002,16.75,0.5,0.5,0.75,8.5
19,24,1,37,8,36,6.0,3.0,0.125,0,0,0,0,8.125,12.999999999999998,17.625,0.375,0.375,0.625,9.0
19,25,-1,29,9,35,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,4.0,16.500000000000004,19.0,0.75,0.25,0.5,8.5
19,26,1,44,6,34,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,10.125,11.999999999999998,20.625,0.375,0.375,0.625,8.0
19,27,-1,1,11,33,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,5.999999999999999,11.5,22.5,0.25,0.25,0.5,7.5
19,28,1,52,6,32,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,7.125,14.0,22.625,0.375,0.375,0.625,8.0
19,29,-1,46,11,31,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,4.499999999999999,19.500000000000004,24.0,0.25,0.75,0.5,7.5
19,30,1,45,10,30,6.643856189774724,3.321928094887362,0.1,0,0,0,0,4.625,22.999999999999996,25.125,0.375,0.875,0.625,7.0
19,31,-1,38,9,29,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,6.374999999999999,20.500000000000004,26.875,0.375,0.875,0.375,6.5
19,32,1,30,12,28,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,5.000000000000001,25.999999999999996,28.5,0.5,0.5,0.5,6.0
19,33,-1,23,10,27,6.643856189774724,3.321928094887362,0.1,0,0,0,0,6.374999999999999,23.500000000000004,30.375,0.375,0.375,0.375,5.5
19,34,1,58,12,26,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,6.499999999999999,21.0,31.5,0.5,0.5,0.5,5.0
19,35,-1,60,11,25,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,5.875000000000001,20.500000000000004,32.875,0.375,0.375,0.875,4.5
19,36,1,61,12,24,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,9.249999999999998,17.999999999999996,33.75,0.75,0.75,0.75,4.0
19,37,-1,59,11,23,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,6.374999999999999,21.5,35.375,0.875,0.875,0.375,3.5
19,38,1,53,12,22,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,10.000000000000002,17.0,36.5,0.5,1.5,0.5,3.0
19,39,-1,22,6,21,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,12.375,20.500000000000004,37.875,0.375,1.375,0.875,2.5
19,40,1,14,12,20,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,10.5,23.999999999999996,39.5,0.5,1.5,0.5,2.0
19,41,-1,13,7,19,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,11.75,22.5,39.75,0.5,1.5,0.75,2.5
19,42,1,47,12,18,7.169925001442312,3.584962500721156,0.08333333333333333,0,0,0,0,11.624999999999998,23.999999999999996,41.625,0.375,1.375,0.625,2.0
19,43,-1,49,11,17,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,10.000000000000002,21.5,43.5,0.25,1.25,0.5,1.5
19,44,1,31,8,16,6.0,3.0,0.125,0,0,0,0,10.749999999999998,21.0,44.25,0.25,1.25,1.25,1.0
19,45,-1,39,11,15,6.918863237274595,3.4594316186372973,0.09090909090909091,0,0,0,0,6.125,22.5,45.625,0.625,0.625,1.625,0.5
19,46,1,15,9,14,6.339850002884624,3.169925001442312,0.1111111111111111,0,0,0,0,16.75,22.999999999999996,47.25,0.25,0.25,1.25,1.0
19,47,-1,57,8,13,6.0,3.0,0.125,0,0,0,0,9.625,29.5,47.625,0.625,0.125,1.125,1.5
19,48,1,56,7,12,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,9.249999999999998,28.000000000000004,48.25,0.25,0.25,1.25,2.0
19,49,-1,48,7,11,5.614709844115208,2.807354922057604,0.14285714285714285,0,0,0,0,10.000000000000002,32.5,48.5,0.25,0.25,1.5,2.5
19,50,1,24,6,10,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,8.875,36.0,49.375,0.625,0.125,1.875,2.0
19,51,-1,9,5,9,4.643856189774724,2.321928094887362,0.2,0,0,0,0,10.25,31.5,51.25,0.5,0.0,1.75,1.5
19,52,1,55,6,8,5.169925001442312,2.584962500721156,0.16666666666666666,0,0,0,0,19.000000000000004,25.999999999999996,52.5,0.5,0.0,1.0,2.0
19,53,-1,54,3,7,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,18.625,26.500000000000004,53.625,0.125,0.125,0.625,2.5
19,54,1,63,5,6,4.643856189774724,2.321928094887362,0.2,0,0,0,0,22.875000000000004,22.0,55.375,0.125,0.125,0.375,2.0
19,55,-1,62,3,5,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,24.625,24.5,56.125,0.125,0.125,0.125,2.5
19,56,1,0,3,4,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,25.0,22.0,57.5,0.5,0.0,0.0,2.0
19,57,-1,8,3,3,3.169925001442312,1.584962500721156,0.3333333333333333,0,0,0,0,26.249999999999996,21.5,58.75,0.5,0.0,0.25,1.5
19,58,1,6,1,2,0.0,0.0,1.0,0,0,0,0,26.874999999999996,21.0,60.375,0.125,0.125,0.375,1.0
19,59,-1,7,1,1,0.0,0.0,1.0,0,0,0,0,40.74999999999999,14.500000000000002,62.25,0.0,0.0,0.25,0.5
20,0,1,19,4,60,4.0,2.0,0.25,246196,61549,1,1,0.0,0.0,4.0,0.0,0.0,0.0,0.0
20,1,-1,34,3,59,2.2346638063499955,1.584962500721156,0.6374122693007538,61549,39233,1,1,1.1249999999999998,2.5000000000000004,4.125,0.125,0.125,0.125,0.5
20,2,1,43,5,58,4.496253552987338,2.321928094887362,0.2215454406442734,39233,8692,1,1,0.0,5.000000000000001,4.5,0.5,0.0,0.0,1.0
20,3,-1,20,4,57,2.0405471857299635,2.0,0.9722861085556578,8692,8454,1,1,1.1249999999999998,3.5,5.125,0.125,0.125,0.125,1.5
20,4,1,29,5,56,2.609976286759761,2.321928094887362,0.819009339165386,8454,6927,1,1,1.0,5.000000000000001,6.0,0.0,0.5,0.5,1.0
20,5,-1,42,11,55,3.5937986443852172,3.4594316186372973,0.9110694724704526,6927,6320,1,1,0.12500000000000003,8.5,7.125,0.125,0.125,1.125,0.5
20,6,1,37,9,54,3.5423896769832375,3.169925001442312,0.7724617085109743,6324,4891,1,1,1.375,7.000000000000001,7.375,0.125,0.125,1.375,1.0
20,7,-1,18,9,53,3.6878669908428314,3.169925001442312,0.6983673469387756,4891,3421,1,1,0.7499999999999999,9.499999999999998,8.75,0.0,0.0,0.75,1.5
20,8,1,26,9,52,3.19410125948436,3.169925001442312,0.9833819241982508,3421,3372,1,1,1.0,10.000000000000002,9.5,0.0,0.0,0.5,2.0
20,9,-1,33,9,51,3.2461506638940425,3.169925001442312,0.9485359361135759,3372,3206,1,1,2.125,7.5,11.125,0.125,0.125,0.125,1.5
20,10,1,13,9,50,4.276529573523081,3.169925001442312,0.4643856920684292,3206,1492,1,1,2.25,10.000000000000002,11.25,0.25,0.25,0.25,2.0
20,11,-1,44,9,49,3.2158217091434063,3.169925001442312,0.9686875416389074,1492,1453,1,1,2.3749999999999996,8.5,11.375,0.375,0.375,0.375,2.5
20,12,1,52,11,48,4.220243954757871,3.4594316186372973,0.5901639344262295,1453,863,1,1,2.75,10.000000000000002,13.25,0.25,0.25,0.25,2.0
20,13,-1,53,9,47,3.3363385378115287,3.169925001442312,0.8910550458715596,863,776,1,1,2.125,12.500000000000002,13.625,0.625,0.125,0.125,2.5
20,14,1,11,11,46,4.105236854339257,3.4594316186372973,0.639135959339263,776,502,1,1,2.5000000000000004,11.0,14.0,0.5,0.5,0.0,3.0
20,15,-1,45,12,45,3.768880774242968,3.584962500721156,0.8803088803088803,506,455,1,1,2.125,12.500000000000002,14.625,1.125,0.625,0.125,2.5
20,16,1,51,11,44,3.542258049766918,3.4594316186372973,0.944206008583691,455,439,1,1,3.375,11.999999999999998,15.875,1.125,0.625,0.375,2.0
