parent_obf,n_children,bytes,mean_lb,mean_ub,min_lb,max_ub,median_lb,median_ub,exact_count,exact_fraction,parse_errors,n_filtered_out
------------O-O---XXOO-----XOX----OOOO----X--------------------- X;,1966266,176030330,9.561097023495295,63.946644045108854,-64,64,4,64,1966266,1.0,0,177
------------O-O---XXOXX----XOO-----XO-------O-------O----------- X;,477532,42647761,22.427623698516538,63.78051313838654,-64,64,10,64,477532,1.0,0,26
------------O-O---XXXO----XXO------OOOO----O-------------------- X;,169878,15184704,23.562745028785365,63.445142984965685,-64,64,12,64,169878,1.0,0,93
------------O-O---XXXO---OXXO-----XOOO-------------------------- X;,425033,37961150,16.02071368576087,63.77017784501439,-64,64,4,64,425033,1.0,0,43
------------O-O---XXXOO---XXXO-----OOO-------------------------- X;,124586,11103070,34.904804713210154,62.668726823238565,-64,64,28,64,124586,1.0,0,15
------------O-O--OXXXO---XXXO------OOO-------------------------- X;,142362,12701779,26.31920034840758,63.4445989800649,-64,64,16,64,142362,1.0,0,32
------------O-X-----OX---X-OOO----XXO-----XXX------------------- X;,214919,19726567,-61.743475448890045,-11.865344618204999,-64,64,-64,-4,214919,1.0,0,994
------------O-X---OXOX-----XOO----XXO----X-X-------------------- X;,487207,44666687,-60.49590009995751,-12.562413922624264,-64,64,-64,-4,487207,1.0,0,1123
------------OO----OXXO----XXXO-----XOO-------O------------------ X;,178233,15983560,10.503711433909546,63.670992464919514,-64,64,4,64,178233,1.0,0,560
------------OO----XOXO----OXXO---O-OOO-------------------------- X;,129265,11540920,9.830596062352532,63.685204811820675,-64,64,4,64,129265,1.0,0,24
------------OO---OXXXO----OXXO-----OOO-------------------------- X;,66508,5941410,13.182354002526012,62.99566969387141,-64,64,4,64,66508,1.0,0,26
------------OOO----XXO----XXOXO---OOO--------------------------- X;,58473,5210450,30.127306620149472,62.26254852667043,-64,64,18,64,58473,1.0,0,3
------------OOX-----OX----OXOO----XXO------XO------------------- X;,2748253,252409491,-62.83816664622944,-10.176611105309446,-64,64,-64,-4,2748253,1.0,0,8220
------------OX------XX-----XO------OOO----O-OO---O---O---------- X;,164608,14732683,7.9369167962674965,63.8370431570762,-64,64,4,64,164608,1.0,0,15
------------OX------XX-----XO-----OOOO----X-OO-------O---------- X;,2632110,236288711,5.873950556777642,63.975226719248056,-64,64,4,64,2632110,1.0,0,540
------------OX------XX----OOO------OOO----X-OO-------O---------- X;,62438,5601550,5.6936801306896445,63.93074730132291,-64,64,4,64,62438,1.0,0,0
------------OX-----OOX----XXOX----XXOX-----O-------------------- X;,1058407,97570484,-63.53954575130361,-5.8853597907043325,-64,64,-64,-4,1058407,1.0,0,3278
------------OX-----OX-----OOO-----XOOX---X-X--X----------------- X;,509583,46954428,-63.6540190704949,-4.920595859751994,-64,64,-64,-4,509583,1.0,0,847
------------OX-----OX----X-OO-----XOXXX---OX-------------------- X;,241183,22160982,-63.15287561726987,-6.095728140043038,-64,64,-64,-4,241183,1.0,0,581
------------OX-----OXX----OXO----O-OOO----XO-------------------- X;,1000600,89613326,8.447769338396961,63.93560263841695,-64,64,4,64,1000600,1.0,0,89
------------OX-----OXX----XXO------OOO----OO-----O-------------- X;,675350,60475454,7.912892574220774,63.91416302657881,-64,64,4,64,675350,1.0,0,34
------------OX-----OXX----XXO------OOO---OOO-------------------- X;,928731,83155161,7.6250755062553095,63.934502024805894,-64,64,4,64,928731,1.0,0,61
------------OX-----OXX---OOOO------OOO----XO-------------------- X;,113757,10167115,15.38412581203794,63.70756964406586,-64,64,4,64,113757,1.0,0,15
------------OX-----XOX----XOOX---XXOO----X---------------------- X;,350157,32187929,-62.84091993020274,-7.075848833523248,-64,64,-64,-4,350157,1.0,0,1366
------------OX-----XXXO---XXXOO---OOO--------------------------- X;,173000,15471010,22.171248554913294,63.2926936416185,-64,64,8,64,173000,1.0,0,524
------------OX----O-X----X-OO-----XOXXX---OX-------------------- X;,404298,37186215,-63.52879311794765,-6.160406432878718,-64,64,-64,-4,404298,1.0,0,1019
------------OX----O-XX-----OO------XOO----X-OO-------O---------- X;,481425,43262172,6.357048346055979,63.95905904346471,-64,64,4,64,481425,1.0,0,1238
------------OX----OOO-----OOO----XXXXX-----X-------------------- X;,248833,22909916,-61.73613628417453,-11.982204932625496,-64,64,-64,-4,248833,1.0,0,1655
------------OX----OOO----X-XO-----XOXX----OX-------------------- X;,303249,27906422,-63.011465825114016,-7.693248782353775,-64,64,-64,-4,303249,1.0,0,1290
------------OX----OOO----X-XOX----XOX-----OX-------------------- X;,114614,10540694,-62.22902961243827,-8.736890781230914,-64,64,-64,-4,114614,1.0,0,583
------------OX----OOXX----XOO------OOO----XO-------------------- X;,957057,85632754,8.826989406064634,63.93039495035301,-64,64,4,64,957057,1.0,0,186
------------OX----OXO------OO-----XXXXX--X--X------------------- X;,83466,7660654,-60.730932355689745,-9.840989145280712,-64,64,-64,-4,83466,1.0,0,282
------------OX----X-O----XXXOX-----OO------OO------O------------ X;,430972,39746833,-63.919034183195194,-4.233114912337692,-64,64,-64,-4,430972,1.0,0,480
------------OX----XOOX-----XOX-----XOO----XO-------------------- X;,812781,75002071,-63.46597668990786,-6.0088289465427955,-64,64,-64,-4,812781,1.0,0,3814
------------OX----XXOX----XOOX----XOO----X---------------------- X;,256134,23636902,-62.45474634371072,-6.905650948331733,-64,64,-64,-4,256134,1.0,0,2013
------------OX----XXXX-----XO-----OOOO-------O--------O--------- X;,769823,68839551,11.4519649321987,63.85386510925239,-64,64,4,64,769823,1.0,0,59
------------OX----XXXX-----XO-----OOOO-------O-------O---------- X;,638566,57146740,14.543242202058988,63.805915128584985,-64,64,4,64,638566,1.0,0,1114
------------OX---O-OXX----OXO------OOO----XO-------------------- X;,617871,55521389,9.715189740253225,63.919313254708506,-64,64,4,64,617871,1.0,0,2682
------------OX---OOOO-----XXO-----OOO--------O--------O--------- X;,752170,67329365,10.279319834611856,63.92463671776327,-64,64,4,64,752170,1.0,0,32
------------OXX-----OX----XXOX----XXO-----XO-------------------- X;,237641,21875149,-61.33750489183264,-11.180511780374598,-64,64,-64,-4,237641,1.0,0,1833
------------X-------X-----OOXX----XOX-----XOOOO----------------- X;,514680,47315919,-63.08407165617471,-6.9026812776871065,-64,64,-64,-4,514680,1.0,0,1061
------------X-------X-----OOXX---XXOXX----OOO------------------- X;,426034,39116948,-62.41792439101105,-8.595393794861444,-64,64,-64,-4,426034,1.0,0,1386
------------X-------X-----OXXX---OOOX----XOOO------------------- X;,563815,51823253,-62.42378794462723,-9.046956891888296,-64,64,-64,-4,563815,1.0,0,2298
------------X-------X-----XOXX---OOOOX----XOO------------------- X;,896772,82549714,-63.31004982314345,-6.530491585375101,-64,64,-64,-4,896772,1.0,0,2981
------------X-------X-----XOXX---XOOXX---O-OO------------------- X;,693123,63870567,-63.4199413379732,-6.999779259958189,-64,64,-64,-4,693123,1.0,0,2645
------------X-------X----OOOXX---XOXX-----OOO------------------- X;,2385744,219983206,-63.329197935738286,-6.926266187822331,-64,64,-64,-4,2385744,1.0,0,9320
------------X-------X----XXXXX----OOOO----OOO------------------- X;,941999,86661093,-63.05764868115571,-7.260672251244428,-64,64,-64,-4,941999,1.0,0,2660
------------X-------X----XXXXX----XOOO------OOO----------------- X;,497360,45779224,-62.853631172591285,-7.59688756635033,-64,64,-64,-4,497360,1.0,0,2036
------------X-------XO----XXOX----XOX----X-OOO------------------ X;,597310,54852483,-63.384590915939796,-6.538808993654886,-64,64,-64,-4,597310,1.0,0,1176
------------X-------XO---XXXXX----XOX-----OOO------------------- X;,1265886,116474022,-63.59656556751556,-5.392771544989043,-64,64,-64,-4,1265886,1.0,0,2287
------------X-------XO--X-XOOX---XOOO-----XO-------------------- X;,777061,71492654,-63.37243794245239,-6.052971388346603,-64,64,-64,-4,777061,1.0,0,2168
------------X-------XOO---OXXO----XXXO------OO------------------ X;,6391896,591766104,-63.788976854441934,-5.688073773415588,-64,64,-64,-4,6391896,1.0,0,28655
------------X-------XOO---XXX-----OOOO------OOO----------------- X;,1578958,141616014,5.3838810152011645,63.9675494851668,-64,64,4,64,1578958,1.0,0,241
------------X-------XX----OOX-----XOOX----XOOO------------------ X;,505822,46582792,-63.43255927974663,-5.598159036182689,-64,64,-64,-4,505822,1.0,0,1696
------------X-------XX----OOX-----XOX-----XOOOO----------------- X;,534273,49192411,-63.29391902641533,-6.007501782796435,-64,64,-64,-4,534273,1.0,0,1958
------------X-------XX----OXXO----OXO-O---O-O-----O------------- X;,341734,30545099,7.397355838166527,63.95085651413088,-64,64,4,64,341734,1.0,0,47
------------X-------XX----OXXO---OOOO-O---X-O------------------- X;,1214041,108831611,5.419446295471076,63.97396628285206,-64,64,4,64,1214041,1.0,0,463
------------X-------XX----XOOO----XOOX----XOO------------------- X;,475636,43840255,-63.72089160618624,-4.925413551539412,-64,64,-64,-4,475636,1.0,0,1376
------------X-------XX----XOX-----XOOO----XOO------O------------ X;,390069,35894567,-63.51135311957628,-5.312034537479266,-64,64,-64,-4,390069,1.0,0,1122
------------X-------XX----XOX-----XOOOO---XOO------------------- X;,242615,22345714,-63.53100179296416,-5.3662881520103864,-64,64,-64,-4,242615,1.0,0,781
------------X-------XX----XOX----OOOO-----X-OOO----------------- X;,875615,81046733,-63.95889974475083,-3.9809528160207397,-64,64,-64,-4,875615,1.0,0,1340
------------X-------XX----XOX-O--XXXOO------OO------------------ X;,437967,40284315,-63.3806017348339,-5.94102295378419,-64,64,-64,-4,437967,1.0,0,1259
------------X------OOX----XOOXX---OOO------XO------------------- X;,639463,58862648,-63.634046066777906,-5.297138380172113,-64,64,-64,-4,639463,1.0,0,1413
------------X------OX-----OOXX----XOXX---XO-O------------------- X;,860902,79187513,-63.24848589038009,-6.772947443495311,-64,64,-64,-4,860902,1.0,0,2474
------------X------OXO----OOXO---OXOO-O----O-------------------- X;,1323143,118736247,6.558441528995732,63.967537900287425,-64,64,4,64,1323143,1.0,0,118
------------X------OXO----OXOO---OOOOO----O--------------------- X;,203317,18183985,8.745741871068331,63.697772444015996,-64,64,4,64,203317,1.0,0,82
------------X------OXO----OXOO---OOOOOO------------------------- X;,569104,50866875,7.542906041777953,63.921455480896284,-64,64,4,64,569104,1.0,0,33
------------X------OXO----OXXO---OXOX-O-----O------------------- X;,1085962,97482195,5.583711032246064,63.96816279022654,-64,64,4,64,1085962,1.0,0,2700
------------X------OXX----OOXX----XOO-----XOO------------------- X;,1040247,96052828,-63.58859578542404,-5.4687088739501295,-64,64,-64,-4,1040247,1.0,0,5268
------------X------OXX----XOX-----XOO----X--OOO----------------- X;,1102008,101775885,-63.884140587001184,-4.555110307729164,-64,64,-64,-4,1102008,1.0,0,1725
------------X------OXX---OOOX-----OXXX---XO--------------------- X;,493885,45489661,-62.845731293722224,-7.4033307348876765,-64,64,-64,-4,493885,1.0,0,2470
------------X------OXX---XXOX-----XOOX------OO------------------ X;,498493,45854316,-63.76096755621443,-5.003051196305665,-64,64,-64,-4,498493,1.0,0,781
------------X------OXX---XXOX-----XOX-------OOO----------------- X;,691493,63653158,-63.723042749528915,-5.15768055497308,-64,64,-64,-4,691493,1.0,0,1279
------------X------X------XXOX----XOOO----OOOO------------------ X;,1239871,114351368,-63.48145573208826,-6.4209954100063635,-64,64,-64,-4,1239871,1.0,0,4730
------------X------X------XXXXX----XOOO----OO-------O----------- X;,821458,75609453,-63.22332973809982,-7.4771004725743735,-64,64,-64,-4,821458,1.0,0,2469
------------X------X-----OXXXX----OXXO---OOO-------------------- X;,2201088,219084315,-63.32675113398465,-7.043472137415678,-64,64,-64,-4,2201088,1.0,0,183969
------------X------X-XOO--XXXOO----XOO----X--------------------- X;,22661,2075241,-57.06853183884206,-17.65959136843034,-64,64,-64,-6,22661,1.0,0,111
------------X------X-XX--XXOXX-----OO-----OOO------------------- X;,100760,9237925,-63.10571655418817,-5.903096466851926,-64,64,-64,-4,100760,1.0,0,118
------------X------XOO----XXOO----XOOX----OO-------------------- X;,2519424,232912364,-63.86487149443683,-4.500932752883199,-64,64,-64,-4,2519424,1.0,0,5992
------------X------XOO--OOOOO----OOOOO-------------------------- X;,1283225,115057047,6.195270509848234,63.942407605836856,-64,64,4,64,1283225,1.0,0,1160
------------X------XOX----XOOX----OOOO-----XO------------------- X;,999782,92604015,-63.72196938932687,-5.1598128391989455,-64,64,-64,-4,999782,1.0,0,7897
------------X------XOX----XOOX----OOOX----XO-------------------- X;,307786,28309729,-63.41454127218262,-5.976178253721741,-64,64,-64,-4,307786,1.0,0,1075
------------X------XX------OX-X---OXOX----X-OO------O----------- X;,312075,28665171,-63.2980918048546,-5.975787871505247,-64,64,-64,-4,312075,1.0,0,803
------------X------XX------OXO---XXOXX----OOO------------------- X;,866688,79655785,-63.58237566459903,-5.389180420174273,-64,64,-64,-4,866688,1.0,0,1701
------------X------XX------OXX---XOXX----OOOO------------------- X;,640002,58874872,-62.84496610948091,-8.002618741816432,-64,64,-64,-4,640002,1.0,0,2089
------------X------XX------XXOX---OOOOO---XO-------------------- X;,939243,87083202,-63.60144499346814,-5.459492378436678,-64,64,-64,-4,939243,1.0,0,9174
------------X------XX-----OOOO----XOOO-----OOO------------------ X;,5113361,468718171,-31.922929752075007,27.124156890155028,-64,64,-64,-2,5113361,1.0,0,21005
------------X------XX-----OOOOX---XXOOO----O-------------------- X;,2068972,191915042,-63.856047351051636,-4.3395309361364,-64,64,-64,-4,2068972,1.0,0,7732
------------X------XX-----OOX-X---OOXX---XO-X------------------- X;,197012,18089572,-62.461494731285406,-8.696718981584878,-64,64,-64,-4,197012,1.0,0,647
------------X------XX-----OXXX----OOX----XOOO------------------- X;,432923,39773976,-62.62388461689492,-8.258637217241866,-64,64,-64,-4,432923,1.0,0,1619
------------X------XX-----XOOO---XXOOX-----OO------------------- X;,318215,29288206,-63.453790676115204,-5.703980013512877,-64,64,-64,-4,318215,1.0,0,936
------------X------XX-----XOX----XOXOX---O--OO------------------ X;,481890,44346245,-63.536545684699824,-6.088953910643508,-64,64,-64,-4,481890,1.0,0,1089
------------X------XX-----XXO-----XOOO----OOOO------------------ X;,2446439,225965550,-63.70682285558724,-5.2769106444100995,-64,64,-64,-4,2446439,1.0,0,7709
------------X------XX-----XXOO----XOOO----OO-O------------------ X;,2138719,197292287,-63.769935180825534,-5.177470252052747,-64,64,-64,-4,2138719,1.0,0,6285
------------X------XX-----XXX-----OXXO------OO-----O-O---------- X;,1223223,113686365,-63.337597478137674,-6.9231415694440015,-64,64,-64,-4,1223223,1.0,0,12165
------------X------XX-----XXX-O---OXXO------OOO----------------- X;,1477120,136427647,-63.53591854419411,-6.495757961438475,-64,64,-64,-4,1477120,1.0,0,4888
------------X------XX----O-XXO----OXOO-----OOO------------------ X;,2412558,219460978,4.024428013751379,63.98515600453958,-64,64,4,64,2412558,1.0,0,23486
------------X------XX----XOOXX----OOO-----OX-O------------------ X;,378044,34824649,-63.58447164880278,-5.484668451291384,-64,64,-64,-4,378044,1.0,0,1016
------------X------XX----XXOOO----XOO------OO------O------------ X;,917150,84745950,-63.8902774900507,-4.507635610314561,-64,64,-64,-4,917150,1.0,0,1999
------------X------XX----XXOXX----XOOX------OO------------------ X;,249538,22907145,-63.50538194583591,-5.474420729508131,-64,64,-64,-4,249538,1.0,0,502
------------X------XXO----XXX-----XXXO------OO-----O------------ X;,933580,86474873,-63.56363889543478,-6.06754000728379,-64,64,-64,-4,933580,1.0,0,8486
------------X------XXO---X-OOO----XOXX----OX-------------------- X;,293735,26981615,-63.45806934822204,-5.616177847379441,-64,64,-64,-4,293735,1.0,0,526
------------X------XXX----XOOOO----OOX----XO-------------------- X;,500745,46454023,-63.32500973549411,-6.143194639986421,-64,64,-64,-4,500745,1.0,0,5243
------------X------XXX----XOXX---XOOO----O--O------------------- X;,477608,43895498,-63.23269291971659,-7.580388100701831,-64,64,-64,-4,477608,1.0,0,1496
------------X------XXX---XXOXX----OOO----O--O------------------- X;,433334,39939522,-63.459137755172684,-6.870326353344072,-64,64,-64,-4,433334,1.0,0,2209
------------X-----O-X-----OOXX----OOO-----XOOO------------------ X;,1620496,149272861,-63.769943276626414,-5.290191398189196,-64,64,-64,-4,1620496,1.0,0,2647
------------X-----O-X-----OOXX---XOOO---X-XO-------------------- X;,469355,43239662,-62.56908310340787,-9.401915394530793,-64,64,-64,-4,469355,1.0,0,2842
------------X-----O-X-----OOXX---XXOX------OO------O------------ X;,1504254,139288741,-63.57532969830893,-6.445594959361916,-64,64,-64,-4,1504254,1.0,0,11930
------------X-----O-X-----OOXX---XXOXX-----OO------------------- X;,873743,80770445,-63.3505733379266,-6.570799422713544,-64,64,-64,-4,873743,1.0,0,6479
------------X-----O-X-----OXXX----OOX----XOO-------O------------ X;,710914,65283283,-62.67310813966246,-9.73271591219191,-64,64,-64,-4,710914,1.0,0,2218
------------X-----O-X-----XOXX---OXOO----XXO-------------------- X;,928413,85489757,-63.15569256354661,-6.893007745475344,-64,64,-64,-4,928413,1.0,0,3963
------------X-----O-X----OOXXX----OOO----XXO-------------------- X;,261266,24072471,-61.88005327903363,-9.478562078494715,-64,64,-64,-4,261266,1.0,0,1942
------------X-----O-XOO---XOX------XOO------OOO----------------- X;,390856,35118385,6.262019771987638,63.90082792639745,-64,64,4,64,390856,1.0,0,924
------------X-----O-XX----OOXO----XXO-O---X-O------------------- X;,1752514,158311304,4.71610383711628,63.986222078682395,-64,64,4,64,1752514,1.0,0,8859
------------X-----O-XX----OOXX----XOO-----XOO------------------- X;,988255,91246392,-63.723326469382904,-5.0212384455429016,-64,64,-64,-4,988255,1.0,0,3105
------------X-----O-XX----XOX-----XOOOO--X--O------------------- X;,468389,43147867,-63.86515908785219,-4.584210987021471,-64,64,-64,-4,468389,1.0,0,707
------------X-----O-XX--X-OOX----XOOO-----XO-------------------- X;,321509,29628379,-62.650569657459044,-7.4025797100547726,-64,64,-64,-4,321509,1.0,0,1966
------------X-----O-XX--XXOOX-----OOO-----X-O------------------- X;,150455,13920341,-62.933036456083215,-6.790814529261241,-64,64,-64,-4,150455,1.0,0,1373
------------X-----OOOO----OXOX---OXOO------O-------------------- X;,1028867,92204293,10.931325428845517,63.86902874715585,-64,64,4,64,1028867,1.0,0,1887
------------X-----OOOO---XOOO----OOOOO-------------------------- X;,617036,55214151,12.180086737240615,63.78103384567513,-64,64,4,64,617036,1.0,0,400
------------X-----OOOO---XXOXX----XXO-----X--------------------- X;,501100,46133721,-62.396140490919976,-8.347898623029335,-64,64,-64,-4,501100,1.0,0,3158
------------X-----OOOOO---OOXOO--O-XO--------------------------- X;,161337,14420490,9.596682720020826,63.73678697384977,-64,64,4,64,161337,1.0,0,88
------------X-----OOOOO---OXXO---O-XOO-------------------------- X;,256298,22894519,14.432980358801084,63.64332924954545,-64,64,4,64,256298,1.0,0,182
------------X-----OOOOX---XOOX-----XXO-----X-------------------- X;,335749,31002603,-61.21029102097102,-11.38195497231563,-64,64,-64,-4,335749,1.0,0,3535
------------X-----OOX-----OOOOO--OXOO------O-------------------- X;,2704217,242872101,5.719377549952537,63.969954334286044,-64,64,4,64,2704217,1.0,0,2868
------------X-----OOX-----OOXX----OXXX---XO--------------------- X;,616251,56616181,-62.792988571215304,-8.143775831601085,-64,64,-64,-4,616251,1.0,0,2040
------------X-----OOX-----OOXX----XOO----XXO-------------------- X;,884232,81481122,-63.035929484569664,-7.123913181156077,-64,64,-64,-4,884232,1.0,0,5137
------------X-----OOX-----OOXX----XOOX---X--O------------------- X;,1006115,92688065,-63.4834467232871,-6.709904931344826,-64,64,-64,-4,1006115,1.0,0,4434
------------X-----OOX-----OXOX---OXOOO-----O-------------------- X;,1228285,110022185,11.052584701433299,63.8963123379346,-64,64,4,64,1228285,1.0,0,685
------------X-----OOX----XOOX-----OOXX----OX-------------------- X;,232962,21437295,-61.059271469166646,-11.016028365141096,-64,64,-64,-4,232962,1.0,0,1636
------------X-----OOX----XOOXX----OOX-----OX-------------------- X;,320080,29393182,-61.31787053236691,-10.69217695576106,-64,64,-64,-4,320080,1.0,0,1399
------------X-----OOX-O---OXXO---OXOO------O-------------------- X;,428088,38252410,9.928664199884135,63.87230195660705,-64,64,4,64,428088,1.0,0,119
------------X-----OOXO-----XOX----XOXX---XO--------------------- X;,1302838,119875457,-63.38861163091651,-6.582646499411285,-64,64,-64,-4,1302838,1.0,0,4862
------------X-----OOXX----OOOOO--O-XOO-------------------------- X;,1199393,107639261,6.455041841998411,63.95447030289488,-64,64,4,64,1199393,1.0,0,1809
------------X-----OOXX---XXOXX----XOO-------O------------------- X;,614154,56486020,-63.2292617161168,-6.89390608870088,-64,64,-64,-4,614154,1.0,0,2083
------------X-----OOXX--XXXOX-----XOO----X---------------------- X;,132982,12224694,-61.65935239355702,-7.387481012467853,-64,64,-64,-4,132982,1.0,0,793
------------X-----OX-X----XOXXX----OOO----XO-------------------- X;,318627,29280757,-63.43799489685431,-5.443016442423272,-64,64,-64,-4,318627,1.0,0,863
------------X-----OX-XO---XXXOX----XOO-----X-------------------- X;,337522,31053427,-62.2988486676424,-8.156529055883764,-64,64,-64,-4,337522,1.0,0,1408
------------X-----OXX------OXO----XXOO-----OOO------------------ X;,1047133,93927107,7.293711496056375,63.899808333802866,-64,64,4,64,1047133,1.0,0,751
------------X-----OXX-----XOOO----XOOX---X--O------------------- X;,1499631,139213864,-63.80131245619756,-4.895117532246266,-64,64,-64,-4,1499631,1.0,0,13233
------------X-----X-X-----XXXX----XOOO------OOO----------------- X;,475583,43714272,-63.100228561576,-8.065746673030786,-64,64,-64,-4,475583,1.0,0,1565
------------X-----X-XX----XOOO----XOOO------OO------------------ X;,214219,19694587,-63.43406513894659,-5.883296999799271,-64,64,-64,-4,214219,1.0,0,561
------------X-----X-XX---OXOX-----OOO----OX-O------------------- X;,500081,45998307,-62.780117620945404,-8.131678668055775,-64,64,-64,-4,500081,1.0,0,1874
------------X-----XOOO----XXOX----OOO------XO------------------- X;,2341941,217009732,-63.86658160901577,-4.434748783167467,-64,64,-64,-4,2341941,1.0,0,10651
------------X-----XOXX----XOX-----XOX-------OOO----------------- X;,397533,36644759,-63.56815660586668,-5.923296933839455,-64,64,-64,-4,397533,1.0,0,1866
------------X-----XXO-----XOOO----OOOX----XO-------------------- X;,1333548,123081355,-63.7380191789122,-4.987459019097925,-64,64,-64,-4,1333548,1.0,0,4323
------------X-----XXO-----XXOX----XOOX------OO------------------ X;,755540,69606783,-63.55929269132012,-5.52687614156762,-64,64,-64,-4,755540,1.0,0,2793
------------X-----XXOO----XXOO----OOO-O-----O------------------- X;,1194322,106857515,10.090756094252638,63.885684095243995,-64,64,4,64,1194322,1.0,0,338
------------X-----XXOO----XXOO----OOOO------O------------------- X;,2589995,232055486,6.681432203537073,63.96022617804282,-64,64,4,64,2589995,1.0,0,1165
------------X-----XXOO----XXOOO---OOO-------O------------------- X;,874681,78271806,12.082743308703401,63.86819194654966,-64,64,4,64,874681,1.0,0,331
------------X-----XXOOO---XXOO----OOO-------O------------------- X;,1063106,95067315,11.051500038566239,63.856691618709704,-64,64,4,64,1063106,1.0,0,155
------------X-----XXX-----OOXO----OOXX----X-O------------------- X;,1858228,171583715,-63.76647214443007,-4.753737431574597,-64,64,-64,-4,1858228,1.0,0,5417
------------X-----XXX-----XOOO----XOO------OO------O------------ X;,1373715,126769119,-63.830692683708044,-4.675272527416531,-64,64,-64,-4,1373715,1.0,0,3695
------------X-----XXX-----XXOO----XOOO------OO------------------ X;,829483,76538752,-63.53780849034881,-5.679781261339895,-64,64,-64,-4,829483,1.0,0,3330
------------X-----XXX-----XXXO-----XXO-----OOO------------------ X;,1322383,122501785,-63.609222139123084,-5.908840328407126,-64,64,-64,-4,1322383,1.0,0,12516
------------X-----XXXX----XXOX-----OOO-----O--O----------------- X;,788006,72940830,-63.58574934708619,-5.700621568871303,-64,64,-64,-4,788006,1.0,0,4980
------------X----O-XOO---OOXO----OOOOO-------------------------- X;,143843,12848850,13.303407187002495,63.63753536842252,-64,64,4,64,143843,1.0,0,25
------------X----O-XXX---OOOX----XXOO----X---------------------- X;,355691,32841426,-61.50168545169824,-9.154648276172296,-64,64,-64,-4,355691,1.0,0,3157
------------X----OO-X----XOXXX----OOO-----XO-------------------- X;,349039,32135705,-61.34141456971857,-12.76618372158985,-64,64,-64,-4,349039,1.0,0,2509
------------X----OOOO-----XXXO----XXXX-----O-------------------- X;,4614070,429206151,-63.72599462080116,-6.450886960969383,-64,64,-64,-4,4614070,1.0,0,49177
------------X----OOOX----XOOXX----XOX------X-------------------- X;,137081,12591846,-60.256840845923215,-11.006587346167594,-64,64,-64,-4,137081,1.0,0,645
------------X----OOOX----XOXXX----XOO----X---------------------- X;,582319,53645831,-61.96970045627912,-10.212831798378552,-64,64,-64,-4,582319,1.0,0,3577
------------X----OXXXO----OXOOO----OO-------O------------------- X;,543345,48561630,10.619418601441073,63.868142708592146,-64,64,4,64,543345,1.0,0,120
------------X----OXXXO----OXOOO----OO------O-------------------- X;,566795,50634629,11.905256750677053,63.84429291013506,-64,64,4,64,566795,1.0,0,111
------------X----OXXXO----OXOOO----OOO-------------------------- X;,380926,34216877,11.273034657650042,63.80064369457585,-64,64,4,64,380926,1.0,0,1403
------------X----OXXXX---OOOX-----XOO----X---------------------- X;,663140,61223894,-62.24752239346141,-8.494646680942184,-64,64,-64,-4,663140,1.0,0,5329
------------X---O--XOO---OXXO----OOOOO-------------------------- X;,552593,54979088,10.45507634009117,63.82011353744981,-64,64,4,64,552593,1.0,0,62820
------------X---X--OXX---XOOOO----XOO----X---------------------- X;,478936,44164264,-63.28989677117611,-5.928650174553594,-64,64,-64,-4,478936,1.0,0,2110
------------X-O---XOXO----OOO------OOO-----O-------O------------ X;,204538,18284052,15.651986427949819,63.6250183340015,-64,64,6,64,204538,1.0,0,4
------------X-O---XOXO----OOOO-----OO------O-------O------------ X;,686115,61323893,12.905201023152095,63.83399284376526,-64,64,4,64,686115,1.0,0,64
------------X-X----OOX----XOOX----OOO------XO------------------- X;,749101,68950344,-63.07195157929305,-6.995417173385165,-64,64,-64,-4,749101,1.0,0,2814
------------X-X---OX-X----XOXO-----XOO----XO-------------------- X;,398534,36553492,-62.79446672053074,-7.872041030376329,-64,64,-64,-4,398534,1.0,0,745
------------XO-----X-OO---XXXOX----XOO-----X-------------------- X;,43284,3980796,-59.65114129932539,-13.125311893540339,-64,64,-64,-4,43284,1.0,0,315
------------XO-----XO-----XOOO----XOOX----X-O------------------- X;,905200,83406561,-63.7015046398586,-5.727304463102077,-64,64,-64,-4,905200,1.0,0,2882
------------XO-----XXO-----XO-----OOOO----OO------O------------- X;,250490,22387427,7.172589724140685,63.765826979120924,-64,64,4,64,250490,1.0,0,60
------------XO----OOOO----OOXOO--O-XO--------------------------- X;,212893,19011233,11.04655390266472,63.645465092793096,-64,64,4,64,212893,1.0,0,60
------------XO----OOOO----XXXO-----XOO-------O------------------ X;,627535,56325782,7.723731744046149,63.84278805166246,-64,64,4,64,627535,1.0,0,355
------------XO----OOXO-----OXO-----XOO-------OO----------------- X;,499524,44701685,7.4935058175382965,63.84301454985146,-64,64,4,64,499524,1.0,0,366
------------XO----OOXO----OXXO---O-XOO-------------------------- X;,343092,30839086,12.094452799832116,63.72837023305702,-64,64,4,64,343092,1.0,0,2167
------------XO----OXX------OX-----OXOO----OO------O------------- X;,134304,12009728,9.55652847271861,63.71707469621158,-64,64,4,64,134304,1.0,0,99
------------XO----XXX-----OOOO----OOOO----O--------------------- X;,675942,60494597,7.423252290877028,63.89606504700107,-64,64,4,64,675942,1.0,0,344
------------XO----XXXO----OOOO-----OO------O-------O------------ X;,933786,83442202,9.143846662939902,63.88619233957245,-64,64,4,64,933786,1.0,0,136
