kind,top_left_r,top_left_c,len_path,sign_flips,loop_cosine,classification
lj_rect_7x3,3,0,5,0,1.0000000000000002,trivial
lj_rect_7x3,4,0,5,0,1.0000000000000002,trivial
lj_rect_1x4,0,0,5,2,1.0000000000000002,trivial
lj_rect_1x4,0,1,5,2,1.0000000000000002,trivial
lj_rect_1x4,0,2,5,2,1.0000000000000002,trivial
lj_rect_1x4,0,3,5,2,1.0000000000000002,trivial
lj_rect_1x4,0,4,5,2,1.0000000000000002,trivial
lj_rect_1x4,0,5,5,2,1.0000000000000002,trivial
lj_rect_1x4,0,6,5,2,1.0000000000000002,trivial
lj_rect_1x4,1,0,5,2,1.0000000000000002,trivial
lj_rect_1x4,1,1,5,2,1.0000000000000002,trivial
lj_rect_1x4,1,2,5,2,1.0000000000000002,trivial
lj_rect_1x4,1,3,5,2,1.0000000000000002,trivial
lj_rect_1x4,1,4,5,2,1.0000000000000002,trivial
lj_rect_1x4,1,5,5,2,1.0000000000000002,trivial
lj_rect_1x4,1,6,5,2,1.0000000000000002,trivial
lj_rect_1x4,2,0,5,2,1.0000000000000002,trivial
lj_rect_1x4,2,1,5,2,1.0000000000000002,trivial
lj_rect_1x4,2,2,5,2,1.0000000000000002,trivial
lj_rect_1x4,2,3,5,2,1.0000000000000002,trivial
lj_rect_1x4,2,4,5,2,1.0000000000000002,trivial
lj_rect_1x4,2,5,5,2,1.0000000000000002,trivial
lj_rect_1x4,2,6,5,2,1.0000000000000002,trivial
lj_rect_1x4,3,0,5,2,1.0000000000000002,trivial
lj_rect_1x4,3,1,5,2,1.0000000000000002,trivial
lj_rect_1x4,3,2,5,2,1.0000000000000002,trivial
lj_rect_1x4,3,3,5,2,1.0000000000000002,trivial
lj_rect_1x4,3,4,5,2,1.0000000000000002,trivial
lj_rect_1x4,3,5,5,2,1.0000000000000002,trivial
lj_rect_1x4,3,6,5,2,1.0000000000000002,trivial
lj_rect_2x4,0,0,5,0,1.0000000000000002,trivial
lj_rect_2x4,0,1,5,0,1.0000000000000002,trivial
lj_rect_2x4,0,2,5,0,1.0000000000000002,trivial
lj_rect_2x4,0,3,5,0,1.0000000000000002,trivial
lj_rect_2x4,0,4,5,0,1.0000000000000002,trivial
lj_rect_2x4,0,5,5,0,1.0000000000000002,trivial
lj_rect_2x4,1,0,5,0,1.0000000000000002,trivial
lj_rect_2x4,1,1,5,0,1.0000000000000002,trivial
lj_rect_2x4,1,2,5,0,1.0000000000000002,trivial
lj_rect_2x4,1,3,5,0,1.0000000000000002,trivial
lj_rect_2x4,1,4,5,0,1.0000000000000002,trivial
lj_rect_2x4,1,5,5,0,1.0000000000000002,trivial
lj_rect_2x4,2,0,5,0,1.0000000000000002,trivial
lj_rect_2x4,2,1,5,0,1.0000000000000002,trivial
lj_rect_2x4,2,2,5,0,1.0000000000000002,trivial
lj_rect_2x4,2,3,5,0,1.0000000000000002,trivial
lj_rect_2x4,2,4,5,0,1.0000000000000002,trivial
lj_rect_2x4,2,5,5,0,1.0000000000000002,trivial
lj_rect_2x4,3,0,5,0,1.0000000000000002,trivial
lj_rect_2x4,3,1,5,0,1.0000000000000002,trivial
lj_rect_2x4,3,2,5,0,1.0000000000000002,trivial
lj_rect_2x4,3,3,5,0,1.0000000000000002,trivial
lj_rect_2x4,3,4,5,0,1.0000000000000002,trivial
lj_rect_2x4,3,5,5,0,1.0000000000000002,trivial
lj_rect_3x4,0,0,5,0,1.0000000000000002,trivial
lj_rect_3x4,0,1,5,0,1.0000000000000002,trivial
lj_rect_3x4,0,2,5,0,1.0000000000000002,trivial
lj_rect_3x4,0,3,5,0,1.0000000000000002,trivial
lj_rect_3x4,0,4,5,0,1.0000000000000002,trivial
lj_rect_3x4,1,0,5,0,1.0000000000000002,trivial
lj_rect_3x4,1,1,5,0,1.0000000000000002,trivial
lj_rect_3x4,1,2,5,0,1.0000000000000002,trivial
lj_rect_3x4,1,3,5,0,1.0000000000000002,trivial
lj_rect_3x4,1,4,5,0,1.0000000000000002,trivial
lj_rect_3x4,2,0,5,0,1.0000000000000002,trivial
lj_rect_3x4,2,1,5,0,1.0000000000000002,trivial
lj_rect_3x4,2,2,5,0,1.0000000000000002,trivial
lj_rect_3x4,2,3,5,0,1.0000000000000002,trivial
lj_rect_3x4,2,4,5,0,1.0000000000000002,trivial
lj_rect_3x4,3,0,5,0,1.0000000000000002,trivial
lj_rect_3x4,3,1,5,0,1.0000000000000002,trivial
lj_rect_3x4,3,2,5,0,1.0000000000000002,trivial
lj_rect_3x4,3,3,5,0,1.0000000000000002,trivial
lj_rect_3x4,3,4,5,0,1.0000000000000002,trivial
lj_rect_4x4,0,0,5,0,1.0000000000000002,trivial
lj_rect_4x4,0,1,5,0,1.0000000000000002,trivial
lj_rect_4x4,0,2,5,0,1.0000000000000002,trivial
lj_rect_4x4,0,3,5,0,1.0000000000000002,trivial
lj_rect_4x4,1,0,5,0,1.0000000000000002,trivial
lj_rect_4x4,1,1,5,0,1.0000000000000002,trivial
lj_rect_4x4,1,2,5,0,1.0000000000000002,trivial
lj_rect_4x4,1,3,5,0,1.0000000000000002,trivial
lj_rect_4x4,2,0,5,0,1.0000000000000002,trivial
lj_rect_4x4,2,1,5,0,1.0000000000000002,trivial
lj_rect_4x4,2,2,5,0,1.0000000000000002,trivial
lj_rect_4x4,2,3,5,0,1.0000000000000002,trivial
lj_rect_4x4,3,0,5,0,1.0000000000000002,trivial
lj_rect_4x4,3,1,5,0,1.0000000000000002,trivial
lj_rect_4x4,3,2,5,0,1.0000000000000002,trivial
lj_rect_4x4,3,3,5,0,1.0000000000000002,trivial
lj_rect_5x4,0,0,5,0,1.0000000000000002,trivial
lj_rect_5x4,0,1,5,0,1.0000000000000002,trivial
lj_rect_5x4,0,2,5,0,1.0000000000000002,trivial
lj_rect_5x4,1,0,5,0,1.0000000000000002,trivial
lj_rect_5x4,1,1,5,0,1.0000000000000002,trivial
lj_rect_5x4,1,2,5,0,1.0000000000000002,trivial
lj_rect_5x4,2,0,5,0,1.0000000000000002,trivial
lj_rect_5x4,2,1,5,0,1.0000000000000002,trivial
lj_rect_5x4,2,2,5,0,1.0000000000000002,trivial
lj_rect_5x4,3,0,5,0,1.0000000000000002,trivial
lj_rect_5x4,3,1,5,0,1.0000000000000002,trivial
lj_rect_5x4,3,2,5,0,1.0000000000000002,trivial
lj_rect_6x4,0,0,5,0,1.0000000000000002,trivial
lj_rect_6x4,0,1,5,0,1.0000000000000002,trivial
lj_rect_6x4,1,0,5,0,1.0000000000000002,trivial
lj_rect_6x4,1,1,5,0,1.0000000000000002,trivial
lj_rect_6x4,2,0,5,0,1.0000000000000002,trivial
lj_rect_6x4,2,1,5,0,1.0000000000000002,trivial
lj_rect_6x4,3,0,5,0,1.0000000000000002,trivial
lj_rect_6x4,3,1,5,0,1.0000000000000002,trivial
lj_rect_7x4,0,0,5,0,1.0000000000000002,trivial
lj_rect_7x4,1,0,5,0,1.0000000000000002,trivial
lj_rect_7x4,2,0,5,0,1.0000000000000002,trivial
lj_rect_7x4,3,0,5,0,1.0000000000000002,trivial
lj_rect_1x5,0,0,5,2,1.0000000000000002,trivial
lj_rect_1x5,0,1,5,2,1.0000000000000002,trivial
lj_rect_1x5,0,2,5,2,1.0000000000000002,trivial
lj_rect_1x5,0,3,5,2,1.0000000000000002,trivial
lj_rect_1x5,0,4,5,2,1.0000000000000002,trivial
lj_rect_1x5,0,5,5,2,1.0000000000000002,trivial
lj_rect_1x5,0,6,5,2,1.0000000000000002,trivial
lj_rect_1x5,1,0,5,2,1.0000000000000002,trivial
lj_rect_1x5,1,1,5,2,1.0000000000000002,trivial
lj_rect_1x5,1,2,5,2,1.0000000000000002,trivial
lj_rect_1x5,1,3,5,2,1.0000000000000002,trivial
lj_rect_1x5,1,4,5,2,1.0000000000000002,trivial
lj_rect_1x5,1,5,5,2,1.0000000000000002,trivial
lj_rect_1x5,1,6,5,2,1.0000000000000002,trivial
lj_rect_1x5,2,0,5,2,1.0000000000000002,trivial
lj_rect_1x5,2,1,5,2,1.0000000000000002,trivial
lj_rect_1x5,2,2,5,2,1.0000000000000002,trivial
lj_rect_1x5,2,3,5,2,1.0000000000000002,trivial
lj_rect_1x5,2,4,5,2,1.0000000000000002,trivial
lj_rect_1x5,2,5,5,2,1.0000000000000002,trivial
lj_rect_1x5,2,6,5,2,1.0000000000000002,trivial
lj_rect_2x5,0,0,5,0,1.0000000000000002,trivial
lj_rect_2x5,0,1,5,0,1.0000000000000002,trivial
lj_rect_2x5,0,2,5,0,1.0000000000000002,trivial
lj_rect_2x5,0,3,5,0,1.0000000000000002,trivial
lj_rect_2x5,0,4,5,0,1.0000000000000002,trivial
lj_rect_2x5,0,5,5,0,1.0000000000000002,trivial
lj_rect_2x5,1,0,5,0,1.0000000000000002,trivial
lj_rect_2x5,1,1,5,0,1.0000000000000002,trivial
lj_rect_2x5,1,2,5,0,1.0000000000000002,trivial
lj_rect_2x5,1,3,5,0,1.0000000000000002,trivial
lj_rect_2x5,1,4,5,0,1.0000000000000002,trivial
lj_rect_2x5,1,5,5,0,1.0000000000000002,trivial
lj_rect_2x5,2,0,5,0,1.0000000000000002,trivial
lj_rect_2x5,2,1,5,0,1.0000000000000002,trivial
lj_rect_2x5,2,2,5,0,1.0000000000000002,trivial
lj_rect_2x5,2,3,5,0,1.0000000000000002,trivial
lj_rect_2x5,2,4,5,0,1.0000000000000002,trivial
lj_rect_2x5,2,5,5,0,1.0000000000000002,trivial
lj_rect_3x5,0,0,5,0,1.0000000000000002,trivial
lj_rect_3x5,0,1,5,0,1.0000000000000002,trivial
lj_rect_3x5,0,2,5,0,1.0000000000000002,trivial
lj_rect_3x5,0,3,5,0,1.0000000000000002,trivial
lj_rect_3x5,0,4,5,0,1.0000000000000002,trivial
lj_rect_3x5,1,0,5,0,1.0000000000000002,trivial
lj_rect_3x5,1,1,5,0,1.0000000000000002,trivial
lj_rect_3x5,1,2,5,0,1.0000000000000002,trivial
lj_rect_3x5,1,3,5,0,1.0000000000000002,trivial
lj_rect_3x5,1,4,5,0,1.0000000000000002,trivial
lj_rect_3x5,2,0,5,0,1.0000000000000002,trivial
lj_rect_3x5,2,1,5,0,1.0000000000000002,trivial
lj_rect_3x5,2,2,5,0,1.0000000000000002,trivial
lj_rect_3x5,2,3,5,0,1.0000000000000002,trivial
lj_rect_3x5,2,4,5,0,1.0000000000000002,trivial
lj_rect_4x5,0,0,5,0,1.0000000000000002,trivial
lj_rect_4x5,0,1,5,0,1.0000000000000002,trivial
lj_rect_4x5,0,2,5,0,1.0000000000000002,trivial
lj_rect_4x5,0,3,5,0,1.0000000000000002,trivial
lj_rect_4x5,1,0,5,0,1.0000000000000002,trivial
lj_rect_4x5,1,1,5,0,1.0000000000000002,trivial
lj_rect_4x5,1,2,5,0,1.0000000000000002,trivial
lj_rect_4x5,1,3,5,0,1.0000000000000002,trivial
lj_rect_4x5,2,0,5,0,1.0000000000000002,trivial
lj_rect_4x5,2,1,5,0,1.0000000000000002,trivial
lj_rect_4x5,2,2,5,0,1.0000000000000002,trivial
lj_rect_4x5,2,3,5,0,1.0000000000000002,trivial
lj_rect_5x5,0,0,5,0,1.0000000000000002,trivial
lj_rect_5x5,0,1,5,0,1.0000000000000002,trivial
lj_rect_5x5,0,2,5,0,1.0000000000000002,trivial
lj_rect_5x5,1,0,5,0,1.0000000000000002,trivial
lj_rect_5x5,1,1,5,0,1.0000000000000002,trivial
lj_rect_5x5,1,2,5,0,1.0000000000000002,trivial
lj_rect_5x5,2,0,5,0,1.0000000000000002,trivial
lj_rect_5x5,2,1,5,0,1.0000000000000002,trivial
lj_rect_5x5,2,2,5,0,1.0000000000000002,trivial
lj_rect_6x5,0,0,5,0,1.0000000000000002,trivial
lj_rect_6x5,0,1,5,0,1.0000000000000002,trivial
lj_rect_6x5,1,0,5,0,1.0000000000000002,trivial
lj_rect_6x5,1,1,5,0,1.0000000000000002,trivial
lj_rect_6x5,2,0,5,0,1.0000000000000002,trivial
lj_rect_6x5,2,1,5,0,1.0000000000000002,trivial
lj_rect_7x5,0,0,5,0,1.0000000000000002,trivial
lj_rect_7x5,1,0,5,0,1.0000000000000002,trivial
lj_rect_7x5,2,0,5,0,1.0000000000000002,trivial
lj_rect_1x6,0,0,5,2,1.0000000000000002,trivial
lj_rect_1x6,0,1,5,2,1.0000000000000002,trivial
lj_rect_1x6,0,2,5,2,1.0000000000000002,trivial
lj_rect_1x6,0,3,5,2,1.0000000000000002,trivial
lj_rect_1x6,0,4,5,2,1.0000000000000002,trivial
lj_rect_1x6,0,5,5,2,1.0000000000000002,trivial
lj_rect_1x6,0,6,5,2,1.0000000000000002,trivial
lj_rect_1x6,1,0,5,2,1.0000000000000002,trivial
lj_rect_1x6,1,1,5,2,1.0000000000000002,trivial
lj_rect_1x6,1,2,5,2,1.0000000000000002,trivial
lj_rect_1x6,1,3,5,2,1.0000000000000002,trivial
lj_rect_1x6,1,4,5,2,1.0000000000000002,trivial
lj_rect_1x6,1,5,5,2,1.0000000000000002,trivial
lj_rect_1x6,1,6,5,2,1.0000000000000002,trivial
lj_rect_2x6,0,0,5,0,1.0000000000000002,trivial
lj_rect_2x6,0,1,5,0,1.0000000000000002,trivial
lj_rect_2x6,0,2,5,0,1.0000000000000002,trivial
lj_rect_2x6,0,3,5,0,1.0000000000000002,trivial
lj_rect_2x6,0,4,5,0,1.0000000000000002,trivial
lj_rect_2x6,0,5,5,0,1.0000000000000002,trivial
lj_rect_2x6,1,0,5,0,1.0000000000000002,trivial
lj_rect_2x6,1,1,5,0,1.0000000000000002,trivial
lj_rect_2x6,1,2,5,0,1.0000000000000002,trivial
lj_rect_2x6,1,3,5,0,1.0000000000000002,trivial
lj_rect_2x6,1,4,5,0,1.0000000000000002,trivial
lj_rect_2x6,1,5,5,0,1.0000000000000002,trivial
lj_rect_3x6,0,0,5,0,1.0000000000000002,trivial
lj_rect_3x6,0,1,5,0,1.0000000000000002,trivial
lj_rect_3x6,0,2,5,0,1.0000000000000002,trivial
lj_rect_3x6,0,3,5,0,1.0000000000000002,trivial
lj_rect_3x6,0,4,5,0,1.0000000000000002,trivial
lj_rect_3x6,1,0,5,0,1.0000000000000002,trivial
lj_rect_3x6,1,1,5,0,1.0000000000000002,trivial
lj_rect_3x6,1,2,5,0,1.0000000000000002,trivial
lj_rect_3x6,1,3,5,0,1.0000000000000002,trivial
lj_rect_3x6,1,4,5,0,1.0000000000000002,trivial
lj_rect_4x6,0,0,5,0,1.0000000000000002,trivial
lj_rect_4x6,0,1,5,0,1.0000000000000002,trivial
lj_rect_4x6,0,2,5,0,1.0000000000000002,trivial
lj_rect_4x6,0,3,5,0,1.0000000000000002,trivial
lj_rect_4x6,1,0,5,0,1.0000000000000002,trivial
lj_rect_4x6,1,1,5,0,1.0000000000000002,trivial
lj_rect_4x6,1,2,5,0,1.0000000000000002,trivial
lj_rect_4x6,1,3,5,0,1.0000000000000002,trivial
lj_rect_5x6,0,0,5,0,1.0000000000000002,trivial
lj_rect_5x6,0,1,5,0,1.0000000000000002,trivial
lj_rect_5x6,0,2,5,0,1.0000000000000002,trivial
lj_rect_5x6,1,0,5,0,1.0000000000000002,trivial
lj_rect_5x6,1,1,5,0,1.0000000000000002,trivial
lj_rect_5x6,1,2,5,0,1.0000000000000002,trivial
lj_rect_6x6,0,0,5,0,1.0000000000000002,trivial
lj_rect_6x6,0,1,5,0,1.0000000000000002,trivial
lj_rect_6x6,1,0,5,0,1.0000000000000002,trivial
lj_rect_6x6,1,1,5,0,1.0000000000000002,trivial
lj_rect_7x6,0,0,5,0,1.0000000000000002,trivial
lj_rect_7x6,1,0,5,0,1.0000000000000002,trivial
lj_rect_1x7,0,0,5,2,1.0000000000000002,trivial
lj_rect_1x7,0,1,5,2,1.0000000000000002,trivial
lj_rect_1x7,0,2,5,2,1.0000000000000002,trivial
lj_rect_1x7,0,3,5,2,1.0000000000000002,trivial
lj_rect_1x7,0,4,5,2,1.0000000000000002,trivial
lj_rect_1x7,0,5,5,2,1.0000000000000002,trivial
lj_rect_1x7,0,6,5,2,1.0000000000000002,trivial
lj_rect_2x7,0,0,5,0,1.0000000000000002,trivial
lj_rect_2x7,0,1,5,0,1.0000000000000002,trivial
lj_rect_2x7,0,2,5,0,1.0000000000000002,trivial
lj_rect_2x7,0,3,5,0,1.0000000000000002,trivial
lj_rect_2x7,0,4,5,0,1.0000000000000002,trivial
lj_rect_2x7,0,5,5,0,1.0000000000000002,trivial
lj_rect_3x7,0,0,5,0,1.0000000000000002,trivial
lj_rect_3x7,0,1,5,0,1.0000000000000002,trivial
lj_rect_3x7,0,2,5,0,1.0000000000000002,trivial
lj_rect_3x7,0,3,5,0,1.0000000000000002,trivial
lj_rect_3x7,0,4,5,0,1.0000000000000002,trivial
lj_rect_4x7,0,0,5,0,1.0000000000000002,trivial
lj_rect_4x7,0,1,5,0,1.0000000000000002,trivial
lj_rect_4x7,0,2,5,0,1.0000000000000002,trivial
lj_rect_4x7,0,3,5,0,1.0000000000000002,trivial
lj_rect_5x7,0,0,5,0,1.0000000000000002,trivial
lj_rect_5x7,0,1,5,0,1.0000000000000002,trivial
lj_rect_5x7,0,2,5,0,1.0000000000000002,trivial
lj_rect_6x7,0,0,5,0,1.0000000000000002,trivial
lj_rect_6x7,0,1,5,0,1.0000000000000002,trivial
lj_rect_7x7,0,0,5,0,1.0000000000000002,trivial
