obf,side_to_move,n_empties,black_count,white_count,disc_diff_player_minus_opp,count_wthor,edax_score,edax_alpha,edax_beta,a1_minus_energy,b1_energy,b2_energy,e_energy,d4_a1_occupation_energy
----O-------OO----XXO-----OXO-----OOOO----O--------------------- X;,1,50,3,11,-8,0,20,-64,0,2.5000000000000004,1.5,2.5,6.0,8.5
----------OOO------XOX-----XOO----OOOO-------O------------------ X;,1,50,3,11,-8,0,22,-64,0,2.75,1.75,3.25,6.0,8.75
----------OX--O----XXO-----XOO----OOOO-------O------------------ X;,1,50,4,10,-6,0,34,-64,0,2.625,3.375,1.625,6.0,8.625
----------O--------OOOOO---XXXO----XOO-------O------------------ X;,1,50,4,10,-6,0,14,-64,0,3.2499999999999996,0.75,1.75,7.0,7.75
----------O--------OOOO----XXXO----XOO-O-----O------------------ X;,1,50,4,10,-6,0,14,-64,0,3.2499999999999996,0.75,1.75,7.0,7.75
-------------O---OOOO----XXOX-----OOO-----O--O------------------ X;,1,50,3,11,-8,0,14,-64,0,4.375,0.625,1.875,6.0,8.875
----------O--------OOOO----XXOO----XOOO------O------------------ X;,1,50,3,11,-8,0,16,-64,0,5.000000000000001,0.5,1.0,7.0,8.0
------------XO----OOXO-----OXO-----XOO-------OO----------------- X;,1,50,4,10,-6,0,16,-64,0,3.375,0.625,4.875,4.0,8.875
----------OX------OXOO----OXO-----OOO----O--O------------------- X;,1,50,3,11,-8,0,20,-64,0,3.7500000000000004,0.25,1.25,8.0,8.75
----------OX------OXOO----OXO-----OOOO---O---------------------- X;,1,50,3,11,-8,0,20,-64,0,3.7500000000000004,1.25,1.25,6.0,8.75
------------------OOOX----XXXO----OOOOO-------O----------------- X;,1,50,4,10,-6,0,16,-64,0,2.25,0.25,1.75,9.0,9.75
------------------XOOO----XXXO----OOOOO--O---------------------- X;,1,50,4,10,-6,0,20,-64,0,2.25,0.25,1.75,9.0,9.75
------------------XOOOO---XXXO----OOOO---O---------------------- X;,1,50,4,10,-6,0,20,-64,0,2.5000000000000004,0.5,2.0,8.0,10.0
------------------OOOOO---XXXO----OOOO--------O----------------- X;,1,50,3,11,-8,0,20,-64,0,3.5,0.5,0.5,9.0,10.0
-------------O----OOOO----XXXO----OOOO--------O----------------- X;,1,50,3,11,-8,0,20,-64,0,3.5,0.0,0.5,9.0,10.0
--------------O---OOOO----XXOX----OOOO--------O----------------- X;,1,50,3,11,-8,0,32,-64,0,2.875,0.625,1.375,9.0,9.875
----O-------OO-----XOX----OOOO-----XOO-------O------------------ X;,1,50,3,11,-8,8,4,-64,0,2.5000000000000004,1.5,2.5,6.0,8.5
----------OX------XXX-----OXOO----OOO-----OO-------------------- X;,1,50,5,9,-4,1,10,-64,0,1.7500000000000002,2.25,2.75,7.0,9.75
----------OX------XXX-----OXOO----OOOO----O--------------------- X;,1,50,5,9,-4,0,12,-64,0,1.7500000000000002,4.75,2.25,5.0,9.75
----------O-XO-----OXX----OOOO-----XOO-------O------------------ X;,1,50,4,10,-6,0,12,-64,0,2.75,1.75,3.25,6.0,8.75
----------OX------XXX-----OXOO----OOO-----O-O------------------- X;,1,50,5,9,-4,0,14,-64,0,1.7500000000000002,2.25,2.25,7.0,9.75
-----O------OO-----OXX----OOXO-----XOO-------O------------------ X;,1,50,4,10,-6,0,16,-64,0,1.4999999999999998,1.5,6.5,4.0,8.5
------------------OOOXO----OXOO----XOOO-----O------------------- X;,1,50,3,11,-8,0,24,-64,0,3.7500000000000004,0.75,5.25,4.0,8.75
------------XO----OOOO----XXXO-----XOO-------O------------------ X;,1,50,5,9,-4,6,6,-64,0,4.625,0.375,1.625,7.0,9.625
------------------OX------XXX---OOOOO----O-OOO------------------ X;,1,50,4,10,-6,1,8,-64,0,1.4999999999999998,0.5,2.5,9.0,8.5
-----------O------OO------XOX----XXOO----O-OOO------------------ X;,1,50,4,10,-6,0,12,-64,0,2.25,3.75,2.75,5.0,8.75
-----------------OOX------OXX----XXOO----O-OOO------------------ X;,1,50,5,9,-4,0,12,-64,0,1.7500000000000002,0.75,1.25,9.0,8.75
----------OX-------OXO----OXOO----OOOO----O--------------------- X;,1,50,3,11,-8,0,14,-64,0,4.25,2.25,2.75,4.0,9.75
-----------OOO----OXO-----XXXO-----XOO-------O------------------ X;,1,50,5,9,-4,0,14,-64,0,2.75,0.75,3.25,7.0,8.75
--------------------------XXX---OXOOO---OO-OOO--O--------------- X;,1,50,4,10,-6,2,6,-64,0,1.375,1.125,1.375,9.0,6.875
----OX------XO-----XO------XOO-----OOO----O--O------------------ X;,1,50,4,10,-6,0,12,-64,0,2.9999999999999996,1.0,2.0,7.0,7.5
----OX------XO-----XO-----OOOO-----XOO-------O------------------ X;,1,50,4,10,-6,0,12,-64,0,2.875,1.625,1.875,6.0,7.875
----OX----O-XO-----OO------XOO-----XOO-------O------------------ X;,1,50,4,10,-6,0,14,-64,0,3.1250000000000004,0.875,0.625,9.0,7.125
----OX-----OOO-----XO------XOO-----XOO-------O------------------ X;,1,50,4,10,-6,0,18,-64,0,1.6249999999999998,1.375,1.125,9.0,7.125
----OX------XO----OOO------OOO-----XOO-------O------------------ X;,1,50,3,11,-8,0,40,-64,0,4.499999999999999,0.5,2.5,6.0,7.5
----OX------XO-----XO------OOO----OOOO-------O------------------ X;,1,50,3,11,-8,0,62,-64,0,5.875000000000001,1.625,1.875,4.0,7.875
----------O-XO----XXX------XOO-----OOO----O--O------------------ X;,1,50,5,9,-4,0,10,-64,0,1.875,2.625,1.375,8.0,8.875
-----------------OOO------XOX----XXOO----O-OOO------------------ X;,1,50,4,10,-6,0,12,-64,0,2.75,3.75,2.25,5.0,8.75
-----------------OX-------XXX---OOOOO----O-OOO------------------ X;,1,50,4,10,-6,0,12,-64,0,1.2500000000000002,1.25,0.75,10.0,7.75
----------O-XO----XXO------OOO----OOOO-------O------------------ X;,1,50,3,11,-8,0,16,-64,0,5.749999999999999,1.75,1.25,5.0,8.75
-----------------OX------OXXX----OOOO----O-OOO------------------ X;,1,50,4,10,-6,0,20,-64,0,1.4999999999999998,1.5,0.5,10.0,8.0
---------O-------OO-------XOX----XXOO----O-OOO------------------ X;,1,50,4,10,-6,0,34,-64,0,2.875,2.625,2.375,6.0,7.875
---O------OO------XOX-----OOO-----OOOO----O--------------------- X;,1,50,2,12,-10,0,14,-64,0,5.5,1.5,2.5,4.0,8.5
----------OX-O----XXO-----OOO-----OOOO----O--------------------- X;,1,50,3,11,-8,0,16,-64,0,5.749999999999999,1.75,1.25,4.0,8.75
----------OOO-----XOO-----OXO-----OOOO----O--------------------- X;,1,50,2,12,-10,0,38,-64,0,4.750000000000001,0.75,2.25,6.0,8.75
---------OOX------OXX-----OOO-----OOOO----O--------------------- X;,1,50,3,11,-8,0,42,-64,0,5.625,3.375,0.625,4.0,8.625
-----------OOO----OXXX-----OXO-----XOO-------O------------------ X;,1,50,5,9,-4,0,16,-64,0,0.875,2.625,6.375,4.0,8.875
-----------OOO-----XXO-----XXOO----XOO-------O------------------ X;,1,50,5,9,-4,0,16,-64,0,3.2499999999999996,2.25,1.25,7.0,8.25
----------OOOO-----OXX-----XOO-----XOO-------O------------------ X;,1,50,4,10,-6,0,16,-64,0,1.4999999999999998,1.5,1.5,9.0,8.0
-----------OOO-----OXX----OOOO-----XOO-------O------------------ X;,1,50,3,11,-8,0,20,-64,0,2.75,1.75,3.25,6.0,8.75
----------OOO-----XOX-----OXO-----OOOO----O--------------------- X;,1,50,3,11,-8,0,54,-64,0,2.75,1.75,3.25,6.0,8.75
----------OOO-----XXO-----OXO-----OOO-----O-O------------------- X;,1,50,3,11,-8,0,62,-64,0,2.75,0.75,2.25,8.0,8.75
----X------OXO----OXX------OXO-----XOO-------O------------------ X;,1,50,6,8,-2,1,10,-64,0,1.2500000000000002,2.25,5.75,4.0,7.75
-----------------O-------OOXX---XXXOO----O-OOO------------------ X;,1,50,5,9,-4,0,10,-64,0,1.375,1.125,1.375,9.0,7.375
---X------OXO------XO-----OXO-----OOO-----O-O------------------- X;,1,50,4,10,-6,1,12,-64,0,2.625,0.375,2.125,8.0,8.125
-------------------O-----OXOX---XXXOO----O-OOO------------------ X;,1,50,5,9,-4,3,16,-64,0,1.6249999999999998,3.375,2.125,6.0,8.125
---X------OXO------OX-----OXO-----OOOO----O--------------------- X;,1,50,4,10,-6,1,54,-64,0,2.625,1.375,3.125,6.0,8.125
---X------OXO-----OX------OXO-----OOO-----O-O------------------- X;,1,50,4,10,-6,0,12,-64,0,2.75,0.75,1.75,8.0,7.75
----------O------OXOX---XXXXO----O-OOO-------------------------- X;,1,50,6,8,-2,2,16,-64,0,1.875,0.125,2.875,8.0,7.375
-----------O-----OXOX---XXXOO----O-OOO-------------------------- X;,1,50,5,9,-4,4,20,-64,0,4.625,0.375,1.125,6.0,7.625
---------O-------OOXX---XXXOO----O-OOO-------------------------- X;,1,50,5,9,-4,0,40,-64,0,5.25,0.75,1.25,6.0,7.25
---X------OXO-----XO------OXO----OOOO-------O------------------- X;,1,50,4,10,-6,2,46,-64,0,3.6250000000000004,0.375,3.125,6.0,7.625
-----------OO----OXOO----XXXOX-----OOO-------------------------- X;,1,50,5,9,-4,0,12,-64,0,1.6249999999999998,2.375,1.625,8.0,8.625
----------OX------XX-----OOXO-----OOO-----OOO------------------- X;,1,50,4,10,-6,0,12,-64,0,2.25,0.75,2.25,8.0,8.75
-----------O-----OXOX-O--XXXXO-----OOO-------------------------- X;,1,50,6,8,-2,0,16,-64,0,0.875,1.125,0.375,10.0,8.375
-----------O-----OXOO----XXXXO-----OOOO------------------------- X;,1,50,5,9,-4,0,16,-64,0,1.6249999999999998,0.375,0.625,11.0,8.625
------------O------XOOO---XXXXO---OOO--O------------------------ X;,1,50,5,9,-4,0,16,-64,0,1.1249999999999998,0.375,2.125,10.0,8.125
------------O------XOXO---XXXOO---OOO-O------------------------- X;,1,50,5,9,-4,0,18,-64,0,1.6249999999999998,0.375,3.625,8.0,8.625
---------O-O-----OOOX----XXOXX-----OOO-------------------------- X;,1,50,5,9,-4,0,36,-64,0,1.7500000000000002,0.75,2.75,8.0,8.25
----------OOX----OXOX----XXOO------OOO-------------------------- X;,1,50,5,9,-4,0,14,-64,0,4.875000000000001,0.125,1.375,6.0,7.875
----------O-X----OOOOO---XXXO------OOO-------------------------- X;,1,50,4,10,-6,0,14,-64,0,3.5,0.5,1.5,8.0,8.0
----------O-X----OOXX----XOXO-----OOOO-------------------------- X;,1,50,5,9,-4,0,16,-64,0,2.3749999999999996,3.125,1.875,6.0,8.375
----------O-X----OXXX----OXXO----O-OOO-------------------------- X;,1,50,6,8,-2,0,16,-64,0,2.3749999999999996,1.625,1.875,8.0,7.875
----------O-X----OXXX---OOOOO------OOO-------------------------- X;,1,50,4,10,-6,0,16,-64,0,4.875000000000001,2.625,1.875,4.0,7.375
----------OX-----OXX------XXO---OOOOO-------O------------------- X;,1,50,5,9,-4,0,18,-64,0,1.875,0.625,2.875,8.0,7.375
---------OO-X----OOXX----XXOO------OOO-------------------------- X;,1,50,5,9,-4,0,32,-64,0,5.999999999999999,0.5,1.0,6.0,7.5
----------OX-----XXXO-----OOO-----OOO-----O-O------------------- X;,1,50,4,10,-6,1,14,-64,0,5.25,0.75,1.25,6.0,8.75
----------X------OXOOO--OOOOO------OOO-------------------------- X;,1,50,2,12,-10,0,14,-64,0,6.25,0.75,1.75,4.0,7.75
----------OX-----OXX----O-OXO-----OOO-----O-O------------------- X;,1,50,4,10,-6,0,20,-64,0,2.25,0.75,2.75,8.0,7.75
--------O-OX-----OXX------OXO-----OOO-----O-O------------------- X;,1,50,4,10,-6,0,26,-64,0,2.25,0.75,2.75,8.0,7.75
----------X------OXOOO---OOXO----O-OOO-------------------------- X;,1,50,3,11,-8,0,28,-64,0,3.5,1.0,2.5,6.0,8.0
---------OOX-----XOX------OOO-----OOO-----O-O------------------- X;,1,50,3,11,-8,0,48,-64,0,5.875000000000001,1.125,0.375,6.0,7.875
-----------OO----OXOXX---XXOO------OOO-------------------------- X;,1,50,5,9,-4,2,16,-64,0,5.25,1.25,0.75,6.0,8.25
----------O-O----OXOXX---XXXO------OOO-------------------------- X;,1,50,6,8,-2,1,18,-64,0,2.5000000000000004,0.5,2.5,8.0,8.0
------------O----OXXXO---XXXO-O----OOO-------------------------- X;,1,50,6,8,-2,0,18,-64,0,1.7500000000000002,0.75,3.25,8.0,8.25
-----------O------XXXXO----OOOOO--OOO--------------------------- X;,1,50,4,10,-6,0,22,-64,0,5.749999999999999,2.25,0.75,4.0,7.75
----------OX------OX------OXO----OOOO-----O-O-----O------------- X;,1,50,3,11,-8,0,26,-64,0,2.9999999999999996,1.5,1.5,8.0,8.0
------------O----OXOXX---OOXO----O-OOO-------------------------- X;,1,50,4,10,-6,0,28,-64,0,3.7500000000000004,0.75,3.25,6.0,8.25
------------O-O--OXXXO---XXXO------OOO-------------------------- X;,1,50,6,8,-2,0,34,-64,0,1.875,1.125,2.875,8.0,7.875
---------O--O----OOXXX---XXOO------OOO-------------------------- X;,1,50,5,9,-4,0,38,-64,0,4.875000000000001,1.125,1.875,6.0,7.875
---O------OO------OXX----OOOO-----XOO-------O------------------- X;,1,50,3,11,-8,0,18,-64,0,5.125000000000001,0.375,2.125,6.0,8.125
-----------------OXXX---OOXXO----OOOOO-------------------------- X;,1,50,5,9,-4,0,18,-64,0,2.125,1.875,1.625,8.0,8.125
-----------------OXXX---OOXXO-----OOOO-----O-------------------- X;,1,50,5,9,-4,1,20,-64,0,1.6249999999999998,0.875,2.125,9.0,9.125
---O------OO-----OXXX-----OXO-----XOO-------O------------------- X;,1,50,5,9,-4,0,20,-64,0,2.125,0.375,3.125,8.0,8.125
---O------OO------OXX-----OXO-----OOO-----O-O------------------- X;,1,50,3,11,-8,0,20,-64,0,2.5000000000000004,1.5,1.5,8.0,8.5
---O------OO------XXX-----XXO----OOOO-------O------------------- X;,1,50,5,9,-4,0,22,-64,0,2.125,0.375,1.625,8.0,8.125
---------O-------OOXX---OOXOO-----XOOO-------------------------- X;,1,50,4,10,-6,0,38,-64,0,5.999999999999999,0.5,1.0,6.0,8.0
--X-------XOO-----XO------OXO----OOOO-------O------------------- X;,1,50,4,10,-6,0,18,-64,0,4.625,0.375,2.125,6.0,7.625
----------O-----XXXOX----OXXO----O-OOO-------------------------- X;,1,50,6,8,-2,0,20,-64,0,1.875,1.125,1.875,8.0,7.375
-----------O----XXOOX----OXOO----O-OOO-------------------------- X;,1,50,4,10,-6,0,28,-64,0,5.625,0.375,1.125,6.0,7.625
---------O------XOOXX----OXOO----O-OOO-------------------------- X;,1,50,4,10,-6,0,42,-64,0,5.749999999999999,1.25,0.75,6.0,7.25
--------O-------XOXXX----OOXO----O-OOO-------------------------- X;,1,50,5,9,-4,0,52,-64,0,2.125,2.875,2.125,6.0,7.125
---------OX------OXXX----OXOO----O-OOO-------------------------- X;,1,50,5,9,-4,0,40,-64,0,5.5,1.5,0.5,6.0,7.5
---------OX------OXXX---OOOOO------OOO-------------------------- X;,1,50,4,10,-6,0,42,-64,0,4.750000000000001,2.75,1.25,4.0,7.25
---O-----OO------OXXX----XXOO------OOO-------------------------- X;,1,50,5,9,-4,0,44,-64,0,5.749999999999999,0.75,1.25,6.0,7.25
---------OOX-----XXX------XOO-----OOO----O--O------------------- X;,1,50,5,9,-4,0,56,-64,0,4.750000000000001,0.25,1.25,6.0,7.75
---------OOO-----OXOX----XXOO------OOO-------------------------- X;,1,50,4,10,-6,0,56,-64,0,5.000000000000001,0.5,1.5,6.0,7.5
-O-------OO------OXOX----XXOO------OOO-------------------------- X;,1,50,4,10,-6,0,60,-64,0,5.25,0.25,1.75,6.0,7.25
---------OOX-----XXX------XOO----OOOO-------O------------------- X;,1,50,5,9,-4,0,62,-64,0,4.499999999999999,1.0,1.5,6.0,7.5
------------O-----OOOX---XXXOX----OOOO-------------------------- X;,1,50,5,9,-4,1,6,-64,0,1.4999999999999998,1.0,2.5,9.0,10.0
------------O-----OOOX---XOXXX---OOOO--------------------------- X;,1,50,5,9,-4,0,6,-64,0,1.2500000000000002,0.25,2.25,10.0,9.25
------------O-----OOOO---XXXXXO---OOO--------------------------- X;,1,50,5,9,-4,0,6,-64,0,1.2500000000000002,1.25,1.25,10.0,9.25
-----------O------XOOO-O--XXXXO----OOO-------------------------- X;,1,50,5,9,-4,0,8,-64,0,0.7499999999999999,1.25,1.25,10.0,8.75
------------O----OOOOX---XOXXX----OOO--------------------------- X;,1,50,5,9,-4,0,8,-64,0,1.2500000000000002,0.75,1.75,10.0,8.75
-----------O------XOOO----XXXXO----OOO-O------------------------ X;,1,50,5,9,-4,0,12,-64,0,0.7499999999999999,1.25,1.25,10.0,8.75
------------O-----OOOX---XXXXO----OOO-O------------------------- X;,1,50,5,9,-4,0,12,-64,0,1.2500000000000002,0.25,2.25,9.0,9.25
------------O-----OOOOO--XXXXO----OOO--------------------------- X;,1,50,4,10,-6,0,12,-64,0,2.25,0.75,1.75,8.0,8.75
------------O-O---OOOO---XXXOX----OOO--------------------------- X;,1,50,4,10,-6,0,26,-64,0,2.3749999999999996,1.625,1.875,8.0,8.875
----------OOO-----XOXX----XXOX-----OOO-------------------------- X;,1,50,6,8,-2,4,8,-64,0,2.75,0.75,2.25,8.0,8.75
-----------OO-----XXOX----XXOO-----OOOO------------------------- X;,1,50,5,9,-4,0,12,-64,0,3.2499999999999996,0.25,2.25,8.0,9.25
-----------OO-----XXXXO---XXOO-----OOO-------------------------- X;,1,50,6,8,-2,1,14,-64,0,2.75,1.75,1.25,8.0,8.75
-----------OO-----XXOX----XOXO----OOO-O------------------------- X;,1,50,5,9,-4,0,14,-64,0,3.2499999999999996,0.25,4.25,6.0,9.25
-----------OOO----XXXO----XXOO-----OOO-------------------------- X;,1,50,5,9,-4,1,16,-64,0,1.7500000000000002,1.75,2.25,8.0,8.75
-----------OO-----XXXO----XXOOO----OOO-------------------------- X;,1,50,5,9,-4,1,16,-64,0,2.25,1.25,2.25,8.0,9.25
-----------OO-----XXXXO---XOXO----OOO--------------------------- X;,1,50,6,8,-2,0,18,-64,0,2.75,1.75,2.25,6.0,8.75
-----------OO-----XXXO----XOOOO---OOO--------------------------- X;,1,50,4,10,-6,0,20,-64,0,5.25,1.25,2.25,4.0,9.25
-----------OO-O---XXXO----XXOX-----OOO-------------------------- X;,1,50,6,8,-2,0,26,-64,0,2.875,0.625,2.375,8.0,8.875
-----------OO-O---XXXO----XOOX----OOO--------------------------- X;,1,50,5,9,-4,0,30,-64,0,5.875000000000001,0.625,1.375,6.0,8.875
-----------OX-----XXXOO---XXOO-----OOO-------------------------- X;,1,50,6,8,-2,0,8,-64,0,1.2500000000000002,1.25,2.75,8.0,8.75
----------OOX-----XOX-O---XXOO-----OOO-------------------------- X;,1,50,5,9,-4,0,10,-64,0,1.875,0.125,1.875,8.0,8.375
-----------OOO----XXX-O---XXXO-----OOO-------------------------- X;,1,50,6,8,-2,0,14,-64,0,1.375,1.625,0.875,10.0,8.375
----O------OO-----XXO-O---XXOO-----OOO-------------------------- X;,1,50,4,10,-6,0,16,-64,0,2.125,0.875,2.625,8.0,8.125
-----------XO----O-XXO----OOOOO---OOO--------------------------- X;,1,50,3,11,-8,0,18,-64,0,4.625,3.375,1.625,4.0,8.625
-----------OX----OXXX-O---OXXO-----OOO-------------------------- X;,1,50,6,8,-2,0,20,-64,0,0.875,3.625,0.875,8.0,8.375
---------O-OX-----OXX-O---XOXO-----OOO-------------------------- X;,1,50,5,9,-4,0,32,-64,0,1.7500000000000002,1.25,2.25,8.0,8.25
-----------O------OOX----OXXXX---OXOOO-------------------------- X;,1,50,6,8,-2,0,10,-64,0,1.875,0.625,2.375,9.0,9.875
-----------O------XOX-O---XXXO---OXOOO-------------------------- X;,1,50,6,8,-2,0,12,-64,0,0.875,0.125,0.875,11.0,9.375
-----------OO-----XOO-----XXOX---OXOOO-------------------------- X;,1,50,5,9,-4,0,12,-64,0,2.3749999999999996,2.125,1.875,7.0,9.875
------------O-----XXX----OOXO-----OOO-----OOO------------------- X;,1,50,4,10,-6,0,12,-64,0,2.0000000000000004,0.5,2.0,9.0,10.0
-----------O-----OOOX-----OXXX---OXOOO-------------------------- X;,1,50,5,9,-4,0,14,-64,0,0.875,0.125,4.875,7.0,9.375
-----------O------XOO-----XXXO---OXOOOO------------------------- X;,1,50,5,9,-4,0,16,-64,0,1.875,0.625,0.375,11.0,9.875
---------O-O------OOX-----XOXX---OXOOO-------------------------- X;,1,50,5,9,-4,0,24,-64,0,2.5000000000000004,0.5,3.5,7.0,9.5
----------XO------XXX-O--OXXXO-----OOO-------------------------- X;,1,50,7,7,0,0,10,-64,0,0.875,1.625,1.375,10.0,8.375
----------XO------XXO----OXXXO-----OOOO------------------------- X;,1,50,6,8,-2,0,12,-64,0,1.6249999999999998,0.375,2.625,9.0,8.625
----------XOO-----XXO----OXXOX-----OOO-------------------------- X;,1,50,6,8,-2,0,12,-64,0,2.625,0.375,1.625,8.0,8.625
----------XO------XXXO---OXXOO-----OOO-------------------------- X;,1,50,6,8,-2,0,14,-64,0,1.7500000000000002,1.25,2.75,8.0,8.75
------------OX-----XXXO---XXXOO---OOO--------------------------- X;,1,50,7,7,0,0,14,-64,0,0.875,1.625,1.875,8.0,8.375
----------XO------XXX----OOOOOO----OOO-------------------------- X;,1,50,4,10,-6,0,18,-64,0,5.625,3.375,0.625,4.0,8.625
-O--------OO------XOX----OXXOX-----OOO-------------------------- X;,1,50,5,9,-4,0,20,-64,0,2.125,0.375,3.125,8.0,8.125
------------OOO----XXO----XXOXO---OOO--------------------------- X;,1,50,5,9,-4,0,38,-64,0,3.2499999999999996,0.25,2.25,8.0,8.25
-----------O-O----XXXO----XXXO-----OOOO------------------------- X;,1,50,6,8,-2,0,12,-64,0,0.7499999999999999,1.25,1.75,10.0,8.75
------------O-----XXXXO---OXXO---OOOO--------------------------- X;,1,50,6,8,-2,0,16,-64,0,1.7500000000000002,3.25,0.75,8.0,8.75
----------OO------XOXX----XXOO-----OOOO------------------------- X;,1,50,5,9,-4,0,18,-64,0,2.75,0.25,1.75,8.0,8.75
------------O-----XXXO----OOOOO--OOOO--------------------------- X;,1,50,3,11,-8,0,20,-64,0,5.25,3.25,2.25,3.0,9.25
-----------O--O---XXXO----XXOO-----OOOO------------------------- X;,1,50,5,9,-4,0,28,-64,0,1.875,1.125,2.875,8.0,8.875
---------O-O------OXXX----XOXO-----OOOO------------------------- X;,1,50,5,9,-4,0,32,-64,0,1.875,1.125,2.875,8.0,8.875
------------O------OO-----XXOX-----OOOO-----OO-------O---------- X;,1,50,3,11,-8,0,12,-64,0,2.3749999999999996,2.125,1.875,7.0,9.375
------------O------OO-----OXXX---OOXO-----OO------O------------- X;,1,50,4,10,-6,0,14,-64,0,3.875,0.625,1.875,7.0,9.375
-------------------XOO----XXOX---OOOO-----OO------O------------- X;,1,50,4,10,-6,1,18,-64,0,2.25,0.75,4.25,6.0,9.75
--------------------X------OXO----OXOO---OOOOO-----O------------ X;,1,50,3,11,-8,0,18,-64,0,3.2499999999999996,0.75,4.25,5.0,9.75
-------------------XO-----XXXO---OOXO-O---OO------O------------- X;,1,50,5,9,-4,0,20,-64,0,2.3749999999999996,0.625,5.875,5.0,9.375
------------O------XOOO---XXXO----OXO------O------O------------- X;,1,50,5,9,-4,0,22,-64,0,2.3749999999999996,0.125,6.375,5.0,9.375
---------O-OO-----OOO-----XXOX----XOOO-------------------------- X;,1,50,4,10,-6,0,26,-64,0,2.0000000000000004,2.5,2.0,7.0,9.5
---------O-O------OOX-O---XXXO----XOOO-------------------------- X;,1,50,5,9,-4,0,32,-64,0,0.7499999999999999,0.25,1.25,11.0,9.25
---------O--------OXX----OOXO-----OOO-----OOO------------------- X;,1,50,3,11,-8,0,34,-64,0,2.875,0.625,1.375,9.0,9.875
---------O-O------OOO-----XXXO----XOOOO------------------------- X;,1,50,4,10,-6,0,36,-64,0,1.4999999999999998,0.5,1.0,11.0,9.5
---------O-O-----OOOX-----OXXX----XOOO-------------------------- X;,1,50,5,9,-4,0,36,-64,0,0.7499999999999999,0.25,5.25,7.0,9.25
------------O-O----XOO----XXXO----OOOOO------------------------- X;,1,50,4,10,-6,0,38,-64,0,1.4999999999999998,0.5,2.5,9.0,9.5
------------O-O----XOO----XXXO----OOOO-------O------------------ X;,1,50,4,10,-6,0,38,-64,0,1.875,0.625,2.375,9.0,9.875
-------------------XXXO---XXXOO---OOOOO------------------------- X;,1,50,6,8,-2,2,8,-64,0,0.875,2.625,0.875,9.0,9.375
----------O--------OXX----XXOXO---OOOOO------------------------- X;,1,50,5,9,-4,0,12,-64,0,1.875,0.625,1.875,9.0,9.375
------------O------XOO----XXOXO---OOOOO------------------------- X;,1,50,4,10,-6,0,12,-64,0,2.3749999999999996,0.125,1.875,9.0,9.875
------------------XXXO---OXXOO---OOOOO-------------------------- X;,1,50,5,9,-4,0,14,-64,0,1.4999999999999998,2.5,2.5,7.0,10.0
------------------XXX----OOOOOO--OOOOO-------------------------- X;,1,50,3,11,-8,0,14,-64,0,5.875000000000001,5.625,0.375,2.0,9.875
-------------O-----XOO----XOXOO---OOOOO------------------------- X;,1,50,3,11,-8,0,16,-64,0,2.3749999999999996,1.125,3.375,7.0,9.375
-----------O-------OOX----XOXOO---OOOOO------------------------- X;,1,50,3,11,-8,0,18,-64,0,4.375,0.125,1.875,7.0,9.875
------------------XXX-O--OXXXO---OOOOO-------------------------- X;,1,50,6,8,-2,0,20,-64,0,0.875,2.625,0.875,9.0,9.375
--------------O----XXO----XXOXO---OOOOO------------------------- X;,1,50,5,9,-4,0,32,-64,0,2.5000000000000004,1.0,1.5,9.0,9.5
------------------XXX-O--OXXXO----OOOO-----O-------------------- X;,1,50,6,8,-2,1,12,-64,0,0.6250000000000001,1.375,1.625,10.0,10.625
------------------XXXO---OXXOO----OOOO-----O-------------------- X;,1,50,5,9,-4,1,12,-64,0,1.2500000000000002,1.25,3.25,8.0,11.25
-------------------XXXO---XXXOO---OOOO------O------------------- X;,1,50,6,8,-2,1,12,-64,0,0.6250000000000001,1.375,0.625,10.0,10.625
----------O--------OXX----XXOXO---OOOO------O------------------- X;,1,50,5,9,-4,0,14,-64,0,1.6249999999999998,0.375,2.625,8.0,10.625
------------O------XOO----XXOXO---OOOO------O------------------- X;,1,50,4,10,-6,0,14,-64,0,1.875,0.125,1.875,10.0,10.875
------------------XXX----OOOOOO---OOOO-----O-------------------- X;,1,50,3,11,-8,0,14,-64,0,5.875000000000001,3.625,0.375,4.0,10.875
------------O-----XXO----OXXOX----OOOO-----O-------------------- X;,1,50,5,9,-4,0,16,-64,0,1.875,0.125,2.375,8.0,10.875
-------------O-----XOO----XOXOO---OOOO------O------------------- X;,1,50,3,11,-8,0,18,-64,0,2.625,0.375,2.625,8.0,10.625
--------------O----XXO----XXOXO---OOOO------O------------------- X;,1,50,5,9,-4,0,30,-64,0,1.7500000000000002,0.25,1.75,10.0,10.75
-----------OO-----OOO----OXXOX----XOOO-------------------------- X;,1,50,4,10,-6,0,12,-64,0,2.3749999999999996,2.125,1.875,7.0,9.875
-----------O------OOX----OOOOOO---XOOO-------------------------- X;,1,50,2,12,-10,0,12,-64,0,5.875000000000001,0.625,2.375,5.0,9.875
------------O------XOO----XXXXO---OOOO------O------------------- X;,1,50,5,9,-4,1,14,-64,0,0.875,0.125,0.875,12.0,10.875
-----------O-----OOOX----OOXXX----XOOO-------------------------- X;,1,50,5,9,-4,0,14,-64,0,0.875,0.125,5.375,7.0,9.375
-----------O------OOX-O--OXXXO----XOOO-------------------------- X;,1,50,5,9,-4,0,16,-64,0,0.875,0.125,1.375,11.0,9.375
