obf,side_to_move,n_empties,black_count,white_count,disc_diff_player_minus_opp,count_wthor,edax_score,edax_alpha,edax_beta,a1_minus_energy,a2_minus_energy,b1_minus_energy,b2_minus_energy,e_minus_energy,d4_a1_occupation_energy,d4_a2_occupation_energy,d4_b1_occupation_energy,d4_b2_occupation_energy,d4_e_occupation_energy,b1_energy,b2_energy,e_energy,archive_n_children,archive_mean_lb,archive_mean_ub,archive_median_lb,archive_median_ub,archive_min_lb,archive_max_ub,archive_exact_fraction
------------------XO-OX----OOO-----XXO----XXXO------------------ X;,1,50,7,7,0,0,-10,0,64,0.25,0.25,1.2500000000000002,0.25,11.999999999999998,11.25,0.25,0.25,0.25,2.0,1.2500000000000002,0.25,11.999999999999998,1202000,-63.69315141430948,-5.541038269550749,-64.0,-4.0,-64.0,64.0,1.0
------------------X--X---XXXXX-----OOOO----OOO------------------ X;,1,50,7,7,0,1,-12,0,64,0.37499999999999994,0.12500000000000003,1.1249999999999998,0.37499999999999994,11.999999999999998,9.875,0.625,0.625,0.875,2.0,1.1249999999999998,0.37499999999999994,11.999999999999998,968485,-63.20369649504122,-6.342574226756223,-64.0,-4.0,-64.0,64.0,1.0
------------------X-OX----XOOX----XXOX-----OOO------------------ X;,1,50,7,7,0,0,-12,0,64,1.375,0.12500000000000003,6.125,1.375,5.000000000000001,12.375,0.125,0.125,0.375,1.0,6.125,1.375,5.000000000000001,1380794,-63.728013012802776,-5.284177074929352,-64.0,-4.0,-64.0,64.0,1.0
-------------OX---XXXO-----XXO-----XOO----XO-------------------- X;,1,50,8,6,2,0,-26,0,64,1.7500000000000002,0.25,1.2500000000000002,1.7500000000000002,9.0,9.75,0.25,0.25,0.75,3.0,1.2500000000000002,1.7500000000000002,9.0,1150653,-62.44717043278904,-8.593836717064137,-64.0,-4.0,-64.0,64.0,1.0
------------------XXXX-----OOOO---OXOX----XO-------------------- X;,1,50,7,7,0,1,-6,0,64,3.375,0.6250000000000001,0.6250000000000001,3.375,5.999999999999999,10.875,0.125,0.125,0.875,2.0,0.6250000000000001,3.375,5.999999999999999,2069827,-63.78761799899219,-4.6177095960193775,-64.0,-4.0,-64.0,64.0,1.0
------------------XXX-----XOOO---OOOOX----XO-------------------- X;,1,50,6,8,-2,4,-8,0,64,5.25,1.2500000000000002,0.25,3.2499999999999996,4.0,11.25,0.25,0.25,0.25,2.0,0.25,3.2499999999999996,4.0,1899308,-63.70517051473484,-4.950292422292751,-64.0,-4.0,-64.0,64.0,1.0
------------------XXX------OOOO---OOOXX---XO-------------------- X;,1,50,6,8,-2,1,-8,0,64,5.000000000000001,1.0,0.5000000000000001,2.5000000000000004,5.000000000000001,10.0,0.0,0.5,0.5,3.0,0.5000000000000001,2.5000000000000004,5.000000000000001,2041734,-63.811333895600505,-4.638365232689469,-64.0,-4.0,-64.0,64.0,1.0
-------------------XXX----OOX-----XXOO----X-OOO----------------- X;,1,50,7,7,0,0,-14,0,64,0.37499999999999994,0.6250000000000001,0.6250000000000001,8.375,4.0,10.875,0.125,0.125,0.875,2.0,0.6250000000000001,8.375,4.0,593433,-63.40649070745982,-6.151885722566827,-64.0,-4.0,-64.0,64.0,1.0
------------------XOOX---XXXOX-----OOX-----XO------------------- X;,1,50,8,6,2,1,-14,0,64,2.25,1.2500000000000002,3.2499999999999996,1.2500000000000002,5.999999999999999,11.25,0.25,0.25,0.25,2.0,3.2499999999999996,1.2500000000000002,5.999999999999999,953841,-63.61575356899106,-5.38791475728135,-64.0,-4.0,-64.0,64.0,1.0
------------------XXX-----OOOO----XOOX---XXO-------------------- X;,1,50,7,7,0,0,-14,0,64,5.25,0.25,0.25,0.25,8.000000000000002,11.25,0.25,0.25,0.25,2.0,0.25,0.25,8.000000000000002,559094,-63.606001852997885,-5.2686489212905165,-64.0,-4.0,-64.0,64.0,1.0
------------------XO-X----XOOX----XXOX-----XOO------------------ X;,1,50,8,6,2,2,-16,0,64,2.3749999999999996,1.1249999999999998,3.1250000000000004,2.3749999999999996,5.000000000000001,12.375,0.125,0.125,0.375,1.0,3.1250000000000004,2.3749999999999996,5.000000000000001,558494,-63.27808714149123,-6.645840420846061,-64.0,-4.0,-64.0,64.0,1.0
------------------XXX------OOO---XXXOX----XOO------------------- X;,1,50,8,6,2,1,-16,0,64,2.25,0.25,0.25,1.2500000000000002,10.000000000000002,11.25,0.25,0.25,0.25,2.0,0.25,1.2500000000000002,10.000000000000002,244727,-63.4412958112509,-5.6903243205694505,-64.0,-4.0,-64.0,64.0,1.0
------------X-------XX----XOX----OOOO-----X-OOO----------------- X;,1,50,6,8,-2,0,-8,0,64,1.375,2.625,0.6250000000000001,3.375,5.999999999999999,8.875,0.125,0.125,0.875,4.0,0.6250000000000001,3.375,5.999999999999999,875615,-63.95889974475083,-3.9809528160207397,-64.0,-4.0,-64.0,64.0,1.0
-------------O----X--OX--XXXOO-----OOO-----XO------------------- X;,1,50,6,8,-2,0,-8,0,64,1.2500000000000002,1.7500000000000002,0.7499999999999999,2.25,8.000000000000002,8.75,0.25,0.25,0.75,4.0,0.7499999999999999,2.25,8.000000000000002,712214,-63.78834451442965,-5.0286093786418125,-64.0,-4.0,-64.0,64.0,1.0
------------X------OXX----XOX-----XOO----X--OOO----------------- X;,1,50,7,7,0,0,-10,0,64,1.2500000000000002,1.7500000000000002,1.2500000000000002,3.7500000000000004,5.999999999999999,8.75,0.25,0.75,0.25,4.0,1.2500000000000002,3.7500000000000004,5.999999999999999,1102008,-63.884140587001184,-4.555110307729164,-64.0,-4.0,-64.0,64.0,1.0
-------------------XO------OO----XXXOXX---X-OO-------O---------- X;,1,50,7,7,0,0,-16,0,64,1.7500000000000002,0.25,1.7500000000000002,2.25,8.000000000000002,8.75,0.25,0.75,0.25,4.0,1.7500000000000002,2.25,8.000000000000002,268636,-63.33113953453744,-6.190026653166367,-64.0,-4.0,-64.0,64.0,1.0
------------------X--X----OOXX----OOOX----XOX------O------------ X;,1,50,7,7,0,0,-12,0,64,3.375,0.6250000000000001,0.12500000000000003,1.875,8.000000000000002,10.875,0.125,0.625,0.375,2.0,0.12500000000000003,1.875,8.000000000000002,863786,-63.48220045242687,-5.543963435387932,-64.0,-4.0,-64.0,64.0,1.0
------------------XOOX----XOX-----XOX-----XOOX------------------ X;,1,50,8,6,2,4,-14,0,64,4.499999999999999,0.0,4.499999999999999,0.0,5.000000000000001,12.5,0.0,0.5,0.0,1.0,4.499999999999999,0.0,5.000000000000001,262609,-63.74001652647091,-4.750400785959354,-64.0,-4.0,-64.0,64.0,1.0
------------------X--X----OOXXX---OOO-----XOX------O------------ X;,1,50,7,7,0,0,-14,0,64,3.375,1.6249999999999998,0.6250000000000001,1.375,7.000000000000001,9.875,0.125,0.125,0.875,3.0,0.6250000000000001,1.375,7.000000000000001,630930,-63.49794430443948,-5.5860047865848825,-64.0,-4.0,-64.0,64.0,1.0
----------X-------XXOX-----OOOO----XOX----XO-------------------- X;,1,50,7,7,0,1,-14,0,64,3.6250000000000004,0.37499999999999994,0.37499999999999994,4.625,5.000000000000001,9.625,0.375,0.375,0.625,3.0,0.37499999999999994,4.625,5.000000000000001,449547,-63.64409950461242,-5.417996338536349,-64.0,-4.0,-64.0,64.0,1.0
------------------X--XX---OOXX----OOX-----XOX------O------------ X;,1,50,8,6,2,0,-18,0,64,2.625,1.375,0.37499999999999994,0.6250000000000001,9.0,9.625,0.375,0.375,0.625,3.0,0.37499999999999994,0.6250000000000001,9.0,477340,-63.167767209955166,-6.208538986885658,-64.0,-4.0,-64.0,64.0,1.0
----------OX------XOXX-----XOX-----XOX----XO-------------------- X;,1,50,9,5,4,0,-20,0,64,2.625,0.37499999999999994,1.375,0.6250000000000001,9.0,9.625,0.375,0.375,0.625,3.0,1.375,0.6250000000000001,9.0,156729,-62.800757996286585,-7.494413924672524,-64.0,-4.0,-64.0,64.0,1.0
------------------X--X----OXXX----OOOX----XOO------O------------ X;,1,50,7,7,0,0,-12,0,64,2.875,0.12500000000000003,0.6250000000000001,0.37499999999999994,10.000000000000002,10.875,0.125,0.625,0.375,2.0,0.6250000000000001,0.37499999999999994,10.000000000000002,1173989,-63.494150285905576,-5.798851607638572,-64.0,-4.0,-64.0,64.0,1.0
------------OX----XOOX-----XOX-----XOO----XO-------------------- X;,1,50,7,7,0,0,-14,0,64,3.6250000000000004,1.375,1.375,0.6250000000000001,7.000000000000001,9.625,0.375,0.375,0.625,3.0,1.375,0.6250000000000001,7.000000000000001,812781,-63.46597668990786,-6.0088289465427955,-64.0,-4.0,-64.0,64.0,1.0
------------------X--X---XXXXO----XOO-----XOO------O------------ X;,1,50,8,6,2,0,-16,0,64,2.3749999999999996,0.12500000000000003,1.6249999999999998,0.875,9.0,9.875,0.625,0.125,0.375,3.0,1.6249999999999998,0.875,9.0,609024,-63.347739990542244,-6.070923313366961,-64.0,-4.0,-64.0,64.0,1.0
------------------XOOX-----XOOO----XXXX---XO-------------------- X;,1,50,8,6,2,0,-18,0,64,4.375,0.6250000000000001,1.1249999999999998,2.875,5.000000000000001,9.875,0.125,0.625,0.375,3.0,1.1249999999999998,2.875,5.000000000000001,1279765,-63.4560220040398,-5.855159345661117,-64.0,-4.0,-64.0,64.0,1.0
------------------X--X----OXXXX---OOO-----XOO------O------------ X;,1,50,7,7,0,0,-18,0,64,3.375,0.6250000000000001,0.6250000000000001,0.37499999999999994,9.0,9.875,0.125,0.125,0.875,3.0,0.6250000000000001,0.37499999999999994,9.0,586985,-63.11021235636345,-6.64250704873208,-64.0,-4.0,-64.0,64.0,1.0
------------------X--XX---OXXX----OOOO----XXO------------------- X;,1,50,8,6,2,0,-18,0,64,2.875,0.12500000000000003,0.6250000000000001,2.3749999999999996,8.000000000000002,10.875,0.125,0.625,0.375,2.0,0.6250000000000001,2.3749999999999996,8.000000000000002,558497,-63.65584774851074,-5.201209675253403,-64.0,-4.0,-64.0,64.0,1.0
-------------------OX------OO----XXXXOX---X--OO------O---------- X;,1,50,7,7,0,0,-12,0,64,1.0,0.0,0.5000000000000001,3.5,9.0,8.0,0.0,0.5,0.5,5.0,0.5000000000000001,3.5,9.0,238310,-62.83472787545634,-7.6687759640804,-64.0,-4.0,-64.0,64.0,1.0
------------X------OXX---XXOX-----XOX-------OOO----------------- X;,1,50,8,6,2,0,-12,0,64,0.7499999999999999,1.7500000000000002,1.2500000000000002,2.25,8.000000000000002,8.75,0.75,0.25,0.25,4.0,1.2500000000000002,2.25,8.000000000000002,691493,-63.723042749528915,-5.15768055497308,-64.0,-4.0,-64.0,64.0,1.0
------------X-------XX----OOX-----XOX-----XOOOO----------------- X;,1,50,7,7,0,0,-14,0,64,0.6250000000000001,0.37499999999999994,0.37499999999999994,3.6250000000000004,9.0,9.625,0.375,0.375,0.625,3.0,0.37499999999999994,3.6250000000000004,9.0,534273,-63.29391902641533,-6.007501782796435,-64.0,-4.0,-64.0,64.0,1.0
------------X-----XOXX----XOX-----XOX-------OOO----------------- X;,1,50,8,6,2,0,-14,0,64,0.6250000000000001,1.375,1.375,1.6249999999999998,9.0,9.625,0.375,0.375,0.625,3.0,1.375,1.6249999999999998,9.0,397533,-63.56815660586668,-5.923296933839455,-64.0,-4.0,-64.0,64.0,1.0
---------XO-------XO-X----OOXXX----OO------XO------------------- X;,1,50,7,7,0,0,-28,0,64,2.625,0.37499999999999994,0.37499999999999994,4.625,5.999999999999999,8.625,0.375,0.375,0.625,4.0,0.37499999999999994,4.625,5.999999999999999,906679,-63.154993112226045,-7.112009873395104,-64.0,-4.0,-64.0,64.0,1.0
------------------X--XX---XXOX----XOOO----OOO------------------- X;,1,50,7,7,0,0,-14,0,64,1.375,0.6250000000000001,2.125,1.875,8.000000000000002,10.875,0.125,0.625,0.375,2.0,2.125,1.875,8.000000000000002,907767,-63.515675277907214,-5.677494335000061,-64.0,-4.0,-64.0,64.0,1.0
----------X-------XXXX-----OOOO----XOX----XO-------------------- X;,1,50,8,6,2,0,-16,0,64,3.6250000000000004,0.37499999999999994,0.37499999999999994,2.625,7.000000000000001,9.625,0.375,0.375,0.625,3.0,0.37499999999999994,2.625,7.000000000000001,685242,-63.547024262961116,-5.378622442874196,-64.0,-4.0,-64.0,64.0,1.0
------------------X--XX--XXXOX-----OOO-----OO------O------------ X;,1,50,7,7,0,0,-18,0,64,2.25,0.25,1.7500000000000002,1.7500000000000002,8.000000000000002,8.75,0.75,0.25,0.25,4.0,1.7500000000000002,1.7500000000000002,8.000000000000002,475888,-63.731083784419866,-4.990224590659987,-64.0,-4.0,-64.0,64.0,1.0
-------------X----X-XX---OOOO-----XXOX------OO------------------ X;,1,50,7,7,0,1,-10,0,64,1.6249999999999998,0.37499999999999994,0.37499999999999994,2.625,9.0,9.625,0.375,0.375,0.625,3.0,0.37499999999999994,2.625,9.0,2066141,-63.90823859552663,-4.291919089742665,-64.0,-4.0,-64.0,64.0,1.0
-------------X--X-X-XX---XOOO-----OOO-----O-O------------------- X;,1,50,6,8,-2,1,-10,0,64,5.125000000000001,0.875,0.875,1.1249999999999998,5.999999999999999,8.625,0.375,0.375,0.625,4.0,0.875,1.1249999999999998,5.999999999999999,490723,-63.72239328501008,-5.050837234040385,-64.0,-4.0,-64.0,64.0,1.0
-------------X----X-XX---XOOO---X-OOO----O--O------------------- X;,1,50,6,8,-2,0,-14,0,64,5.749999999999999,1.2500000000000002,1.2500000000000002,0.7499999999999999,5.000000000000001,7.75,0.25,0.25,0.75,5.0,1.2500000000000002,0.7499999999999999,5.000000000000001,400155,-63.207217203333705,-6.324114405667804,-64.0,-4.0,-64.0,64.0,1.0
-------------X----X-XX---OOOX-----OOO-----XOO------------------- X;,1,50,6,8,-2,2,-18,0,64,4.625,0.37499999999999994,0.37499999999999994,1.6249999999999998,7.000000000000001,9.625,0.375,0.375,0.625,3.0,0.37499999999999994,1.6249999999999998,7.000000000000001,295673,-63.52411616887575,-4.877645236460549,-64.0,-4.0,-64.0,64.0,1.0
-----------------XX-------XXXXX----OO-----XOO------OO----------- X;,1,50,8,6,2,0,-26,0,64,1.2500000000000002,0.25,3.2499999999999996,0.25,9.0,8.25,0.25,0.25,0.25,5.0,3.2499999999999996,0.25,9.0,121763,-62.1309921733203,-7.458176950305101,-64.0,-4.0,-64.0,64.0,1.0
-------------X----X-XX----XOO-----XOOX-----OOO------------------ X;,1,50,7,7,0,1,-14,0,64,4.875000000000001,0.6250000000000001,2.125,0.37499999999999994,5.999999999999999,10.875,0.625,0.125,0.375,2.0,2.125,0.37499999999999994,5.999999999999999,931151,-63.68752866076501,-5.085258996661121,-64.0,-4.0,-64.0,64.0,1.0
-------------X-----XXX----OOOO----XXOO------OO------------------ X;,1,50,6,8,-2,0,-14,0,64,1.2500000000000002,0.25,1.2500000000000002,3.2499999999999996,8.000000000000002,11.25,0.25,0.25,0.25,2.0,1.2500000000000002,3.2499999999999996,8.000000000000002,1359639,-63.76371375048818,-5.321762614929404,-64.0,-4.0,-64.0,64.0,1.0
-------------X---X--XX----XOO-----XOOX-----OOO------------------ X;,1,50,7,7,0,0,-16,0,64,5.000000000000001,1.0,2.0000000000000004,1.0,5.000000000000001,10.0,1.0,0.0,0.0,3.0,2.0000000000000004,1.0,5.000000000000001,724076,-63.77340223954391,-4.673738668316585,-64.0,-4.0,-64.0,64.0,1.0
------------------OX-XX---XOOX---X-XO------OO-----O------------- X;,1,50,7,7,0,0,-18,0,64,1.2500000000000002,0.7499999999999999,1.7500000000000002,2.25,8.000000000000002,8.75,0.25,0.25,0.75,4.0,1.7500000000000002,2.25,8.000000000000002,539863,-63.74076015581731,-5.159883155541313,-64.0,-4.0,-64.0,64.0,1.0
-----------------XXX-XX---XOOX----OOO------XO------------------- X;,1,50,8,6,2,0,-18,0,64,5.999999999999999,0.5000000000000001,0.5000000000000001,0.0,7.000000000000001,10.0,0.5,0.5,0.0,3.0,0.5000000000000001,0.0,7.000000000000001,249343,-63.54179583946612,-5.047216083868406,-64.0,-4.0,-64.0,64.0,1.0
------------------OX-XX--XXXXX-----XO-----OOO------------------- X;,1,50,9,5,4,0,-18,0,64,1.6249999999999998,0.37499999999999994,1.375,1.6249999999999998,9.0,9.625,0.375,0.375,0.625,3.0,1.375,1.6249999999999998,9.0,1303481,-63.51671409096105,-5.427568180894083,-64.0,-4.0,-64.0,64.0,1.0
-------------X------XX----OOOX----XOO-X---XOO------------------- X;,1,50,7,7,0,1,-16,0,64,5.25,0.7499999999999999,0.7499999999999999,3.2499999999999996,4.0,9.75,0.25,0.25,1.75,2.0,0.7499999999999999,3.2499999999999996,4.0,560388,-63.61342141516235,-5.1165406825271065,-64.0,-4.0,-64.0,64.0,1.0
-----------------X--OXX---XOOX----OOO-----XXO------------------- X;,1,50,7,7,0,0,-16,0,64,5.5,0.5000000000000001,1.0,1.0,5.999999999999999,10.0,0.0,0.5,1.5,2.0,1.0,1.0,5.999999999999999,440773,-63.758143080451845,-4.68191109709533,-64.0,-4.0,-64.0,64.0,1.0
-------------X----X-XX----XOOO----XOO-----XOO------------------- X;,1,50,7,7,0,0,-16,0,64,6.374999999999999,0.6250000000000001,0.6250000000000001,0.37499999999999994,5.999999999999999,10.875,0.125,0.125,0.875,2.0,0.6250000000000001,0.37499999999999994,5.999999999999999,384371,-63.595281641955296,-5.162897304947563,-64.0,-4.0,-64.0,64.0,1.0
-------------X----OXXX----OOOO----XXO-----X-O------------------- X;,1,50,7,7,0,0,-16,0,64,1.375,0.12500000000000003,0.6250000000000001,3.875,8.000000000000002,10.875,0.625,0.125,0.375,2.0,0.6250000000000001,3.875,8.000000000000002,920453,-63.619128841994105,-4.7729172483548865,-64.0,-4.0,-64.0,64.0,1.0
-------------X------XX----OOOX----XOXX----XOO------------------- X;,1,50,8,6,2,0,-16,0,64,2.25,0.25,1.2500000000000002,3.2499999999999996,7.000000000000001,11.25,0.25,0.25,1.25,1.0,1.2500000000000002,3.2499999999999996,7.000000000000001,576940,-63.37856969528894,-5.602991645578396,-64.0,-4.0,-64.0,64.0,1.0
-------------X---X--XX----XOOO----XOO-----XOO------------------- X;,1,50,7,7,0,0,-18,0,64,5.5,1.0,0.5000000000000001,1.0,5.999999999999999,10.0,0.5,0.0,1.5,2.0,0.5000000000000001,1.0,5.999999999999999,405513,-63.58337710504966,-5.427742143901675,-64.0,-4.0,-64.0,64.0,1.0
-------------------OXX-----OOO----XXOXX--XXO-------------------- X;,1,50,8,6,2,0,-18,0,64,2.25,0.7499999999999999,0.7499999999999999,2.25,8.000000000000002,9.75,0.25,0.25,1.75,2.0,0.7499999999999999,2.25,8.000000000000002,514722,-63.60162961754112,-5.490210249416189,-64.0,-4.0,-64.0,64.0,1.0
------------------XXX------OO-----XOOXX--XXOO------------------- X;,1,50,8,6,2,0,-22,0,64,5.749999999999999,0.25,0.7499999999999999,0.25,7.000000000000001,9.75,0.25,0.75,0.25,3.0,0.7499999999999999,0.25,7.000000000000001,56071,-63.15728273082342,-6.877958302866009,-64.0,-4.0,-64.0,64.0,1.0
-------------------OXX-----OOO----XXOXX--XX-O------------------- X;,1,50,8,6,2,0,-24,0,64,2.25,2.25,0.7499999999999999,2.75,5.999999999999999,9.75,0.75,0.25,1.25,2.0,0.7499999999999999,2.75,5.999999999999999,118762,-63.268924403428706,-5.800929590272983,-64.0,-4.0,-64.0,64.0,1.0
-----------X------OXX------OO-----XXOXX--XX-O------------------- X;,1,50,9,5,4,0,-24,0,64,2.75,0.25,0.25,2.75,8.000000000000002,8.75,0.25,0.25,0.75,4.0,0.25,2.75,8.000000000000002,65662,-63.14787852943864,-5.9360056044592,-64.0,-4.0,-64.0,64.0,1.0
----------X--------X-XX--XXOXX-----OO-----OOO------------------- X;,1,50,8,6,2,0,-26,0,64,1.7500000000000002,0.7499999999999999,1.2500000000000002,1.2500000000000002,9.0,8.75,0.75,0.25,1.25,3.0,1.2500000000000002,1.2500000000000002,9.0,121170,-63.18438557398696,-5.9272922340513325,-64.0,-4.0,-64.0,64.0,1.0
----------X--------XX------OX-----XOOXX--XXOO------------------- X;,1,50,9,5,4,0,-26,0,64,2.3749999999999996,0.6250000000000001,0.6250000000000001,1.375,9.0,9.375,0.625,0.625,0.375,3.0,0.6250000000000001,1.375,9.0,65445,-63.26830162732065,-5.96192222476889,-64.0,-4.0,-64.0,64.0,1.0
------------X------X-XX--XXOXX-----OO-----OOO------------------- X;,1,50,8,6,2,0,-28,0,64,1.7500000000000002,0.7499999999999999,1.2500000000000002,1.2500000000000002,9.0,8.75,0.75,0.25,1.25,3.0,1.2500000000000002,1.2500000000000002,9.0,100760,-63.10571655418817,-5.903096466851926,-64.0,-4.0,-64.0,64.0,1.0
-----------X------OX-XX--XXOXX-----XO------XO------------------- X;,1,50,10,4,6,0,-28,0,64,1.7500000000000002,0.25,0.25,5.749999999999999,5.999999999999999,8.75,0.25,0.25,0.75,4.0,0.25,5.749999999999999,5.999999999999999,72178,-62.81734046385325,-6.486297763861565,-64.0,-4.0,-64.0,64.0,1.0
-----------------X---XX---XOOOO----XXO-----XOO------------------ X;,1,50,7,7,0,0,-12,0,64,0.7499999999999999,1.2500000000000002,0.7499999999999999,1.2500000000000002,10.000000000000002,8.75,0.25,0.75,0.25,4.0,0.7499999999999999,1.2500000000000002,10.000000000000002,1548121,-63.59492184396439,-5.38841602174507,-64.0,-4.0,-64.0,64.0,1.0
----------X-------OXX------OOO----XOOX---XX---X----------------- X;,1,50,8,6,2,0,-20,0,64,6.25,0.25,0.25,1.2500000000000002,5.999999999999999,9.25,0.25,0.25,0.25,4.0,0.25,1.2500000000000002,5.999999999999999,479292,-63.71741652270432,-5.032552181133839,-64.0,-4.0,-64.0,64.0,1.0
-----------------X-X-XX---XXOOO----XO------XOO------------------ X;,1,50,8,6,2,0,-24,0,64,0.7499999999999999,1.2500000000000002,0.7499999999999999,1.2500000000000002,10.000000000000002,8.75,0.25,0.75,0.25,4.0,0.7499999999999999,1.2500000000000002,10.000000000000002,412107,-63.157616832521654,-6.979915410318194,-64.0,-4.0,-64.0,64.0,1.0
-----------------XX---X---XOOX-----OOO---XXXX------------------- X;,1,50,9,5,4,0,-24,0,64,7.249999999999999,0.25,1.2500000000000002,0.25,5.000000000000001,9.25,0.25,1.25,0.25,3.0,1.2500000000000002,0.25,5.000000000000001,119651,-63.191331455650186,-5.705760921346249,-64.0,-4.0,-64.0,64.0,1.0
----------X------XXX-O----XOOX-----OO-----XO-O------------------ X;,1,50,7,7,0,1,-16,0,64,5.000000000000001,0.5000000000000001,0.5000000000000001,1.0,7.000000000000001,10.5,0.0,0.0,0.5,3.0,0.5000000000000001,1.0,7.000000000000001,613172,-63.80026159054882,-4.675285238073493,-64.0,-4.0,-64.0,64.0,1.0
-----------------XOOOX----XXOXX----XO------X-O------------------ X;,1,50,8,6,2,0,-16,0,64,0.6250000000000001,0.37499999999999994,1.375,2.625,9.0,9.625,0.375,0.375,0.625,3.0,1.375,2.625,9.0,913375,-63.762866292596144,-5.05088052552347,-64.0,-4.0,-64.0,64.0,1.0
-----------------XOOOXX---XOOX-----XX------X-O------------------ X;,1,50,8,6,2,0,-22,0,64,0.875,0.12500000000000003,1.6249999999999998,2.3749999999999996,9.0,9.875,0.125,0.625,0.375,3.0,1.6249999999999998,2.3749999999999996,9.0,232257,-63.33559806593558,-6.008266704555729,-64.0,-4.0,-64.0,64.0,1.0
-----------------XOX-X---OOOXX-----XXX-----X-O------------------ X;,1,50,9,5,4,0,-26,0,64,2.625,0.37499999999999994,0.37499999999999994,3.6250000000000004,7.000000000000001,9.625,0.375,0.375,0.625,3.0,0.37499999999999994,3.6250000000000004,7.000000000000001,17928,-58.96028558679161,-11.75111557340473,-64.0,-4.0,-64.0,64.0,1.0
----------X--------X-------OXXX----OOOO---XXXO------------------ X;,1,50,8,6,2,0,-18,0,64,2.25,1.7500000000000002,1.2500000000000002,2.75,5.999999999999999,8.75,0.25,0.75,0.25,4.0,1.2500000000000002,2.75,5.999999999999999,370741,-63.45145532865262,-5.755435735459526,-64.0,-4.0,-64.0,64.0,1.0
------------------X---X---XOOX----XOOO---XXXX------------------- X;,1,50,9,5,4,0,-18,0,64,7.5,1.0,0.5000000000000001,1.0,4.0,10.0,0.5,1.0,0.5,2.0,0.5000000000000001,1.0,4.0,236196,-63.28099544446138,-5.597232806652102,-64.0,-4.0,-64.0,64.0,1.0
-------------X-----XXX-----XOOO---XOOX---X---X------------------ X;,1,50,9,5,4,0,-22,0,64,3.7500000000000004,0.25,0.25,1.7500000000000002,8.000000000000002,8.75,0.25,0.25,0.75,4.0,0.25,1.7500000000000002,8.000000000000002,225281,-62.683208970130636,-7.657103794816252,-64.0,-4.0,-64.0,64.0,1.0
-----------------XOX-X----XOXX-----XOX-----XOO------------------ X;,1,50,9,5,4,0,-26,0,64,2.3749999999999996,0.6250000000000001,0.6250000000000001,6.374999999999999,4.0,10.875,0.125,0.125,0.875,2.0,0.6250000000000001,6.374999999999999,4.0,56612,-62.513424715608,-5.915353635271674,-64.0,-4.0,-64.0,64.0,1.0
-------------------X-O-----XXX----XXXXX--X--OOO----------------- X;,1,50,10,4,6,0,-20,0,64,6.25,0.7499999999999999,1.2500000000000002,0.7499999999999999,5.000000000000001,8.75,1.25,0.75,0.25,3.0,1.2500000000000002,0.7499999999999999,5.000000000000001,359372,-60.98251394098594,-13.43117438197745,-64.0,-4.0,-64.0,64.0,1.0
-----------------X---XXX--XXXOX---OOO------X-O------------------ X;,1,50,9,5,4,0,-20,0,64,0.7499999999999999,2.25,1.2500000000000002,1.7500000000000002,8.000000000000002,7.75,0.25,1.25,0.75,4.0,1.2500000000000002,1.7500000000000002,8.000000000000002,330827,-63.792465548458864,-4.712336054796011,-64.0,-4.0,-64.0,64.0,1.0
---------------X-XO--XX---XOXXX----XO------X-O------------------ X;,1,50,10,4,6,0,-30,0,64,2.125,0.37499999999999994,0.875,6.625000000000001,4.0,8.125,0.375,0.875,0.625,4.0,0.875,6.625000000000001,4.0,166766,-63.04829521605124,-5.892915822169987,-64.0,-4.0,-64.0,64.0,1.0
-------------------XXO-----XX-----XXXOX--X---OO------O---------- X;,1,50,9,5,4,0,-32,0,64,5.749999999999999,0.7499999999999999,0.7499999999999999,1.7500000000000002,5.000000000000001,8.25,0.25,0.25,0.25,5.0,0.7499999999999999,1.7500000000000002,5.000000000000001,211646,-63.026563223495835,-5.908904491462159,-64.0,-4.0,-64.0,64.0,1.0
----------O---X----O-X-----XO-----XXXOX--X---XO----------------- X;,1,50,9,5,4,0,-26,0,64,2.625,0.37499999999999994,0.37499999999999994,3.6250000000000004,7.000000000000001,7.625,0.375,0.375,0.625,5.0,0.37499999999999994,3.6250000000000004,7.000000000000001,387314,-63.582147818049435,-6.6064226957972085,-64.0,-4.0,-64.0,64.0,1.0
--------------X--X---XX---XXXOX---OOO------X-O------------------ X;,1,50,9,5,4,0,-38,0,64,0.875,2.125,1.1249999999999998,1.875,8.000000000000002,7.875,0.125,1.125,0.875,4.0,1.1249999999999998,1.875,8.000000000000002,193930,-62.930789460114475,-8.16076934976538,-64.0,-4.0,-64.0,64.0,1.0
------------------XXXO----XOOO---XXXOX-----O-------------------- X;,1,50,8,6,2,2,-16,0,64,2.25,0.25,0.25,3.2499999999999996,8.000000000000002,11.25,0.25,0.25,0.25,2.0,0.25,3.2499999999999996,8.000000000000002,924995,-63.36599224860675,-5.949368374964189,-64.0,-4.0,-64.0,64.0,1.0
-----------------XXXXO----XOOO----XXOX-----O-------------------- X;,1,50,8,6,2,1,-16,0,64,2.25,0.25,0.25,3.2499999999999996,8.000000000000002,11.25,0.25,0.25,0.25,2.0,0.25,3.2499999999999996,8.000000000000002,1001940,-63.45001896321137,-5.7667525001497095,-64.0,-4.0,-64.0,64.0,1.0
