game,ply,side_to_move,n_empties,disc_diff_black_white,a1_minus_energy,edax_score_shallow,edax_score_deep,depth_gap
12,12,1,48,-2,2.75,0,-2,2
12,13,-1,47,1,2.125,2,2,0
12,14,1,46,-4,3.375,-4,-4,0
12,15,-1,45,-1,1.7500000000000002,5,3,2
12,16,1,44,-4,3.375,-3,-4,1
12,17,-1,43,1,2.9999999999999996,5,2,3
12,18,1,42,-2,2.3749999999999996,-5,-3,2
12,19,-1,41,7,8.75,6,3,3
12,20,1,40,4,8.375,-4,-1,3
12,21,-1,39,7,8.75,9,-1,10
12,22,1,38,0,7.375,-3,-1,2
12,23,-1,37,3,9.0,3,-1,4
12,24,1,36,0,9.375,-3,-1,2
12,25,-1,35,7,13.5,2,-2,4
12,26,1,34,0,8.125,-2,-1,1
12,27,-1,33,3,7.5,3,-2,5
12,28,1,32,-10,3.875,6,-3,9
12,29,-1,31,-3,2.625,-3,0,3
12,30,1,30,-12,5.25,1,-2,3
12,31,-1,29,-5,2.125,1,2,1
12,32,1,28,-10,6.499999999999999,4,-2,6
12,33,-1,27,-7,7.125,-1,2,3
12,34,1,26,-10,9.249999999999998,3,-2,5
12,35,-1,25,1,2.625,0,2,2
12,36,1,24,-4,4.750000000000001,5,6,1
12,37,-1,23,3,4.375,-5,-6,1
12,38,1,22,-4,7.749999999999999,14,20,6
12,39,-1,21,-1,6.875,-6,-20,14
12,40,1,20,-8,7.5,9,20,11
12,41,-1,19,-5,6.374999999999999,-9,-20,11
12,42,1,18,-20,19.250000000000004,7,20,13
12,43,-1,17,-13,13.875,-5,-20,15
12,44,1,16,-20,13.25,8,22,14
12,45,-1,15,-9,13.875,1,-22,23
12,46,1,14,-12,14.749999999999998,4,24,20
12,47,-1,13,-1,16.125,-4,-24,20
12,48,1,12,-12,26.249999999999996,6,30,24
12,49,-1,11,-9,26.625000000000004,-1,8,9
12,50,1,10,-18,27.5,-2,-8,6
12,51,-1,9,-11,30.25,6,8,2
12,52,1,8,-16,28.000000000000004,11,12,1
12,53,-1,7,-13,29.749999999999996,-1,-12,11
12,54,1,6,-20,32.00000000000001,5,16,11
12,55,-1,5,-17,30.624999999999996,-6,-16,10
12,56,1,4,-24,27.374999999999996,14,20,6
12,57,-1,3,-15,23.124999999999996,-28,-20,8
12,58,1,2,-28,22.999999999999996,20,20,0
12,59,-1,1,-5,16.249999999999996,-20,-20,0
12,60,1,1,-5,16.249999999999996,20,20,0
12,61,-1,0,20,21.5,-20,-20,0
13,0,1,60,0,0.0,-4,-1,3
13,1,-1,59,3,1.1249999999999998,4,-1,5
13,2,1,58,0,0.37499999999999994,-2,0,2
13,3,-1,57,3,1.7500000000000002,2,-1,3
13,4,1,56,-2,0.37499999999999994,0,0,0
13,5,-1,55,1,0.5000000000000001,4,-1,5
13,6,1,54,-4,4.875000000000001,-1,0,1
13,7,-1,53,1,5.625,3,0,3
13,8,1,52,-2,5.25,1,-1,2
13,9,-1,51,3,1.375,2,2,0
13,10,1,50,-2,2.75,-1,-2,1
13,11,-1,49,1,2.3749999999999996,6,0,6
13,12,1,48,-2,2.9999999999999996,3,2,1
13,13,-1,47,3,2.3749999999999996,2,-5,7
13,14,1,46,0,2.5000000000000004,4,2,2
13,15,-1,45,5,1.875,-1,-4,3
13,16,1,44,2,2.5000000000000004,1,2,1
13,17,-1,43,5,2.875,-3,-4,1
13,18,1,42,-4,3.5,2,2,0
13,19,-1,41,1,4.750000000000001,-2,-3,1
13,20,1,40,-2,3.1250000000000004,-1,2,3
13,21,-1,39,3,8.000000000000002,5,2,3
13,22,1,38,-2,3.7500000000000004,-7,-4,3
13,23,-1,37,1,6.625000000000001,6,2,4
13,24,1,36,-4,5.749999999999999,-2,0,2
13,25,-1,35,1,7.875,3,-2,5
13,26,1,34,-2,4.750000000000001,-2,-1,1
13,27,-1,33,5,11.875,3,-2,5
13,28,1,32,-2,11.5,6,4,2
13,29,-1,31,3,11.75,-5,-1,4
13,30,1,30,0,13.124999999999998,8,-4,12
13,31,-1,29,3,13.5,-3,6,9
13,32,1,28,0,10.625000000000002,3,-6,9
13,33,-1,27,5,9.0,8,12,4
13,34,1,26,-8,8.125,-3,-12,9
13,35,-1,25,-1,3.5,11,14,3
13,36,1,24,-4,4.125000000000001,-12,-14,2
13,37,-1,23,1,4.0,14,14,0
13,38,1,22,-4,2.3749999999999996,-13,-14,1
13,39,-1,21,3,2.5000000000000004,16,18,2
13,40,1,20,-2,1.875,-16,-18,2
13,41,-1,19,5,4.125000000000001,33,32,1
13,42,1,18,-4,1.7500000000000002,-25,-32,7
13,43,-1,17,7,6.125,32,32,0
13,44,1,16,-4,7.749999999999999,-26,-32,6
13,45,-1,15,1,5.999999999999999,30,32,2
13,46,1,14,-2,6.875,-22,-20,2
13,47,-1,13,7,4.0,25,24,1
13,48,1,12,0,5.125000000000001,-25,-24,1
13,49,-1,11,7,3.5,30,26,4
13,50,1,10,-2,8.75,-26,-26,0
13,51,-1,9,1,10.625000000000002,28,26,2
13,52,1,8,-2,14.375,-20,-22,2
13,53,-1,7,3,16.500000000000004,33,22,11
13,54,1,6,-16,24.75,-35,-22,13
13,55,-1,5,-7,25.125000000000004,36,22,14
13,56,1,4,-14,31.375,-28,-22,6
13,57,-1,4,-14,31.375,28,22,6
13,58,1,3,-21,30.0,-22,-22,0
13,59,-1,2,-12,18.750000000000004,22,22,0
13,60,1,1,-17,25.625,-22,-22,0
13,61,-1,1,-17,25.625,22,22,0
13,62,1,0,-22,27.5,-22,-22,0
14,0,1,60,0,0.0,-4,-1,3
14,1,-1,59,3,1.1249999999999998,4,-1,5
14,2,1,58,0,0.0,-2,0,2
14,3,-1,57,3,1.1249999999999998,5,1,4
14,4,1,56,-2,1.0,-3,-1,2
14,5,-1,55,1,0.12500000000000003,6,1,5
14,6,1,54,-2,1.375,-4,-2,2
14,7,-1,53,1,0.7499999999999999,5,1,4
14,8,1,52,-2,1.0,0,-2,2
14,9,-1,51,1,2.125,1,1,0
14,10,1,50,-2,2.25,-2,-2,0
14,11,-1,49,1,2.125,2,0,2
14,12,1,48,-2,2.5000000000000004,0,-3,3
14,13,-1,47,1,2.125,3,2,1
14,14,1,46,-4,3.375,-4,-2,2
14,15,-1,45,1,3.2499999999999996,4,2,2
14,16,1,44,-2,2.875,-4,-4,0
14,17,-1,43,7,9.499999999999998,4,2,2
14,18,1,42,4,8.625,-3,-4,1
14,19,-1,41,7,9.499999999999998,7,2,5
14,20,1,40,0,7.625000000000001,-2,-4,2
14,21,-1,39,3,9.0,2,2,0
14,22,1,38,0,10.125,-3,-4,1
14,23,-1,37,5,10.000000000000002,6,2,4
14,24,1,36,-4,2.75,3,-3,6
14,25,-1,35,-1,4.625,1,1,0
14,26,1,34,-6,2.9999999999999996,0,-3,3
14,27,-1,33,-3,3.1250000000000004,0,1,1
14,28,1,32,-10,4.750000000000001,-2,-2,0
14,29,-1,31,-5,2.3749999999999996,3,1,2
14,30,1,30,-8,2.25,-3,-2,1
14,31,-1,29,-1,1.875,5,2,3
14,32,1,28,-8,3.2499999999999996,-3,-2,1
14,33,-1,27,-3,4.875000000000001,5,2,3
14,34,1,26,-16,9.75,2,0,2
14,35,-1,25,-11,8.625,1,2,1
14,36,1,24,-18,10.25,3,-4,7
14,37,-1,23,-13,6.125,-2,26,28
14,38,1,22,-24,16.249999999999996,2,-26,28
14,39,-1,21,-21,14.375,-1,28,29
14,40,1,20,-26,19.75,-7,-28,21
14,41,-1,19,-23,18.5,7,28,21
14,42,1,18,-26,19.874999999999996,1,-22,23
14,43,-1,17,-23,17.999999999999996,4,26,22
14,44,1,16,-26,18.249999999999996,-7,-26,19
14,45,-1,15,-23,18.125000000000004,16,62,46
14,46,1,14,-36,27.874999999999996,-11,-24,13
14,47,-1,13,-27,20.625,16,24,8
14,48,1,12,-40,29.875000000000004,-16,-20,4
14,49,-1,11,-31,19.500000000000004,16,20,4
14,50,1,10,-36,24.875,-13,-20,7
14,51,-1,9,-27,16.500000000000004,21,20,1
14,52,1,8,-40,30.125,-17,-20,3
14,53,-1,7,-35,23.999999999999996,21,20,1
14,54,1,6,-40,28.875,-20,-20,0
14,55,-1,5,-31,20.125000000000004,20,20,0
14,56,1,4,-46,40.87499999999999,-24,-20,4
14,57,-1,3,-37,28.000000000000004,25,20,5
14,58,1,3,-37,28.000000000000004,-25,-20,5
14,59,-1,2,-26,26.750000000000004,20,20,0
14,60,1,1,-29,25.625,-20,-20,0
14,61,-1,0,-20,16.500000000000004,20,20,0
15,0,1,60,0,0.0,-4,-1,3
15,1,-1,59,3,1.1249999999999998,4,-1,5
15,2,1,58,0,0.0,-2,0,2
15,3,-1,57,3,1.2500000000000002,5,0,5
15,4,1,56,0,0.37499999999999994,-1,-1,0
15,5,-1,55,3,1.2500000000000002,3,0,3
15,6,1,54,0,0.37499999999999994,1,-1,2
15,7,-1,53,3,2.125,2,0,2
15,8,1,52,0,0.37499999999999994,-1,-2,1
15,9,-1,51,5,1.4999999999999998,3,3,0
15,10,1,50,0,0.6250000000000001,0,-4,4
15,11,-1,49,5,4.499999999999999,2,3,1
15,12,1,48,2,4.875000000000001,0,-4,4
15,13,-1,47,7,5.000000000000001,7,3,4
15,14,1,46,4,4.625,-5,-3,2
15,15,-1,45,11,8.000000000000002,7,3,4
15,16,1,44,8,7.625000000000001,-2,-2,0
15,17,-1,43,11,9.499999999999998,4,3,1
15,18,1,42,8,7.875,-2,-4,2
15,19,-1,41,13,8.000000000000002,10,2,8
15,20,1,40,10,7.375,-5,-4,1
15,21,-1,39,15,8.5,4,1,3
15,22,1,38,4,1.6249999999999998,4,3,1
15,23,-1,37,7,4.25,0,-3,3
15,24,1,36,-2,5.625,2,4,2
15,25,-1,35,5,2.9999999999999996,4,-2,6
15,26,1,34,0,5.125000000000001,2,1,1
15,27,-1,33,5,2.9999999999999996,1,-3,4
15,28,1,32,0,2.125,5,0,5
15,29,-1,31,3,1.7500000000000002,-2,-2,0
15,30,1,30,-6,4.125000000000001,10,2,8
15,31,-1,29,-1,4.875000000000001,-7,-2,5
15,32,1,28,-4,4.750000000000001,8,2,6
15,33,-1,27,-1,4.875000000000001,0,2,2
15,34,1,26,-4,5.25,4,-2,6
15,35,-1,25,7,8.375,12,8,4
15,36,1,24,4,6.75,-11,-8,3
15,37,-1,23,7,7.000000000000001,12,8,4
15,38,1,22,2,5.125000000000001,-6,-6,0
15,39,-1,21,9,8.000000000000002,14,12,2
15,40,1,20,2,2.75,-8,-12,4
15,41,-1,19,7,4.875000000000001,20,12,8
15,42,1,18,4,4.499999999999999,-18,-12,6
15,43,-1,17,15,10.375000000000002,21,12,9
15,44,1,16,12,9.0,-21,-10,11
15,45,-1,15,17,9.249999999999998,21,10,11
15,47,-1,14,14,8.625,13,10,3
15,48,1,13,7,9.0,-10,-10,0
15,49,-1,12,14,10.625000000000002,16,10,6
15,50,1,11,9,6.875,-9,-10,1
15,51,-1,10,16,10.25,13,10,3
15,52,1,9,9,5.125000000000001,-8,-10,2
15,53,-1,8,14,8.875,13,12,1
15,54,1,7,7,6.125,-9,-12,3
15,55,-1,6,10,5.749999999999999,8,12,4
15,56,1,5,5,5.625,-1,-4,3
15,57,-1,4,12,7.375,0,4,4
15,58,1,3,5,6.499999999999999,1,-4,5
15,59,-1,3,5,6.499999999999999,-1,4,5
15,60,1,2,0,7.875,-4,-4,0
15,61,-1,1,5,6.25,4,4,0
15,62,1,0,-4,9.499999999999998,-4,-4,0
16,0,1,60,0,0.0,-4,-1,3
16,1,-1,59,3,1.1249999999999998,4,-1,5
16,2,1,58,0,0.0,-3,2,5
16,3,-1,57,3,1.1249999999999998,4,-6,10
16,4,1,56,0,1.2500000000000002,1,6,5
16,5,-1,55,3,1.375,4,-7,11
16,6,1,54,-2,0.6250000000000001,0,6,6
16,7,-1,53,1,1.4999999999999998,4,-3,7
16,8,1,52,-4,1.6249999999999998,3,2,1
16,9,-1,51,-1,2.0000000000000004,2,-1,3
16,10,1,50,-4,4.875000000000001,2,0,2
16,11,-1,49,-1,2.0000000000000004,-2,-2,0
16,12,1,48,-4,1.6249999999999998,3,5,2
16,13,-1,47,1,1.0,-2,-7,5
16,14,1,46,-2,1.2500000000000002,6,5,1
16,15,-1,45,1,1.4999999999999998,-6,-6,0
16,16,1,44,-4,1.375,5,5,0
16,17,-1,43,1,2.25,-4,-3,1
16,18,1,42,-6,6.875,3,1,2
16,19,-1,41,1,10.000000000000002,-1,-2,1
16,20,1,40,-2,8.625,4,-1,5
16,21,-1,39,3,8.5,1,-2,3
16,22,1,38,0,7.375,2,0,2
16,23,-1,37,3,5.999999999999999,5,-2,7
16,24,1,36,-2,5.125000000000001,-5,-1,4
16,25,-1,35,1,5.25,4,1,3
16,26,1,34,-8,3.1250000000000004,1,2,1
16,27,-1,33,-5,2.9999999999999996,2,-1,3
16,28,1,32,-8,3.6250000000000004,1,0,1
16,29,-1,31,-5,2.0000000000000004,8,4,4
16,30,1,30,-8,2.125,-3,-10,7
16,31,-1,29,-3,2.5000000000000004,7,10,3
16,32,1,28,-6,2.3749999999999996,-10,-10,0
16,33,-1,27,-3,3.5,11,10,1
16,34,1,26,-10,5.125000000000001,-7,-10,3
16,35,-1,25,-1,1.2500000000000002,11,10,1
16,36,1,24,-8,2.3749999999999996,-13,-10,3
16,37,-1,23,3,4.25,12,10,2
16,38,1,22,0,3.6250000000000004,-10,-10,0
16,39,-1,21,5,4.750000000000001,11,20,9
16,40,1,20,0,2.5000000000000004,-8,-20,12
16,41,-1,19,11,7.375,17,22,5
16,42,1,18,2,3.2499999999999996,-11,-22,11
16,43,-1,17,5,6.499999999999999,16,22,6
16,44,1,16,2,6.625000000000001,-14,-22,8
16,45,-1,15,5,7.875,19,22,3
16,46,1,14,2,7.249999999999999,-16,-22,6
16,47,-1,13,5,8.5,18,22,4
16,48,1,12,0,8.125,-19,-22,3
16,49,-1,11,13,8.5,22,22,0
16,50,1,10,2,9.249999999999998,-22,-22,0
16,51,-1,9,5,8.375,24,22,2
16,52,1,8,-2,8.75,-15,-22,7
16,53,-1,7,9,4.0,25,22,3
16,54,1,6,0,1.375,-21,-18,3
16,55,-1,5,3,1.6249999999999998,24,18,6
16,56,1,4,-2,1.2500000000000002,-17,-18,1
16,57,-1,3,3,2.125,14,18,4
16,58,1,2,-12,3.5,-18,-18,0
16,59,-1,1,-7,2.25,18,18,0
16,60,1,0,-18,11.0,-18,-18,0
17,0,1,60,0,0.0,-4,-1,3
17,1,-1,59,3,1.1249999999999998,4,-1,5
17,2,1,58,0,0.0,-2,0,2
17,3,-1,57,3,1.2500000000000002,5,0,5
17,4,1,56,0,0.0,-2,3,5
17,5,-1,55,3,1.1249999999999998,1,-4,5
17,6,1,54,-2,0.25,3,1,2
17,7,-1,53,1,1.1249999999999998,3,-3,6
17,8,1,52,-2,2.25,3,3,0
17,9,-1,51,1,4.625,-1,-2,1
17,10,1,50,-2,6.374999999999999,1,1,0
17,11,-1,49,1,5.000000000000001,5,1,4
17,12,1,48,-2,2.625,-3,-2,1
17,13,-1,47,1,1.4999999999999998,3,3,0
17,14,1,46,-6,4.875000000000001,-2,-5,3
17,15,-1,45,-3,4.125000000000001,2,4,2
17,16,1,44,-6,4.750000000000001,-2,-5,3
17,17,-1,43,3,0.37499999999999994,5,5,0
17,18,1,42,-2,1.7500000000000002,-1,-7,6
17,19,-1,41,1,1.375,2,5,3
17,20,1,40,-4,3.2499999999999996,-3,-6,3
17,21,-1,39,-1,4.125000000000001,4,6,2
17,22,1,38,-4,3.2499999999999996,1,-5,6
17,23,-1,37,-1,2.125,1,3,2
17,24,1,36,-4,2.5000000000000004,4,4,0
17,25,-1,35,-1,2.125,4,3,1
17,26,1,34,-6,2.9999999999999996,1,0,1
17,27,-1,33,-3,2.625,4,0,4
17,28,1,32,-6,2.75,-4,-2,2
17,29,-1,31,-1,2.875,5,3,2
17,30,1,30,-4,3.5,0,-4,4
17,31,-1,29,3,3.875,8,8,0
17,32,1,28,-2,4.499999999999999,-7,-6,1
17,33,-1,27,7,5.125000000000001,9,6,3
17,34,1,26,4,4.0,-10,-6,4
17,35,-1,25,13,10.375000000000002,8,6,2
17,36,1,24,10,9.249999999999998,0,6,6
17,37,-1,23,13,9.625,0,-6,6
17,38,1,22,10,8.25,4,8,4
17,39,-1,21,15,9.875,-6,-8,2
17,40,1,20,4,7.625000000000001,9,8,1
17,41,-1,19,11,11.75,-6,2,8
17,42,1,18,6,7.625000000000001,5,14,9
17,43,-1,17,15,14.0,-6,-14,8
17,44,1,16,12,12.125,5,20,15
17,45,-1,15,19,12.375,-3,-20,17
17,46,1,14,16,12.25,7,24,17
17,47,-1,13,21,13.625,-4,-24,20
17,48,1,12,14,11.75,3,24,21
17,49,-1,11,19,16.875,-3,-24,21
17,50,1,10,6,13.25,12,24,12
17,51,-1,9,17,9.625,-14,-24,10
17,52,1,8,8,4.375,17,24,7
17,53,-1,7,19,10.625000000000002,-7,-24,17
17,54,1,6,16,10.375000000000002,22,24,2
17,55,-1,5,29,17.0,-23,-24,1
17,56,1,4,14,9.875,27,24,3
17,57,-1,3,25,16.125,-24,-24,0
17,58,1,2,12,8.875,24,24,0
17,59,-1,1,27,15.750000000000002,-24,-24,0
17,60,1,0,24,12.999999999999998,24,24,0
18,0,1,60,0,0.0,-4,-1,3
18,1,-1,59,3,1.1249999999999998,4,-1,5
18,2,1,58,0,0.0,-2,0,2
18,3,-1,57,3,1.1249999999999998,5,1,4
18,4,1,56,0,0.37499999999999994,-1,5,6
18,5,-1,55,3,1.7500000000000002,0,-8,8
18,6,1,54,-4,1.375,4,5,1
18,7,-1,53,-1,1.1249999999999998,-2,-8,6
18,8,1,52,-4,1.2500000000000002,3,7,4
18,9,-1,51,-1,1.375,-2,-9,7
18,10,1,50,-4,1.4999999999999998,6,6,0
18,11,-1,49,1,1.375,-4,-9,5
18,12,1,48,-2,0.7499999999999999,8,8,0
18,13,-1,47,1,1.875,-5,-9,4
18,14,1,46,-4,2.5000000000000004,7,9,2
18,15,-1,45,-1,3.875,-9,-7,2
18,16,1,44,-10,5.749999999999999,14,5,9
18,17,-1,43,-7,4.625,-8,-6,2
18,18,1,42,-10,7.749999999999999,9,5,4
18,19,-1,41,-1,5.375,-6,-7,1
18,20,1,40,-6,6.75,5,7,2
18,21,-1,39,1,5.375,-2,-9,7
18,22,1,38,-2,3.7500000000000004,12,6,6
18,23,-1,37,1,3.375,-4,-6,2
18,24,1,36,-4,2.75,11,12,1
18,25,-1,35,-1,1.375,-5,-5,0
18,26,1,34,-10,2.75,14,8,6
18,27,-1,33,-7,4.0,-7,-9,2
18,28,1,32,-10,5.125000000000001,7,8,1
18,29,-1,31,-7,4.0,-2,-9,7
18,30,1,30,-10,5.125000000000001,6,8,2
18,31,-1,29,-7,3.5,-3,-8,5
18,32,1,28,-16,7.875,4,8,4
18,33,-1,27,-13,7.000000000000001,0,-4,4
18,34,1,26,-16,7.875,2,4,2
18,35,-1,25,-7,4.625,-2,-4,2
18,36,1,24,-14,6.75,6,8,2
18,37,-1,23,-11,4.625,-5,-2,3
18,38,1,22,-14,6.75,6,2,4
18,39,-1,21,-5,5.125000000000001,1,4,3
18,40,1,20,-10,7.5,-1,-4,3
18,41,-1,19,-5,5.625,6,4,2
18,42,1,18,-14,8.25,-6,-4,2
18,43,-1,17,-7,6.125,10,4,6
18,44,1,16,-10,10.25,-7,-4,3
18,45,-1,15,1,2.625,7,4,3
18,46,1,14,-8,4.499999999999999,3,-4,7
18,47,-1,13,-1,11.75,-1,4,5
18,48,1,12,-6,13.5,5,20,15
18,49,-1,11,-1,11.125,-3,-20,17
18,50,1,10,-12,11.0,3,22,19
18,51,-1,9,-5,10.25,-6,-22,16
18,52,1,8,-18,7.5,8,22,14
18,53,-1,7,-15,6.75,-6,-14,8
18,54,1,6,-22,11.375,10,14,4
18,55,-1,5,-19,10.125,-19,-14,5
18,56,1,4,-28,19.500000000000004,23,14,9
18,57,-1,3,-15,13.75,-22,-14,8
18,58,1,3,-15,13.75,22,14,8
18,59,-1,2,-6,5.375,-14,-14,0
18,60,1,2,-6,5.375,14,14,0
18,61,-1,1,-3,7.125,-14,-14,0
18,62,1,1,-3,7.125,14,14,0
18,63,-1,0,14,12.999999999999998,-14,-14,0
19,0,1,60,0,0.0,-4,-1,3
19,1,-1,59,3,1.1249999999999998,4,-1,5
19,2,1,58,0,0.37499999999999994,-2,0,2
19,3,-1,57,3,1.7500000000000002,2,-1,3
19,4,1,56,-2,0.37499999999999994,0,0,0
19,5,-1,55,1,0.5000000000000001,3,-1,4
19,6,1,54,-2,0.6250000000000001,1,2,1
19,7,-1,53,3,0.7499999999999999,5,2,3
19,8,1,52,-2,5.125000000000001,0,5,5
19,9,-1,51,1,5.000000000000001,1,-6,7
19,10,1,50,-2,4.625,4,5,1
19,11,-1,49,1,5.5,1,-8,9
19,12,1,48,-6,5.625,11,15,4
19,13,-1,47,-3,6.25,-4,-14,10
19,14,1,46,-8,8.625,10,14,4
19,15,-1,45,-3,7.375,-12,-15,3
19,16,1,44,-6,6.25,13,14,1
19,17,-1,43,-3,5.125000000000001,-8,-11,3
19,18,1,42,-6,4.499999999999999,13,11,2
19,19,-1,41,-3,4.625,-6,-11,5
19,20,1,40,-6,4.25,9,11,2
19,21,-1,39,-3,4.499999999999999,-7,-12,5
19,22,1,38,-10,5.125000000000001,12,11,1
19,23,-1,37,-7,4.750000000000001,-10,-13,3
19,24,1,36,-16,8.125,14,11,3
19,25,-1,35,-11,4.0,-6,-12,6
19,26,1,34,-18,10.125,13,11,2
19,27,-1,33,-13,5.999999999999999,-11,-13,2
19,28,1,32,-18,7.125,11,11,0
19,29,-1,31,-11,4.499999999999999,-10,-13,3
19,30,1,30,-14,4.625,13,18,5
19,31,-1,29,-9,6.374999999999999,-12,-18,6
19,32,1,28,-14,5.000000000000001,15,22,7
19,33,-1,27,-5,6.374999999999999,-14,-24,10
19,34,1,26,-12,6.499999999999999,19,30,11
19,35,-1,25,-7,5.875000000000001,-15,-30,15
19,36,1,24,-10,9.249999999999998,21,30,9
19,37,-1,23,-7,6.374999999999999,-16,-30,14
19,38,1,22,-14,10.000000000000002,21,34,13
19,39,-1,21,-7,12.375,-12,-18,6
19,40,1,20,-12,10.5,18,22,4
19,41,-1,19,-9,11.75,-7,-12,5
19,42,1,18,-12,11.624999999999998,11,12,1
19,43,-1,17,-9,10.000000000000002,-6,-12,6
19,44,1,16,-16,10.749999999999998,9,14,5
19,45,-1,15,-7,6.125,-1,-4,3
19,46,1,14,-20,16.75,10,18,8
19,47,-1,13,-11,9.625,-7,-18,11
19,48,1,12,-14,9.249999999999998,9,22,13
19,49,-1,11,1,10.000000000000002,-11,-22,11
19,50,1,10,-2,8.875,16,22,6
19,51,-1,9,7,10.25,-15,-16,1
19,52,1,8,0,19.000000000000004,15,18,3
19,53,-1,7,5,18.625,-16,-18,2
19,54,1,6,0,22.875000000000004,15,18,3
19,55,-1,5,7,24.625,-16,-18,2
19,56,1,4,4,25.0,14,18,4
19,57,-1,3,9,26.249999999999996,-14,-18,4
19,58,1,2,6,26.874999999999996,18,18,0
19,59,-1,1,21,40.74999999999999,-18,-18,0
19,60,1,0,18,42.50000000000001,18,18,0
20,0,1,60,0,0.0,-4,-1,3
20,1,-1,59,3,1.1249999999999998,4,-1,5
20,2,1,58,0,0.0,-2,0,2
20,3,-1,57,3,1.1249999999999998,5,1,4
20,4,1,56,-2,1.0,-3,-1,2
20,5,-1,55,1,0.12500000000000003,6,1,5
20,6,1,54,-2,1.375,-4,-2,2
20,7,-1,53,1,0.7499999999999999,5,1,4
20,8,1,52,-2,1.0,0,-2,2
20,9,-1,51,1,2.125,1,1,0
20,10,1,50,-2,2.25,-2,-2,0
20,11,-1,49,1,2.3749999999999996,3,1,2
