Parsing SERVER log...
  Found 3067 SERVER activations
Parsing CLIENT log...
  Found 3069 CLIENT activations

================================================================================
BILATERAL TIMING ANALYSIS
================================================================================

Time (s)     Period (ms)  Delta (ms)   Target (ms)  Error (ms)   Status
4379.30      2000         325          1000         -675         OVERLAP
4381.31      2000         -1685        1000         -2685        OVERLAP
4381.31      2000         315          1000         -685         OVERLAP
4383.32      2000         -1695        1000         -2695        OVERLAP
4383.32      2000         315          1000         -685         OVERLAP
4385.33      2000         -1695        1000         -2695        OVERLAP
4385.33      2000         305          1000         -695         OVERLAP
4387.34      2000         -1705        1000         -2705        OVERLAP
4387.34      2000         295          1000         -705         OVERLAP
4389.34      2000         -1705        1000         -2705        OVERLAP
4389.34      2000         295          1000         -705         OVERLAP
4391.35      2000         -1715        1000         -2715        OVERLAP
4391.35      2000         285          1000         -715         OVERLAP
4393.31      2000         -1675        1000         -2675        OVERLAP
4393.31      2000         325          1000         -675         OVERLAP
4395.32      2000         -1685        1000         -2685        OVERLAP
4395.32      2000         315          1000         -685         OVERLAP
4397.33      2000         -1695        1000         -2695        OVERLAP
4397.33      2000         305          1000         -695         OVERLAP
4399.33      2000         -1695        1000         -2695        OVERLAP
4399.33      2000         305          1000         -695         OVERLAP
4401.34      2000         -1705        1000         -2705        OVERLAP
4401.34      2000         295          1000         -705         OVERLAP
4403.32      2000         -1685        1000         -2685        OVERLAP
4403.32      2000         315          1000         -685         OVERLAP
4405.33      2000         -1695        1000         -2695        OVERLAP
4405.33      2000         305          1000         -695         OVERLAP
4407.34      2000         -1705        1000         -2705        OVERLAP
4407.34      2000         295          1000         -705         OVERLAP
4409.35      2000         -1705        1000         -2705        OVERLAP
4409.35      2000         285          1000         -715         OVERLAP
4411.35      2000         -1705        1000         -2705        OVERLAP
4411.35      2000         285          1000         -715         OVERLAP
4413.36      2000         -1715        1000         -2715        OVERLAP
4413.36      2000         275          1000         -725         OVERLAP
4413.37      2000         275          1000         -725         OVERLAP
4415.32      2000         -1675        1000         -2675        OVERLAP
4415.32      2000         315          1000         -685         OVERLAP
4415.32      2000         325          1000         -675         OVERLAP
4417.33      2000         -1685        1000         -2685        OVERLAP
4417.33      2000         305          1000         -695         OVERLAP
4417.33      2000         305          1000         -695         OVERLAP
4419.34      2000         -1705        1000         -2705        OVERLAP
4419.34      2000         305          1000         -695         OVERLAP
4419.34      2000         305          1000         -695         OVERLAP
4421.34      2000         -1695        1000         -2695        OVERLAP
4421.34      2000         305          1000         -695         OVERLAP
4421.35      2000         295          1000         -705         OVERLAP
4423.36      2000         -1715        1000         -2715        OVERLAP
4423.36      2000         285          1000         -715         OVERLAP
4425.32      2000         -1675        1000         -2675        OVERLAP
4425.32      2000         325          1000         -675         OVERLAP
4427.33      2000         -1685        1000         -2685        OVERLAP
4427.33      2000         315          1000         -685         OVERLAP
4429.33      2000         -1685        1000         -2685        OVERLAP
4429.33      2000         315          1000         -685         OVERLAP
4431.34      2000         -1695        1000         -2695        OVERLAP
4431.34      2000         305          1000         -695         OVERLAP
4433.35      2000         -1705        1000         -2705        OVERLAP
4433.35      2000         295          1000         -705         OVERLAP
4435.36      2000         -1715        1000         -2715        OVERLAP
4435.36      2000         285          1000         -715         OVERLAP
4437.37      2000         -1725        1000         -2725        OVERLAP
4437.37      2000         275          1000         -725         OVERLAP
4439.32      2000         -1675        1000         -2675        OVERLAP
4439.32      2000         325          1000         -675         OVERLAP
4441.33      2000         -1685        1000         -2685        OVERLAP
4441.33      2000         315          1000         -685         OVERLAP
4443.34      2000         -1695        1000         -2695        OVERLAP
4443.34      2000         315          1000         -685         OVERLAP
4445.35      2000         -1695        1000         -2695        OVERLAP
4445.35      2000         305          1000         -695         OVERLAP
4447.36      2000         -1705        1000         -2705        OVERLAP
4447.36      2000         295          1000         -705         OVERLAP
4449.36      2000         -1705        1000         -2705        OVERLAP
4449.36      2000         295          1000         -705         OVERLAP
4451.32      2000         -1665        1000         -2665        OVERLAP
4451.32      2000         335          1000         -665         OVERLAP
4453.33      2000         -1675        1000         -2675        OVERLAP
4453.33      2000         325          1000         -675         OVERLAP
4455.34      2000         -1685        1000         -2685        OVERLAP
4455.34      2000         315          1000         -685         OVERLAP
4457.35      2000         -1695        1000         -2695        OVERLAP
4457.35      2000         305          1000         -695         OVERLAP
4459.35      2000         -1695        1000         -2695        OVERLAP
4459.35      2000         305          1000         -695         OVERLAP
4461.36      2000         -1705        1000         -2705        OVERLAP
4461.36      2000         295          1000         -705         OVERLAP
4463.34      2000         -1685        1000         -2685        OVERLAP
4463.34      2000         315          1000         -685         OVERLAP
4465.35      2000         -1695        1000         -2695        OVERLAP
4465.35      2000         305          1000         -695         OVERLAP
4467.36      2000         -1705        1000         -2705        OVERLAP
4467.36      2000         295          1000         -705         OVERLAP
4469.37      2000         -1715        1000         -2715        OVERLAP
4469.37      2000         285          1000         -715         OVERLAP
4471.37      2000         -1715        1000         -2715        OVERLAP
4471.37      2000         285          1000         -715         OVERLAP
4473.33      2000         -1675        1000         -2675        OVERLAP
4473.33      2000         325          1000         -675         OVERLAP
4475.34      2000         -1685        1000         -2685        OVERLAP
4475.34      2000         315          1000         -685         OVERLAP
4477.35      2000         -1695        1000         -2695        OVERLAP
4477.35      2000         305          1000         -695         OVERLAP
4479.36      2000         -1705        1000         -2705        OVERLAP
4479.36      2000         295          1000         -705         OVERLAP
4481.36      2000         -1705        1000         -2705        OVERLAP
4481.36      2000         295          1000         -705         OVERLAP
4483.37      2000         -1715        1000         -2715        OVERLAP
4483.37      2000         285          1000         -715         OVERLAP
4485.33      2000         -1675        1000         -2675        OVERLAP
4485.33      2000         325          1000         -675         OVERLAP
4487.34      2000         -1685        1000         -2685        OVERLAP
4487.34      2000         315          1000         -685         OVERLAP
4489.35      2000         -1695        1000         -2695        OVERLAP
4489.35      2000         305          1000         -695         OVERLAP
4491.35      2000         -1695        1000         -2695        OVERLAP
4491.35      2000         305          1000         -695         OVERLAP
4493.36      2000         -1705        1000         -2705        OVERLAP
4493.36      2000         295          1000         -705         OVERLAP
4495.37      2000         -1715        1000         -2715        OVERLAP
4495.37      2000         285          1000         -715         OVERLAP
4497.38      2000         -1725        1000         -2725        OVERLAP
4497.38      2000         275          1000         -725         OVERLAP
4499.34      2000         -1685        1000         -2685        OVERLAP
4499.34      2000         315          1000         -685         OVERLAP
4501.34      2000         -1685        1000         -2685        OVERLAP
4501.34      2000         315          1000         -685         OVERLAP
4503.35      2000         -1695        1000         -2695        OVERLAP
4503.35      2000         315          1000         -685         OVERLAP
4505.36      2000         -1695        1000         -2695        OVERLAP
4505.36      2000         305          1000         -695         OVERLAP
4507.37      2000         -1705        1000         -2705        OVERLAP
4507.37      2000         295          1000         -705         OVERLAP
4509.38      2000         -1715        1000         -2715        OVERLAP
4509.38      2000         285          1000         -715         OVERLAP
4511.33      2000         -1665        1000         -2665        OVERLAP
4511.33      2000         335          1000         -665         OVERLAP
4513.34      2000         -1675        1000         -2675        OVERLAP
4513.34      2000         325          1000         -675         OVERLAP
4515.35      2000         -1685        1000         -2685        OVERLAP
4515.35      2000         315          1000         -685         OVERLAP
4517.36      2000         -1695        1000         -2695        OVERLAP
4517.36      2000         305          1000         -695         OVERLAP
4519.37      2000         -1705        1000         -2705        OVERLAP
4519.37      2000         295          1000         -705         OVERLAP
4521.37      2000         -1705        1000         -2705        OVERLAP
4521.37      2000         295          1000         -705         OVERLAP
4523.35      2000         -1685        1000         -2685        OVERLAP
4523.35      2000         315          1000         -685         OVERLAP
4525.36      2000         -1695        1000         -2695        OVERLAP
4525.36      2000         305          1000         -695         OVERLAP
4527.37      2000         -1705        1000         -2705        OVERLAP
4527.37      2000         295          1000         -705         OVERLAP
4529.38      2000         -1705        1000         -2705        OVERLAP
4529.38      2000         285          1000         -715         OVERLAP
4531.38      2000         -1705        1000         -2705        OVERLAP
4531.38      2000         285          1000         -715         OVERLAP
4533.34      2000         -1665        1000         -2665        OVERLAP
4533.34      2000         325          1000         -675         OVERLAP
4533.35      2000         325          1000         -675         OVERLAP
4535.35      2000         -1675        1000         -2675        OVERLAP
4535.35      2000         315          1000         -685         OVERLAP
4535.35      2000         325          1000         -675         OVERLAP
4537.36      2000         -1685        1000         -2685        OVERLAP
4537.36      2000         305          1000         -695         OVERLAP
4537.36      2000         305          1000         -695         OVERLAP
4539.37      2000         -1705        1000         -2705        OVERLAP
4539.37      2000         305          1000         -695         OVERLAP
4539.37      2000         305          1000         -695         OVERLAP
4541.32      2000         -1645        1000         -2645        OVERLAP
4541.32      2000         355          1000         -645         OVERLAP
4541.33      2000         345          1000         -655         OVERLAP
4543.34      2000         -1665        1000         -2665        OVERLAP
4543.34      2000         335          1000         -665         OVERLAP
4545.35      2000         -1675        1000         -2675        OVERLAP
4545.35      2000         325          1000         -675         OVERLAP
4547.36      2000         -1685        1000         -2685        OVERLAP
4547.36      2000         315          1000         -685         OVERLAP
4549.36      2000         -1685        1000         -2685        OVERLAP
4549.36      2000         315          1000         -685         OVERLAP
4551.37      2000         -1695        1000         -2695        OVERLAP
4551.37      2000         305          1000         -695         OVERLAP
4553.33      2000         -1655        1000         -2655        OVERLAP
4553.33      2000         345          1000         -655         OVERLAP
4555.34      2000         -1665        1000         -2665        OVERLAP
4555.34      2000         335          1000         -665         OVERLAP
4557.35      2000         -1675        1000         -2675        OVERLAP
4557.35      2000         325          1000         -675         OVERLAP
4559.35      2000         -1675        1000         -2675        OVERLAP
4559.35      2000         325          1000         -675         OVERLAP
4561.36      2000         -1685        1000         -2685        OVERLAP
4561.36      2000         315          1000         -685         OVERLAP
4563.37      2000         -1695        1000         -2695        OVERLAP
4563.37      2000         315          1000         -685         OVERLAP
4565.33      2000         -1645        1000         -2645        OVERLAP
4565.33      2000         355          1000         -645         OVERLAP
4567.34      2000         -1655        1000         -2655        OVERLAP
4567.34      2000         345          1000         -655         OVERLAP
4569.34      2000         -1655        1000         -2655        OVERLAP
4569.34      2000         345          1000         -655         OVERLAP
4571.35      2000         -1665        1000         -2665        OVERLAP
4571.35      2000         335          1000         -665         OVERLAP
4573.36      2000         -1675        1000         -2675        OVERLAP
4573.36      2000         325          1000         -675         OVERLAP
4575.37      2000         -1685        1000         -2685        OVERLAP
4575.37      2000         315          1000         -685         OVERLAP
4577.38      2000         -1695        1000         -2695        OVERLAP
4577.38      2000         305          1000         -695         OVERLAP
4579.33      2000         -1645        1000         -2645        OVERLAP
4579.33      2000         355          1000         -645         OVERLAP
4581.34      2000         -1655        1000         -2655        OVERLAP
4581.34      2000         345          1000         -655         OVERLAP
4583.36      2000         -1675        1000         -2675        OVERLAP
4583.36      2000         325          1000         -675         OVERLAP
4585.38      2000         -1695        1000         -2695        OVERLAP
4585.38      2000         305          1000         -695         OVERLAP
4587.33      2000         -1645        1000         -2645        OVERLAP
4587.33      2000         355          1000         -645         OVERLAP
4589.34      2000         -1655        1000         -2655        OVERLAP
4589.34      2000         345          1000         -655         OVERLAP
4591.35      2000         -1655        1000         -2655        OVERLAP
4591.35      2000         335          1000         -665         OVERLAP
4593.36      2000         -1665        1000         -2665        OVERLAP
4593.36      2000         325          1000         -675         OVERLAP
4593.36      2000         335          1000         -665         OVERLAP
4595.37      2000         -1675        1000         -2675        OVERLAP
4595.37      2000         315          1000         -685         OVERLAP
4595.37      2000         325          1000         -675         OVERLAP
4597.37      2000         -1675        1000         -2675        OVERLAP
4597.37      2000         315          1000         -685         OVERLAP
4597.38      2000         315          1000         -685         OVERLAP
4599.38      2000         -1685        1000         -2685        OVERLAP
4599.38      2000         305          1000         -695         OVERLAP
4599.39      2000         295          1000         -705         OVERLAP
4601.34      2000         -1655        1000         -2655        OVERLAP
4601.34      2000         355          1000         -645         OVERLAP
4601.34      2000         355          1000         -645         OVERLAP
4603.35      2000         -1655        1000         -2655        OVERLAP
4603.35      2000         345          1000         -655         OVERLAP
4605.36      2000         -1665        1000         -2665        OVERLAP
4605.36      2000         335          1000         -665         OVERLAP
4607.37      2000         -1675        1000         -2675        OVERLAP
4607.37      2000         325          1000         -675         OVERLAP
4609.38      2000         -1685        1000         -2685        OVERLAP
4609.38      2000         315          1000         -685         OVERLAP
4611.39      2000         -1695        1000         -2695        OVERLAP
4611.39      2000         305          1000         -695         OVERLAP
4613.35      2000         -1655        1000         -2655        OVERLAP
4613.35      2000         345          1000         -655         OVERLAP
4615.35      2000         -1655        1000         -2655        OVERLAP
4615.35      2000         345          1000         -655         OVERLAP
4617.36      2000         -1665        1000         -2665        OVERLAP
4617.36      2000         335          1000         -665         OVERLAP
4619.37      2000         -1675        1000         -2675        OVERLAP
4619.37      2000         325          1000         -675         OVERLAP
4621.38      2000         -1685        1000         -2685        OVERLAP
4621.38      2000         315          1000         -685         OVERLAP
4623.39      2000         -1695        1000         -2695        OVERLAP
4623.39      2000         315          1000         -685         OVERLAP
4625.34      2000         -1635        1000         -2635        OVERLAP
4625.34      2000         365          1000         -635         OVERLAP
4627.35      2000         -1645        1000         -2645        OVERLAP
4627.35      2000         355          1000         -645         OVERLAP
4629.36      2000         -1655        1000         -2655        OVERLAP
4629.36      2000         345          1000         -655         OVERLAP
4631.37      2000         -1665        1000         -2665        OVERLAP
4631.37      2000         335          1000         -665         OVERLAP
4633.38      2000         -1675        1000         -2675        OVERLAP
4633.38      2000         325          1000         -675         OVERLAP
4635.38      2000         -1675        1000         -2675        OVERLAP
4635.38      2000         325          1000         -675         OVERLAP
4637.39      2000         -1685        1000         -2685        OVERLAP
4637.39      2000         315          1000         -685         OVERLAP
4639.35      2000         -1645        1000         -2645        OVERLAP
4639.35      2000         355          1000         -645         OVERLAP
4641.36      2000         -1655        1000         -2655        OVERLAP
4641.36      2000         345          1000         -655         OVERLAP
4643.38      2000         -1675        1000         -2675        OVERLAP
4643.38      2000         325          1000         -675         OVERLAP
4645.40      2000         -1695        1000         -2695        OVERLAP
4645.40      2000         305          1000         -695         OVERLAP
4647.35      2000         -1645        1000         -2645        OVERLAP
4647.35      2000         355          1000         -645         OVERLAP
4649.36      2000         -1655        1000         -2655        OVERLAP
4649.36      2000         345          1000         -655         OVERLAP
4651.37      2000         -1655        1000         -2655        OVERLAP
4651.37      2000         335          1000         -665         OVERLAP
4653.38      2000         -1665        1000         -2665        OVERLAP
4653.38      2000         325          1000         -675         OVERLAP
4655.39      2000         -1675        1000         -2675        OVERLAP
4655.39      2000         315          1000         -685         OVERLAP
4655.39      2000         325          1000         -675         OVERLAP
4657.39      2000         -1675        1000         -2675        OVERLAP
4657.39      2000         315          1000         -685         OVERLAP
4657.40      2000         315          1000         -685         OVERLAP
4659.40      2000         -1685        1000         -2685        OVERLAP
4659.40      2000         305          1000         -695         OVERLAP
4659.41      2000         295          1000         -705         OVERLAP
4661.41      2000         -1705        1000         -2705        OVERLAP
4661.41      2000         305          1000         -695         OVERLAP
4661.41      2000         305          1000         -695         OVERLAP
4663.42      2000         -1705        1000         -2705        OVERLAP
4663.42      2000         295          1000         -705         OVERLAP
4663.42      2000         295          1000         -705         OVERLAP
4665.43      2000         -1715        1000         -2715        OVERLAP
4665.43      2000         285          1000         -715         OVERLAP
4667.44      2000         -1725        1000         -2725        OVERLAP
4667.44      2000         275          1000         -725         OVERLAP
4669.45      2000         -1735        1000         -2735        OVERLAP
4669.45      2000         265          1000         -735         OVERLAP
4671.46      2000         -1745        1000         -2745        OVERLAP
4671.46      2000         255          1000         -745         OVERLAP
4673.42      2000         -1705        1000         -2705        OVERLAP
4673.42      2000         295          1000         -705         OVERLAP
4675.42      2000         -1705        1000         -2705        OVERLAP
4675.42      2000         295          1000         -705         OVERLAP
4677.43      2000         -1715        1000         -2715        OVERLAP
4677.43      2000         285          1000         -715         OVERLAP
4679.44      2000         -1725        1000         -2725        OVERLAP
4679.44      2000         275          1000         -725         OVERLAP
4681.45      2000         -1735        1000         -2735        OVERLAP
4681.45      2000         265          1000         -735         OVERLAP
4683.46      2000         -1745        1000         -2745        OVERLAP
4683.46      2000         265          1000         -735         OVERLAP
4685.46      2000         -1735        1000         -2735        OVERLAP
4685.46      2000         265          1000         -735         OVERLAP
4687.42      2000         -1695        1000         -2695        OVERLAP
4687.42      2000         305          1000         -695         OVERLAP
4689.43      2000         -1705        1000         -2705        OVERLAP
4689.43      2000         295          1000         -705         OVERLAP
4691.44      2000         -1715        1000         -2715        OVERLAP
4691.44      2000         285          1000         -715         OVERLAP
4693.45      2000         -1725        1000         -2725        OVERLAP
4693.45      2000         275          1000         -725         OVERLAP
4695.45      2000         -1725        1000         -2725        OVERLAP
4695.45      2000         275          1000         -725         OVERLAP
4697.46      2000         -1735        1000         -2735        OVERLAP
4697.46      2000         265          1000         -735         OVERLAP
4699.47      2000         -1745        1000         -2745        OVERLAP
4699.47      2000         255          1000         -745         OVERLAP
4701.43      2000         -1705        1000         -2705        OVERLAP
4701.43      2000         295          1000         -705         OVERLAP
4703.45      2000         -1725        1000         -2725        OVERLAP
4703.45      2000         275          1000         -725         OVERLAP
4705.47      2000         -1745        1000         -2745        OVERLAP
4705.47      2000         255          1000         -745         OVERLAP
4707.47      2000         -1745        1000         -2745        OVERLAP
4707.47      2000         255          1000         -745         OVERLAP
4709.43      2000         -1705        1000         -2705        OVERLAP
4709.43      2000         295          1000         -705         OVERLAP
4711.44      2000         -1705        1000         -2705        OVERLAP
4711.44      2000         285          1000         -715         OVERLAP
4713.45      2000         -1715        1000         -2715        OVERLAP
4713.45      2000         275          1000         -725         OVERLAP
4715.41      2000         -1675        1000         -2675        OVERLAP
4715.41      2000         315          1000         -685         OVERLAP
4715.41      2000         325          1000         -675         OVERLAP
4717.41      2000         -1675        1000         -2675        OVERLAP
4717.41      2000         315          1000         -685         OVERLAP
4717.42      2000         315          1000         -685         OVERLAP
4719.42      2000         -1685        1000         -2685        OVERLAP
4719.42      2000         305          1000         -695         OVERLAP
4719.43      2000         295          1000         -705         OVERLAP
4721.43      2000         -1705        1000         -2705        OVERLAP
4721.43      2000         305          1000         -695         OVERLAP
4721.43      2000         305          1000         -695         OVERLAP
4723.44      2000         -1705        1000         -2705        OVERLAP
4723.44      2000         295          1000         -705         OVERLAP
4723.44      2000         295          1000         -705         OVERLAP
4725.45      2000         -1715        1000         -2715        OVERLAP
4725.45      2000         285          1000         -715         OVERLAP
4727.41      2000         -1675        1000         -2675        OVERLAP
4727.41      2000         325          1000         -675         OVERLAP
4729.42      2000         -1685        1000         -2685        OVERLAP
4729.42      2000         315          1000         -685         OVERLAP
4731.43      2000         -1695        1000         -2695        OVERLAP
4731.43      2000         305          1000         -695         OVERLAP
4733.44      2000         -1705        1000         -2705        OVERLAP
4733.44      2000         295          1000         -705         OVERLAP
4735.44      2000         -1705        1000         -2705        OVERLAP
4735.44      2000         295          1000         -705         OVERLAP
4737.45      2000         -1715        1000         -2715        OVERLAP
4737.45      2000         285          1000         -715         OVERLAP
4739.41      2000         -1675        1000         -2675        OVERLAP
4739.41      2000         325          1000         -675         OVERLAP
4741.42      2000         -1685        1000         -2685        OVERLAP
4741.42      2000         315          1000         -685         OVERLAP
4743.43      2000         -1695        1000         -2695        OVERLAP
4743.43      2000         315          1000         -685         OVERLAP
4745.43      2000         -1685        1000         -2685        OVERLAP
4745.43      2000         315          1000         -685         OVERLAP
4747.44      2000         -1695        1000         -2695        OVERLAP
4747.44      2000         305          1000         -695         OVERLAP
4749.45      2000         -1705        1000         -2705        OVERLAP
4749.45      2000         295          1000         -705         OVERLAP
4751.41      2000         -1665        1000         -2665        OVERLAP
4751.41      2000         335          1000         -665         OVERLAP
4753.42      2000         -1675        1000         -2675        OVERLAP
4753.42      2000         325          1000         -675         OVERLAP
4755.42      2000         -1675        1000         -2675        OVERLAP
4755.42      2000         325          1000         -675         OVERLAP
4757.43      2000         -1685        1000         -2685        OVERLAP
4757.43      2000         315          1000         -685         OVERLAP
4759.44      2000         -1695        1000         -2695        OVERLAP
4759.44      2000         305          1000         -695         OVERLAP
4761.45      2000         -1705        1000         -2705        OVERLAP
4761.45      2000         295          1000         -705         OVERLAP
4763.47      2000         -1725        1000         -2725        OVERLAP
4763.47      2000         275          1000         -725         OVERLAP
4765.44      2000         -1695        1000         -2695        OVERLAP
4765.44      2000         305          1000         -695         OVERLAP
4767.44      2000         -1695        1000         -2695        OVERLAP
4767.44      2000         305          1000         -695         OVERLAP
4769.45      2000         -1705        1000         -2705        OVERLAP
4769.45      2000         295          1000         -705         OVERLAP
4771.41      2000         -1665        1000         -2665        OVERLAP
4771.41      2000         335          1000         -665         OVERLAP
4773.42      2000         -1665        1000         -2665        OVERLAP
4773.42      2000         325          1000         -675         OVERLAP
4775.43      2000         -1675        1000         -2675        OVERLAP
4775.43      2000         315          1000         -685         OVERLAP
4775.43      2000         325          1000         -675         OVERLAP
4777.43      2000         -1675        1000         -2675        OVERLAP
4777.43      2000         315          1000         -685         OVERLAP
4777.44      2000         315          1000         -685         OVERLAP
4779.44      2000         -1685        1000         -2685        OVERLAP
4779.44      2000         305          1000         -695         OVERLAP
4779.45      2000         305          1000         -695         OVERLAP
4781.45      2000         -1695        1000         -2695        OVERLAP
4781.45      2000         295          1000         -705         OVERLAP
4781.45      2000         295          1000         -705         OVERLAP
4783.46      2000         -1715        1000         -2715        OVERLAP
4783.46      2000         295          1000         -705         OVERLAP
4783.46      2000         295          1000         -705         OVERLAP
4785.47      2000         -1715        1000         -2715        OVERLAP
4785.47      2000         285          1000         -715         OVERLAP
4787.43      2000         -1675        1000         -2675        OVERLAP
4787.43      2000         325          1000         -675         OVERLAP
4789.44      2000         -1685        1000         -2685        OVERLAP
4789.44      2000         315          1000         -685         OVERLAP
4791.45      2000         -1695        1000         -2695        OVERLAP
4791.45      2000         305          1000         -695         OVERLAP
4793.46      2000         -1705        1000         -2705        OVERLAP
4793.46      2000         295          1000         -705         OVERLAP
4795.46      2000         -1705        1000         -2705        OVERLAP
4795.46      2000         295          1000         -705         OVERLAP
4797.47      2000         -1715        1000         -2715        OVERLAP
4797.47      2000         285          1000         -715         OVERLAP
4799.43      2000         -1675        1000         -2675        OVERLAP
4799.43      2000         325          1000         -675         OVERLAP
4801.44      2000         -1685        1000         -2685        OVERLAP
4801.44      2000         315          1000         -685         OVERLAP
4803.45      2000         -1695        1000         -2695        OVERLAP
4803.45      2000         315          1000         -685         OVERLAP
4805.45      2000         -1685        1000         -2685        OVERLAP
4805.45      2000         315          1000         -685         OVERLAP
4807.46      2000         -1695        1000         -2695        OVERLAP
4807.46      2000         305          1000         -695         OVERLAP
4809.47      2000         -1705        1000         -2705        OVERLAP
4809.47      2000         295          1000         -705         OVERLAP
4811.43      2000         -1665        1000         -2665        OVERLAP
4811.43      2000         335          1000         -665         OVERLAP
4813.44      2000         -1675        1000         -2675        OVERLAP
4813.44      2000         325          1000         -675         OVERLAP
4815.44      2000         -1675        1000         -2675        OVERLAP
4815.44      2000         325          1000         -675         OVERLAP
4817.45      2000         -1685        1000         -2685        OVERLAP
4817.45      2000         315          1000         -685         OVERLAP
4819.46      2000         -1695        1000         -2695        OVERLAP
4819.46      2000         305          1000         -695         OVERLAP
4821.47      2000         -1705        1000         -2705        OVERLAP
4821.47      2000         295          1000         -705         OVERLAP
4823.49      2000         -1725        1000         -2725        OVERLAP
4823.49      2000         275          1000         -725         OVERLAP
4825.46      2000         -1695        1000         -2695        OVERLAP
4825.46      2000         305          1000         -695         OVERLAP
4827.46      2000         -1695        1000         -2695        OVERLAP
4827.46      2000         305          1000         -695         OVERLAP
4829.47      2000         -1705        1000         -2705        OVERLAP
4829.47      2000         295          1000         -705         OVERLAP
4831.43      2000         -1665        1000         -2665        OVERLAP
4831.43      2000         335          1000         -665         OVERLAP
4833.44      2000         -1675        1000         -2675        OVERLAP
4833.44      2000         325          1000         -675         OVERLAP
4835.45      2000         -1685        1000         -2685        OVERLAP
4835.45      2000         315          1000         -685         OVERLAP
4837.45      2000         -1685        1000         -2685        OVERLAP
4837.45      2000         315          1000         -685         OVERLAP
4839.46      2000         -1695        1000         -2695        OVERLAP
4839.46      2000         305          1000         -695         OVERLAP
4841.47      2000         -1705        1000         -2705        OVERLAP
4841.47      2000         295          1000         -705         OVERLAP
4843.48      2000         -1715        1000         -2715        OVERLAP
4843.48      2000         285          1000         -715         OVERLAP
4845.44      2000         -1675        1000         -2675        OVERLAP
4845.44      2000         325          1000         -675         OVERLAP
4847.44      2000         -1675        1000         -2675        OVERLAP
4847.44      2000         325          1000         -675         OVERLAP
4849.45      2000         -1685        1000         -2685        OVERLAP
4849.45      2000         315          1000         -685         OVERLAP
4851.46      2000         -1695        1000         -2695        OVERLAP
4851.46      2000         305          1000         -695         OVERLAP
4853.47      2000         -1705        1000         -2705        OVERLAP
4853.47      2000         295          1000         -705         OVERLAP
4855.48      2000         -1715        1000         -2715        OVERLAP
4855.48      2000         285          1000         -715         OVERLAP
4857.43      2000         -1665        1000         -2665        OVERLAP
4857.43      2000         335          1000         -665         OVERLAP
4859.44      2000         -1675        1000         -2675        OVERLAP
4859.44      2000         325          1000         -675         OVERLAP
4861.45      2000         -1685        1000         -2685        OVERLAP
4861.45      2000         315          1000         -685         OVERLAP
4863.46      2000         -1695        1000         -2695        OVERLAP
4863.46      2000         315          1000         -685         OVERLAP
4865.47      2000         -1695        1000         -2695        OVERLAP
4865.47      2000         305          1000         -695         OVERLAP
4867.47      2000         -1695        1000         -2695        OVERLAP
4867.47      2000         305          1000         -695         OVERLAP
4869.43      2000         -1655        1000         -2655        OVERLAP
4869.43      2000         345          1000         -655         OVERLAP
4871.44      2000         -1665        1000         -2665        OVERLAP
4871.44      2000         335          1000         -665         OVERLAP
4873.45      2000         -1675        1000         -2675        OVERLAP
4873.45      2000         325          1000         -675         OVERLAP
4875.46      2000         -1685        1000         -2685        OVERLAP
4875.46      2000         315          1000         -685         OVERLAP
4877.46      2000         -1685        1000         -2685        OVERLAP
4877.46      2000         315          1000         -685         OVERLAP
4879.47      2000         -1695        1000         -2695        OVERLAP
4879.47      2000         305          1000         -695         OVERLAP
4881.48      2000         -1705        1000         -2705        OVERLAP
4881.48      2000         295          1000         -705         OVERLAP
4883.44      2000         -1665        1000         -2665        OVERLAP
4883.44      2000         335          1000         -665         OVERLAP
4885.46      2000         -1685        1000         -2685        OVERLAP
4885.46      2000         315          1000         -685         OVERLAP
4887.47      2000         -1695        1000         -2695        OVERLAP
4887.47      2000         305          1000         -695         OVERLAP
4889.48      2000         -1705        1000         -2705        OVERLAP
4889.48      2000         295          1000         -705         OVERLAP
4891.44      2000         -1665        1000         -2665        OVERLAP
4891.44      2000         335          1000         -665         OVERLAP
4893.44      2000         -1655        1000         -2655        OVERLAP
4893.44      2000         335          1000         -665         OVERLAP
4895.45      2000         -1665        1000         -2665        OVERLAP
4895.45      2000         325          1000         -675         OVERLAP
4897.46      2000         -1675        1000         -2675        OVERLAP
4897.46      2000         315          1000         -685         OVERLAP
4897.46      2000         325          1000         -675         OVERLAP
4899.47      2000         -1685        1000         -2685        OVERLAP
4899.47      2000         305          1000         -695         OVERLAP
4899.47      2000         315          1000         -685         OVERLAP
4901.48      2000         -1695        1000         -2695        OVERLAP
4901.48      2000         295          1000         -705         OVERLAP
4901.48      2000         295          1000         -705         OVERLAP
4903.48      2000         -1705        1000         -2705        OVERLAP
4903.48      2000         305          1000         -695         OVERLAP
4903.49      2000         295          1000         -705         OVERLAP
4905.49      2000         -1705        1000         -2705        OVERLAP
4905.49      2000         295          1000         -705         OVERLAP
4905.50      2000         285          1000         -715         OVERLAP
4907.51      2000         -1725        1000         -2725        OVERLAP
4907.51      2000         275          1000         -725         OVERLAP
4909.52      2000         -1735        1000         -2735        OVERLAP
4909.52      2000         265          1000         -735         OVERLAP
4911.52      2000         -1735        1000         -2735        OVERLAP
4911.52      2000         265          1000         -735         OVERLAP
