fen4,source,encoding_sha256,l2_norm
"4d-fen v1: K@0,0,0,0; b@5,6,5,0; k@7,7,7,7",synthetic,e7bc060c9259c97335f64d9d7ff29090649dd2fd9cbf222999273bcb7679256f,9543.1904296875
"4d-fen v1: K@0,0,0,0; b@5,6,5,1; k@7,7,7,7",synthetic,857464f5b74500973cfcff22f7aebac111ff650140f026dee7764db78b184f25,9543.1865234375
"4d-fen v1: K@0,0,0,0; b@5,6,5,2; k@7,7,7,7",synthetic,dc138ec9cad7951ac930da37737d6fa06d7e27ae01d16daec68a8aed1e28d21c,9543.18359375
"4d-fen v1: K@0,0,0,0; b@5,6,5,3; k@7,7,7,7",synthetic,da4287dfbe7dc22b7b8df8a6e5d81cb3b4fef80814f37df829ec1e9cdae8cb45,9543.1806640625
"4d-fen v1: K@0,0,0,0; b@5,6,5,4; k@7,7,7,7",synthetic,2a3960e4043256d9b65c26ef91913d64967a9124404d970318a6a21d4f09f416,9543.1796875
"4d-fen v1: K@0,0,0,0; b@5,6,5,5; k@7,7,7,7",synthetic,c8c7ca1449a7bbe429e722de8bc574dae825ebfad7952bac2c05b6f147ecc840,9543.1787109375
"4d-fen v1: K@0,0,0,0; b@5,6,5,6; k@7,7,7,7",synthetic,4003b5dcecf4d86ce534cdfdf38416b9bf9c4093b662666e100788bd99a2c823,9543.1787109375
"4d-fen v1: K@0,0,0,0; b@5,6,5,7; k@7,7,7,7",synthetic,f2460483c37a81d444e2d18b9e7c2cabb0f6f2b828a2be17d5122ebf94343b13,9543.1806640625
"4d-fen v1: K@0,0,0,0; b@5,6,6,0; k@7,7,7,7",synthetic,b42a43d92f18374b4e3ea561f2aeb85f44f96b4d63a2c4d3ac6f3eef2e6ae8e6,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@5,6,6,1; k@7,7,7,7",synthetic,0fa838c1884d5f3272a67c499daf8a0ff54497afd0c065c1c2f54f2edde6d5db,9543.1884765625
"4d-fen v1: K@0,0,0,0; b@5,6,6,2; k@7,7,7,7",synthetic,b2282e04123c06bbe6b241c8e814e52c5f687af13be77edeb6d6424ce0843961,9543.1845703125
"4d-fen v1: K@0,0,0,0; b@5,6,6,3; k@7,7,7,7",synthetic,03a8bb6726d6d13dd3886a1f97081f5d2a519aee8cdae146536477c74910fe87,9543.181640625
"4d-fen v1: K@0,0,0,0; b@5,6,6,4; k@7,7,7,7",synthetic,c3837d47e480dc5ec0b02b9b40036328ecb40cea1730e48459d8656e732c17a0,9543.1806640625
"4d-fen v1: K@0,0,0,0; b@5,6,6,5; k@7,7,7,7",synthetic,4c8f3d960cf1afece438440292bffb00921a17d5d8b17a743e89e92a242fcfff,9543.1796875
"4d-fen v1: K@0,0,0,0; b@5,6,6,6; k@7,7,7,7",synthetic,650954e81bdc72fd485ff2e51bc1901d08026cbb9f6e91e980de6848588c22fd,9543.1787109375
"4d-fen v1: K@0,0,0,0; b@5,6,6,7; k@7,7,7,7",synthetic,e84740ca93ae19cb8d7af79879455a1af897cbda742789e89b3ee7ace57ca0ea,9543.1796875
"4d-fen v1: K@0,0,0,0; b@5,6,7,0; k@7,7,7,7",synthetic,df4179716cea7a1a1c8ed89a6b59a0a67525b7bb9cac2c4cc7e46ee706ed90f2,9543.1943359375
"4d-fen v1: K@0,0,0,0; b@5,6,7,1; k@7,7,7,7",synthetic,2fc71cbfa752db9740c9b5244c26ff72c174333e498e1ba88d1ab5d2e9af51e4,9543.1904296875
"4d-fen v1: K@0,0,0,0; b@5,6,7,2; k@7,7,7,7",synthetic,bf4f57005e58feef0088e417abda42fa5e52cdb046dbc80585dc2db7c32f23d8,9543.1865234375
"4d-fen v1: K@0,0,0,0; b@5,6,7,3; k@7,7,7,7",synthetic,145e508dd702487f9c85b1f8fa5ba0622aa2b0a11e0fb61d76f23c5d1aa3a8e8,9543.18359375
"4d-fen v1: K@0,0,0,0; b@5,6,7,4; k@7,7,7,7",synthetic,5814642b62cc0c568d019f7dc1e953b1654104b718ef71adc90bcf467691f2e9,9543.181640625
"4d-fen v1: K@0,0,0,0; b@5,6,7,5; k@7,7,7,7",synthetic,d4fba20d9481ae32fbd355ff83290ba21ac384df4e81d8d099ab57f946354977,9543.1806640625
"4d-fen v1: K@0,0,0,0; b@5,6,7,6; k@7,7,7,7",synthetic,b983c3bdffcc9dffb5fb008c5520e9d349c4afc3745c6638cab5a935fa5208e9,9543.1796875
"4d-fen v1: K@0,0,0,0; b@5,6,7,7; k@7,7,7,7",synthetic,2e9dde859ba3b157cebdb849e2ebe4ae71c41e0085560266c7c3e944cefad45e,9543.1806640625
"4d-fen v1: K@0,0,0,0; b@5,7,0,0; k@7,7,7,7",synthetic,b9891dde4f06e2edfe89ebd300aa19e5ba1ae2ab9ccc684da3f91df20de9cf0f,9543.19921875
"4d-fen v1: K@0,0,0,0; b@5,7,0,1; k@7,7,7,7",synthetic,13ff9c7b284c1664a457bd8d114aef45d7b5e55a53bc5beda2cbf8ad76d60cad,9543.1962890625
"4d-fen v1: K@0,0,0,0; b@5,7,0,2; k@7,7,7,7",synthetic,15b475985f45b65530456f2ee3820621d4885eb850859ac744d4a4584e48cae5,9543.1943359375
"4d-fen v1: K@0,0,0,0; b@5,7,0,3; k@7,7,7,7",synthetic,710523541df0bbe484aac1508cbad79e00ad4d4c1e3c1d34776626f5b5bda620,9543.193359375
"4d-fen v1: K@0,0,0,0; b@5,7,0,4; k@7,7,7,7",synthetic,55b19256621417060b7c0438dec34abac342a1f8d73b45e10ee3adc063e620e5,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@5,7,0,5; k@7,7,7,7",synthetic,df2ffa493a187fbef1056f6982a920ebeb00c1500523fed59fdfd9fca7acaaa9,9543.193359375
"4d-fen v1: K@0,0,0,0; b@5,7,0,6; k@7,7,7,7",synthetic,e733381ae19064fb392708a384d86a41b8b5bbd9a5dbc76622dae55a6b818915,9543.1943359375
"4d-fen v1: K@0,0,0,0; b@5,7,0,7; k@7,7,7,7",synthetic,c3e93ac7e974866fc011b9e7dfa2418dba24e5775269eff1dbc92840e114eba1,9543.1962890625
"4d-fen v1: K@0,0,0,0; b@5,7,1,0; k@7,7,7,7",synthetic,9542aed79556f5445b22e72dbcee37d32e4bd4be8d7d647f5f47e769e5c70012,9543.1962890625
"4d-fen v1: K@0,0,0,0; b@5,7,1,1; k@7,7,7,7",synthetic,43a2df6fb7e65b8b1db1b9c54b179b794bf429cdfe3ce7087013bde89e1a691a,9543.193359375
"4d-fen v1: K@0,0,0,0; b@5,7,1,2; k@7,7,7,7",synthetic,f922a91590867036600d61cab31524e2f99e488fc6173a8a46aa71ebac087ef4,9543.19140625
"4d-fen v1: K@0,0,0,0; b@5,7,1,3; k@7,7,7,7",synthetic,cc25cb358d980ea0d1f9d966a627ab6ab15f4a22179665509afb7b04c66b450d,9543.189453125
"4d-fen v1: K@0,0,0,0; b@5,7,1,4; k@7,7,7,7",synthetic,ad43f38f778594242372394ed16a8e57885d1dda0dc61b971056fd36db921163,9543.189453125
"4d-fen v1: K@0,0,0,0; b@5,7,1,5; k@7,7,7,7",synthetic,0d3a0f77ff418d7f5b869538e7c470547dce8e27106346e477fc68c6d667f0ce,9543.189453125
"4d-fen v1: K@0,0,0,0; b@5,7,1,6; k@7,7,7,7",synthetic,03d140fe756459427fc963c8c81ef07b9e242e1d7fa119a7f09eb448f8f26a18,9543.1904296875
"4d-fen v1: K@0,0,0,0; b@5,7,1,7; k@7,7,7,7",synthetic,d6af46957fc30ef23fa429dde5a33b4773a26cd8581a90dac6cdef731c24b3a9,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@5,7,2,0; k@7,7,7,7",synthetic,dc1ef7987a770bafb093b977050652631a1d21bcb1d12d9379043b6f090b4ed2,9543.1943359375
"4d-fen v1: K@0,0,0,0; b@5,7,2,1; k@7,7,7,7",synthetic,6513283e158e13a6d318de27f8dcd4afea98a3d28a40564714e325afde772882,9543.19140625
"4d-fen v1: K@0,0,0,0; b@5,7,2,2; k@7,7,7,7",synthetic,6490feb220b092fe4bd58e4c3eb2cb6612653fdd9e4f029bd66e0ca08a065773,9543.1884765625
"4d-fen v1: K@0,0,0,0; b@5,7,2,3; k@7,7,7,7",synthetic,547c82b28bb053459eef65144867f811b450cb4a9c3e7740824a34c7159d9fb2,9543.1865234375
"4d-fen v1: K@0,0,0,0; b@5,7,2,4; k@7,7,7,7",synthetic,8c9a8d21d2e59af8d815e2311033ade7409349a238f0cfece9ccd01b41692748,9543.185546875
"4d-fen v1: K@0,0,0,0; b@5,7,2,5; k@7,7,7,7",synthetic,5fdc01f2fa9e7e63716fafcc9aedd0f7fd1128d17001e793db8685d5ddd60baf,9543.185546875
"4d-fen v1: K@0,0,0,0; b@5,7,2,6; k@7,7,7,7",synthetic,ea3b3895687572eb87c3fdfdd4d1f50b3ce8e342351d5adaf3e0f8dd25c95a52,9543.1865234375
"4d-fen v1: K@0,0,0,0; b@5,7,2,7; k@7,7,7,7",synthetic,7bcd7c84d27edbcf0a41bebdcab305ca3f5ba6a969398332fddc04e3dcf30c67,9543.1875
"4d-fen v1: K@0,0,0,0; b@5,7,3,0; k@7,7,7,7",synthetic,d3d77ddd8f9100d0802665d718f03606e803f2b530b77939c3e48253d12bf3b7,9543.193359375
"4d-fen v1: K@0,0,0,0; b@5,7,3,1; k@7,7,7,7",synthetic,2e90bdf27b2765f40475ca65f042f253a70e633abe6727c12afde463500a6bff,9543.189453125
"4d-fen v1: K@0,0,0,0; b@5,7,3,2; k@7,7,7,7",synthetic,553604d3ff2feccaf063baef01866cc96d715e27d7b618cbdbf0d6434e958e03,9543.1865234375
"4d-fen v1: K@0,0,0,0; b@5,7,3,3; k@7,7,7,7",synthetic,9b7ed87d81629448f163b0ceb3dcbce650e06d0dda3da6659ce0b36429985886,9543.1845703125
"4d-fen v1: K@0,0,0,0; b@5,7,3,4; k@7,7,7,7",synthetic,e7ffccd26cab572b1adc16e00e4d5c3b28f4f2588f3afec6fbe59a32ef47fd17,9543.18359375
"4d-fen v1: K@0,0,0,0; b@5,7,3,5; k@7,7,7,7",synthetic,8e17ffd4b97c25149f29ac28804c5c6d42be6e785a2bb071cc4dfa9663b08919,9543.1826171875
"4d-fen v1: K@0,0,0,0; b@5,7,3,6; k@7,7,7,7",synthetic,de5533d1fc1d1c888d9636cfd8805dc6bd0819f35b42d264aa818b8536dd41ef,9543.18359375
"4d-fen v1: K@0,0,0,0; b@5,7,3,7; k@7,7,7,7",synthetic,e767327b1c4fa8f767e90246247463240e8aa81b88506c4920693f3c41b9d551,9543.1845703125
"4d-fen v1: K@0,0,0,0; b@5,7,4,0; k@7,7,7,7",synthetic,64174c962369dbe3529b35627f3f7112613da918cc96ab63b82b1c6ac4a0bb45,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@5,7,4,1; k@7,7,7,7",synthetic,150d3e329a0eafbf89c378bbc30ffda4125410672da891472ca80ab00feee762,9543.189453125
"4d-fen v1: K@0,0,0,0; b@5,7,4,2; k@7,7,7,7",synthetic,b19f9b968aab01246be67a64d6532b9bb767272d52227b9e5eb73e9e6a5edf19,9543.185546875
"4d-fen v1: K@0,0,0,0; b@5,7,4,3; k@7,7,7,7",synthetic,ec2cd8363c268300c6329225d759cee94b213119ef0594e28947007c0a09add3,9543.18359375
"4d-fen v1: K@0,0,0,0; b@5,7,4,4; k@7,7,7,7",synthetic,60726519a5f74815fd7a6ba721d51a56a2a3dd08d4778d58fa21d802acb9f992,9543.181640625
"4d-fen v1: K@0,0,0,0; b@5,7,4,5; k@7,7,7,7",synthetic,3610cc69c20c9f368caddf946676aba38eb368d0db1dc421ef99000c95bc4d9d,9543.1806640625
"4d-fen v1: K@0,0,0,0; b@5,7,4,6; k@7,7,7,7",synthetic,d1244da45872c882e7e0b974841298979279d62bba129960fde8270edaa7e10a,9543.1806640625
"4d-fen v1: K@0,0,0,0; b@5,7,4,7; k@7,7,7,7",synthetic,6d381b28c42a3cc29a5f9128df489973bb30ac44634da4ec5810b9e13072344a,9543.1826171875
"4d-fen v1: K@0,0,0,0; b@5,7,5,0; k@7,7,7,7",synthetic,f1dd5e1e81edd2f36e0f571c1daedf44e5832a88cd6cdb4fdbd28be06ca6f357,9543.193359375
"4d-fen v1: K@0,0,0,0; b@5,7,5,1; k@7,7,7,7",synthetic,22f22a7a67857ac26c4f6b4efcfca7689b3aa9fb27911e8be0d27a5a7ca269ce,9543.189453125
"4d-fen v1: K@0,0,0,0; b@5,7,5,2; k@7,7,7,7",synthetic,daf4a306b38f15fee7f7d9b476b8be07e8c56d48ba9665212f9b30556d50b2ac,9543.185546875
"4d-fen v1: K@0,0,0,0; b@5,7,5,3; k@7,7,7,7",synthetic,101b1a9c9a0684443e7a36ac87a9da14f8826cf8f389555f8c6c149a8fb1484b,9543.1826171875
"4d-fen v1: K@0,0,0,0; b@5,7,5,4; k@7,7,7,7",synthetic,cdcfe9395d200f88b00377fd72fbb2d3bf890fe8449601c308529ec699bd4fe6,9543.1806640625
"4d-fen v1: K@0,0,0,0; b@5,7,5,5; k@7,7,7,7",synthetic,18b80b5dbfae20b5c5f92e18733d6c964beb2261a100cb88e153fa61f981200f,9543.1806640625
"4d-fen v1: K@0,0,0,0; b@5,7,5,6; k@7,7,7,7",synthetic,896e07ac1a9fa48e764ab33653e09dcdaa0220da36fe7813c5c0073d0a229a34,9543.1806640625
"4d-fen v1: K@0,0,0,0; b@5,7,5,7; k@7,7,7,7",synthetic,4e6b3c910d3abdd58686482cf32dbd0749005b9ce5c060d00458088f326bc583,9543.18359375
"4d-fen v1: K@0,0,0,0; b@5,7,6,0; k@7,7,7,7",synthetic,82eef4f8e94ac87943ae44888ecc6f3552d2a7313703997cae601db7aac2b793,9543.1943359375
"4d-fen v1: K@0,0,0,0; b@5,7,6,1; k@7,7,7,7",synthetic,9e95dd4de399e1f0ae0d9b7f4523f3047d6ff2267e4088ef76f85ba7706dcb01,9543.1904296875
"4d-fen v1: K@0,0,0,0; b@5,7,6,2; k@7,7,7,7",synthetic,c2b1e56c5491c03478d877bfef540e7888b15926a36bc059d18cddf8edb0a0c3,9543.1865234375
"4d-fen v1: K@0,0,0,0; b@5,7,6,3; k@7,7,7,7",synthetic,8e53aa652be47c888c03ec716dba2713e7751eeefa47c43725e2fcd032812c3a,9543.18359375
"4d-fen v1: K@0,0,0,0; b@5,7,6,4; k@7,7,7,7",synthetic,045efedcfd27404bbbe6248ed5e57f4a934f81387b19d691635a278b47264f37,9543.181640625
"4d-fen v1: K@0,0,0,0; b@5,7,6,5; k@7,7,7,7",synthetic,b80ebc92b5948452da0a7e09b45f0549a753b36c95967c1e41129739a9a52bb1,9543.1806640625
"4d-fen v1: K@0,0,0,0; b@5,7,6,6; k@7,7,7,7",synthetic,3cca13a1bee7b7da78ef4e91b863a1c3a15330a466472b9db9adc916780e24c7,9543.1796875
"4d-fen v1: K@0,0,0,0; b@5,7,6,7; k@7,7,7,7",synthetic,7383a1bbe93a958a3c13c8efa2aeabea5c020a72860b54ef636c291a4b681281,9543.1806640625
"4d-fen v1: K@0,0,0,0; b@5,7,7,0; k@7,7,7,7",synthetic,28470989cab34299c3f05ae95809d88ef3f9a90ce5f308d1f1f8fd6bedd8243c,9543.1962890625
"4d-fen v1: K@0,0,0,0; b@5,7,7,1; k@7,7,7,7",synthetic,bce6e953a9de57b2ae357dca2dd716a9b879af66d7eb1346de7ad92411aa1e81,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@5,7,7,2; k@7,7,7,7",synthetic,5c0b325933576e302fa0496a197376803407c0401bec560695f4782a9683fc59,9543.1875
"4d-fen v1: K@0,0,0,0; b@5,7,7,3; k@7,7,7,7",synthetic,ee22269c2851f9dbfd90fb64f998579e40549a29539d85f2c0411c0df136eddd,9543.1845703125
"4d-fen v1: K@0,0,0,0; b@5,7,7,4; k@7,7,7,7",synthetic,ebbc6728ee54bfda2b6cd964442c64aebcc51acc85203114ad83221e0c42aa73,9543.1826171875
"4d-fen v1: K@0,0,0,0; b@5,7,7,5; k@7,7,7,7",synthetic,de74f3c901e63e0d59b784d5cf67d0d66ad6fc2457e85090836543edfc538461,9543.18359375
"4d-fen v1: K@0,0,0,0; b@5,7,7,6; k@7,7,7,7",synthetic,0b5358f283e71701dcf5d78edee6c5fdb649ea3bc89d46c5751b29963113c5ac,9543.1806640625
"4d-fen v1: K@0,0,0,0; b@5,7,7,7; k@7,7,7,7",synthetic,daeb6fbcebd29ac36626b974d24f20ec6be130754f841008304040ffe1c94a2f,9543.1806640625
"4d-fen v1: K@0,0,0,0; b@6,0,0,0; k@7,7,7,7",synthetic,2d3966e7042101f95ea093910eff883e80a300bee4ed09919132d8f6aa22d77b,9543.193359375
"4d-fen v1: K@0,0,0,0; b@6,0,0,1; k@7,7,7,7",synthetic,cc32fa7b1b1000946e2f7bbda5779fbe5362ec8fa4517fd470a002e24633fd71,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@6,0,0,2; k@7,7,7,7",synthetic,39a5b2405a00c797dfd76e0a48920bc2a8930cc016fdec847d1926fb03c4d250,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@6,0,0,3; k@7,7,7,7",synthetic,f0a86b2e6fd0f0377b760fbcaa9326538de817319bad16c97397d71c07d45b5f,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@6,0,0,4; k@7,7,7,7",synthetic,9f480a128c4203130b7e359b49191c380ae69f58556eaad49d3736723b280f10,9543.193359375
"4d-fen v1: K@0,0,0,0; b@6,0,0,5; k@7,7,7,7",synthetic,b302ec9beb0a9dd36b0ee2df6ef09f623c9ab87a08a2ceadd3790fb77314a286,9543.1953125
"4d-fen v1: K@0,0,0,0; b@6,0,0,6; k@7,7,7,7",synthetic,d4696375877fb09d350ebbfa6516d00ae7bf114ee1b7782e0df1a8a46e5712b8,9543.2021484375
"4d-fen v1: K@0,0,0,0; b@6,0,0,7; k@7,7,7,7",synthetic,1bca07977c3ece79d8fff61001cdc1be719b28efe9ff4418c38313aa0f679be5,9543.2021484375
"4d-fen v1: K@0,0,0,0; b@6,0,1,0; k@7,7,7,7",synthetic,5af2f2b470ccb171e60b85b6de6e52b8745a3dfadbb81bd538f7898019b6392e,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@6,0,1,1; k@7,7,7,7",synthetic,38733fd79fb4ef42adbb5efd730148a84e0cb1798c2221a0b87bd069a03762b7,9543.1904296875
"4d-fen v1: K@0,0,0,0; b@6,0,1,2; k@7,7,7,7",synthetic,739601c6135f7ec16eb705c35552b5230c4a2d0c35df944c1920e5baed7594dc,9543.1904296875
"4d-fen v1: K@0,0,0,0; b@6,0,1,3; k@7,7,7,7",synthetic,1946f893173b02b744bbcc46c63c0b116aff1b449886f989a28148bbb70c2049,9543.1904296875
"4d-fen v1: K@0,0,0,0; b@6,0,1,4; k@7,7,7,7",synthetic,0ea0e99676867a2887d16c55c0ea8991bd1f39ee1c9b194aa77e0b22387bfc19,9543.19140625
"4d-fen v1: K@0,0,0,0; b@6,0,1,5; k@7,7,7,7",synthetic,d140b96fbfeede24656f10ff5897ca60c4f8e92639fa9f1c8293363fde5b96ad,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@6,0,1,6; k@7,7,7,7",synthetic,927de9e137b981294ec3f002e90ea0cd97d0bc7144d14e507c5516aa8ce58825,9543.1953125
"4d-fen v1: K@0,0,0,0; b@6,0,1,7; k@7,7,7,7",synthetic,2394a2a7e28f449cf243c28e9e008d00133fd7909efe8b42c04dee3bf37d1a70,9543.19921875
"4d-fen v1: K@0,0,0,0; b@6,0,2,0; k@7,7,7,7",synthetic,6bb402c8bb0dd41bef680ae2236a9b4c2dfd1f043176d5650b8442ca90dbaebb,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@6,0,2,1; k@7,7,7,7",synthetic,83994de916e9204bd7fde119e2977d28f44a33d6251296ca28cd70390d29debd,9543.1904296875
"4d-fen v1: K@0,0,0,0; b@6,0,2,2; k@7,7,7,7",synthetic,911c6e07c5a54156c7e29395891c45c93af8323ed34fab49dc82ab7997c8653f,9543.189453125
"4d-fen v1: K@0,0,0,0; b@6,0,2,3; k@7,7,7,7",synthetic,73c341bc8cb99f5e18cbd2ad62f30daf1467656e67096527966e9f82560745a4,9543.189453125
"4d-fen v1: K@0,0,0,0; b@6,0,2,4; k@7,7,7,7",synthetic,c1b138f8d663cb565bf5c930d01faa50a9366d91266942c96047b267c52b5a00,9543.189453125
"4d-fen v1: K@0,0,0,0; b@6,0,2,5; k@7,7,7,7",synthetic,b458e75cd3b35ace22bddebccfb562b0e0547c51221c8266ec1817cbf4f57709,9543.19140625
"4d-fen v1: K@0,0,0,0; b@6,0,2,6; k@7,7,7,7",synthetic,b3cb4000ed99c405005b5187f64b7ed77d8db05bffffb490ede56423a1792baa,9543.193359375
"4d-fen v1: K@0,0,0,0; b@6,0,2,7; k@7,7,7,7",synthetic,6327419359f9cd632d0c1ea51d3344c411ca4f354a81f26b40b29181ff1673ad,9543.1962890625
"4d-fen v1: K@0,0,0,0; b@6,0,3,0; k@7,7,7,7",synthetic,ad61c1af6ada4f3570302a4f553c8b8fe7f11b0fc2909efd98baa020b265efc5,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@6,0,3,1; k@7,7,7,7",synthetic,16e5ff3cc71178525328580df08c305456dc27a4ab101eb27ca99160b5e39c0b,9543.1904296875
"4d-fen v1: K@0,0,0,0; b@6,0,3,2; k@7,7,7,7",synthetic,632d30e5d80fe3a46f006ac9044e52831adec956123d276e2d15e9bda92a6885,9543.189453125
"4d-fen v1: K@0,0,0,0; b@6,0,3,3; k@7,7,7,7",synthetic,691c90db78e7487d8cbef610b6d66f2ad60c7c78d06abcb71b7c985c343cf9e1,9543.1884765625
"4d-fen v1: K@0,0,0,0; b@6,0,3,4; k@7,7,7,7",synthetic,fd788f5f088219d972226ba43ba38f3d79103aec5b6012cb55d7e47fd019796a,9543.189453125
"4d-fen v1: K@0,0,0,0; b@6,0,3,5; k@7,7,7,7",synthetic,83093edd7bc24f6e03e72cc385468a508c40cf4ca72a40b60d12b438c331f123,9543.1904296875
"4d-fen v1: K@0,0,0,0; b@6,0,3,6; k@7,7,7,7",synthetic,6cfc0f28ea4f3b32ec0bc83cf5363f88b23c0e387e028b210642ba8812ca98ee,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@6,0,3,7; k@7,7,7,7",synthetic,adfc43c501b6ea8505f7d03234373ee103fb10999c20e85f8f23c7fd25430686,9543.1953125
"4d-fen v1: K@0,0,0,0; b@6,0,4,0; k@7,7,7,7",synthetic,c89cd6b6f91a490aa9b87fd2c9cc279ac698d6ddb5fda45839c2b7e1d9ff2e07,9543.193359375
"4d-fen v1: K@0,0,0,0; b@6,0,4,1; k@7,7,7,7",synthetic,5305e0714aa3df49792374cb14a52506ccfe602e94310877ac7eef41a9d0c04f,9543.19140625
"4d-fen v1: K@0,0,0,0; b@6,0,4,2; k@7,7,7,7",synthetic,d96f69389b39e25478f5cc5fd1f8bd3b053c1014b7b0be4f72faef1767c2c0d6,9543.189453125
"4d-fen v1: K@0,0,0,0; b@6,0,4,3; k@7,7,7,7",synthetic,bd30c58387a36906d55fd7476fe93e81d3d6e8e00a1189379b5531737beae693,9543.189453125
"4d-fen v1: K@0,0,0,0; b@6,0,4,4; k@7,7,7,7",synthetic,f134322fb6ae5f4233000b7cebb1e7bdcbd82f0564f52a1b6368816776624ad2,9543.189453125
"4d-fen v1: K@0,0,0,0; b@6,0,4,5; k@7,7,7,7",synthetic,c985a64639e6992e1fd5797f0935eef3bd1114e1f44ae1cbc2175662feaa9ea5,9543.1904296875
"4d-fen v1: K@0,0,0,0; b@6,0,4,6; k@7,7,7,7",synthetic,4ff9d32576ae9a41434e5d998fe1e40b7a32519a3a8c4bb269852d407ad6b2b4,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@6,0,4,7; k@7,7,7,7",synthetic,3f970bfd91d2765819cc2d522fe74d47d39eefdb388a58024b35aea94462ecd6,9543.1943359375
"4d-fen v1: K@0,0,0,0; b@6,0,5,0; k@7,7,7,7",synthetic,81c6adb5051eff3cb5b19a92e65cff81da8154946e52c47ce935828faea019d2,9543.1953125
"4d-fen v1: K@0,0,0,0; b@6,0,5,1; k@7,7,7,7",synthetic,6439ce573ef5ed65326ca1703e417bdc9094556b3bb16338ee63f8c669f67d7a,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@6,0,5,2; k@7,7,7,7",synthetic,a0b8d301893aba767a87b6518b7981305b41f081d91fce50bf9e5b2142b79a37,9543.19140625
"4d-fen v1: K@0,0,0,0; b@6,0,5,3; k@7,7,7,7",synthetic,249974f710cbaf9340d59bff1a269d721a06b975b6138d526a10e6b0cb0d1b63,9543.1904296875
"4d-fen v1: K@0,0,0,0; b@6,0,5,4; k@7,7,7,7",synthetic,76bfe62d9c34ebe1c523f50419f6cae05fa188d0ffda650a6f75ce6b365f4ac8,9543.1904296875
"4d-fen v1: K@0,0,0,0; b@6,0,5,5; k@7,7,7,7",synthetic,c53465fd3bcff2bfabaff1b9fe00fa2cd899ff284a07c53ceeade58f99cadfc0,9543.1904296875
"4d-fen v1: K@0,0,0,0; b@6,0,5,6; k@7,7,7,7",synthetic,775f727108462fa1ff5550b76fb99e08ccddc8b07b2c5a5c39eaf9f291bf7779,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@6,0,5,7; k@7,7,7,7",synthetic,b6bb0b4f8a937e30dd93d6acbca967fc0730a0bc2cb2e28c17a28e44561df0a7,9543.1943359375
"4d-fen v1: K@0,0,0,0; b@6,0,6,0; k@7,7,7,7",synthetic,bcaaa08e1e53054cb2ea41f6b3bb6816de8109d73572f398a92b4669cece0329,9543.2021484375
"4d-fen v1: K@0,0,0,0; b@6,0,6,1; k@7,7,7,7",synthetic,4fa88a4de90b28fb8fc69fc0fa8dda8f52bdb6255c66b0dd6462f36f5514371d,9543.1953125
"4d-fen v1: K@0,0,0,0; b@6,0,6,2; k@7,7,7,7",synthetic,b7ee44c30ac7e2bf8b8103cd7e553c5dab09eee263229e26fbe0c448ef1b2d31,9543.193359375
"4d-fen v1: K@0,0,0,0; b@6,0,6,3; k@7,7,7,7",synthetic,97b1e5a76066442bc5a5dc2a197a053943b62c117688ffea5d2a204663d35dd6,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@6,0,6,4; k@7,7,7,7",synthetic,2b527951e42b2e80082b8beb13dcad71c138b9b05cf1e86fb4a530dee9d86c41,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@6,0,6,5; k@7,7,7,7",synthetic,b5a636c964c998ebd1c788aaf9db8b9bab8a188d7252adef6115606de8892062,9543.1923828125
"4d-fen v1: K@0,0,0,0; b@6,0,6,6; k@7,7,7,7",synthetic,3b05718184d361bb546d7e4ec9f01877169e1edbf2f231d37f1937939b6868f3,9543.193359375
"4d-fen v1: K@0,0,0,0; b@6,0,6,7; k@7,7,7,7",synthetic,438334fbb67a332febc5bfc4591d197787a7614ca83af22dbc2605a613b88703,9543.1953125
"4d-fen v1: K@0,0,0,0; b@6,0,7,0; k@7,7,7,7",synthetic,c7822c363c5fb4cfe6f6b6f36190195d0f87cfdb582c26ea31ead91354425e17,9543.2021484375
"4d-fen v1: K@0,0,0,0; b@6,0,7,1; k@7,7,7,7",synthetic,bd8e30b659ca5c0ae8ad497bac9bdb60e9c5ab9746b0c0c2bfe4b43d15884b99,9543.19921875
"4d-fen v1: K@0,0,0,0; b@6,0,7,2; k@7,7,7,7",synthetic,5d3179dbf79fe474670a03c8f43954814f7658acee2612237c3d372cdb5dcb5f,9543.1962890625
